x,y,z,value,
0.0,0.0,0.6,-200.0
0.25,0.0,0.6,-200.0
0.5,0.0,0.6,-200.0
0.8,0.0,0.6,-300.0
0.0,0.0,0.4,-100.0
0.25,0.0,0.4,-100.0
0.5,0.0,0.4,-200.0
0.8,0.0,0.4,-300.0
0.0,0.0,0.2,0.0
0.25,0.0,0.2,-100.0
0.5,0.0,0.2,-200.0
0.8,0.0,0.2,-300.0
