timestamp,z60_y0_x0,z60_y0_x25,z60_y0_x50,z60_y0_x80,z40_y0_x0,z40_y0_x25,z40_y0_x50,z40_y0_x80,z20_y0_x0,z20_y0_x25,z20_y0_x50,z20_y0_x80
1655463600,-88.191,-70.385,-66.953,-20.829,-22.841,-25.689,-262.242,-257.757,-11.575,-22.696,-152.326,-456.432
1655467200,-87.848,-70.485,-70.912,-21.380,-23.657,-26.490,-261.970,-257.210,-8.492,-23.345,-154.795,-459.013
1655470800,-87.661,-70.643,-77.488,-21.911,-24.444,-27.274,-261.940,-256.965,-7.486,-23.756,-157.561,-461.774
1655474400,-87.555,-70.787,-84.653,-22.467,-25.187,-28.021,-261.943,-256.813,-6.913,-23.754,-160.270,-464.453
1655478000,-87.386,-70.810,-85.005,-23.014,-25.806,-28.668,-261.617,-256.378,-6.616,-23.220,-162.320,-466.603
1655481600,-87.144,-70.745,-85.318,-23.517,-26.521,-29.225,-260.979,-255.687,-6.484,-22.244,-163.750,-468.258
1655485200,-86.751,-70.545,-85.455,-23.952,-26.831,-29.662,-259.890,-254.586,-6.423,-21.104,-164.372,-469.298
1655488800,-86.071,-70.102,-85.309,-24.267,-26.599,-29.892,-258.028,-252.758,-6.451,-19.888,-163.684,-469.361
1655492400,-85.346,-69.637,-85.122,-24.518,-26.187,-30.072,-256.053,-250.863,-6.560,-18.813,-162.793,-469.289
1655496000,-84.616,-69.188,-84.935,-24.733,-25.675,-30.228,-254.075,-249.008,-6.818,-17.941,-161.883,-469.224
1655499600,-83.883,-68.753,-84.746,-24.922,-25.099,-30.356,-252.091,-247.186,-7.391,-17.296,-160.942,-469.159
1655503200,-83.145,-68.330,-84.551,-25.093,-24.509,-30.449,-250.096,-245.387,-8.007,-16.881,-159.955,-469.088
1655506800,-82.405,-67.919,-84.352,-25.250,-23.946,-30.508,-248.097,-243.616,-8.601,-16.641,-158.926,-469.016
1655510400,-81.663,-67.521,-84.149,-25.397,-23.439,-30.532,-246.095,-241.869,-9.155,-16.530,-157.853,-468.945
1655514000,-80.922,-67.135,-83.942,-25.537,-23.001,-30.522,-244.091,-240.144,-9.664,-16.508,-156.731,-468.873
1655517600,-80.181,-66.761,-83.729,-25.672,-22.629,-30.481,-242.087,-238.437,-10.135,-16.547,-155.560,-468.802
1655521200,-79.442,-66.398,-83.512,-25.802,-22.324,-30.412,-240.082,-236.746,-10.565,-16.630,-154.335,-468.731
1655524800,-78.741,-66.059,-83.307,-25.940,-22.085,-30.332,-238.117,-235.105,-10.962,-16.745,-153.115,-468.705
1655528400,-78.341,-65.846,-83.243,-26.181,-21.945,-30.332,-236.472,-233.790,-11.341,-16.912,-152.355,-469.063
1655532000,-78.230,-65.758,-83.300,-26.520,-21.897,-30.416,-235.164,-232.814,-11.710,-17.127,-152.068,-469.808
1655535600,-78.763,-65.935,-83.634,-27.098,-21.992,-30.711,-234.606,-232.581,-12.093,-17.431,-152.919,-471.418
1655539200,-79.652,-66.263,-84.141,-27.805,-22.186,-31.125,-234.507,-232.807,-12.484,-17.792,-154.425,-473.511
1655542800,-80.901,-66.738,-84.792,-29.034,-22.464,-31.667,-234.856,-233.474,-12.327,-18.218,-156.606,-476.098
1655546400,-81.102,-67.309,-85.530,-30.372,-22.830,-32.286,-235.533,-234.453,-8.439,-18.668,-159.222,-478.975
1655550000,-81.453,-67.913,-86.296,-31.755,-23.254,-32.933,-236.362,-235.566,-6.296,-18.989,-161.985,-481.930
1655553600,-81.929,-68.501,-87.066,-33.183,-23.683,-33.566,-237.272,-236.738,-5.475,-18.903,-164.776,-484.865
1655557200,-82.544,-69.153,-87.868,-34.562,-24.031,-34.266,-238.341,-238.048,-5.203,-18.263,-167.747,-487.875
1655560800,-83.095,-69.701,-88.528,-36.496,-24.134,-34.871,-239.071,-239.003,-5.070,-17.270,-170.075,-490.379
1655564400,-83.698,-70.255,-89.156,-38.440,-23.913,-35.466,-239.769,-239.913,-5.043,-16.282,-172.267,-492.744
1655568000,-84.182,-70.679,-89.633,-39.982,-23.472,-35.919,-240.073,-240.427,-5.045,-15.348,-173.756,-494.593
1655571600,-84.493,-70.905,-89.912,-40.875,-22.763,-36.142,-239.853,-240.417,-5.080,-14.538,-174.311,-495.768
1655575200,-84.528,-70.832,-89.918,-40.788,-21.845,-36.011,-238.889,-239.671,-5.129,-13.850,-173.564,-496.029
1655578800,-84.451,-70.652,-89.832,-40.389,-20.884,-35.703,-237.666,-238.680,-5.198,-13.287,-172.317,-495.976
1655582400,-84.355,-70.484,-89.754,-40.066,-20.006,-35.294,-236.456,-237.718,-5.323,-12.879,-170.968,-495.942
1655586000,-84.284,-70.375,-89.718,-39.904,-19.246,-34.848,-235.359,-236.880,-5.535,-12.582,-169.691,-496.042
1655589600,-84.194,-70.263,-89.680,-39.760,-18.602,-34.308,-234.249,-236.041,-5.869,-12.393,-168.261,-496.124
1655593200,-84.093,-70.162,-89.647,-39.624,-18.084,-33.698,-233.154,-235.227,-6.399,-12.325,-166.705,-496.221
1655596800,-83.961,-70.047,-89.602,-39.487,-17.689,-33.014,-232.023,-234.389,-6.948,-12.361,-164.930,-496.274
1655600400,-83.814,-69.936,-89.559,-39.377,-17.402,-32.295,-230.894,-233.565,-7.468,-12.471,-162.986,-496.328
1655604000,-83.656,-69.835,-89.523,-39.303,-17.208,-31.577,-229.783,-232.769,-7.951,-12.630,-160.897,-496.402
1655607600,-83.478,-69.741,-89.487,-39.244,-17.086,-30.876,-228.667,-231.980,-8.395,-12.817,-158.631,-496.470
