timestamp,z60_y0_x0,z60_y0_x25,z60_y0_x50,z60_y0_x80,z40_y0_x0,z40_y0_x25,z40_y0_x50,z40_y0_x80,z20_y0_x0,z20_y0_x25,z20_y0_x50,z20_y0_x80
1655463600,0.2665,0.2808,0.2859,0.3634,0.3569,0.3480,0.2064,0.2073,0.3898,0.3585,0.2334,0.1814
1655467200,0.2671,0.2814,0.2845,0.3597,0.3530,0.3440,0.2070,0.2078,0.4060,0.3555,0.2325,0.1811
1655470800,0.2676,0.2819,0.2831,0.3566,0.3498,0.3406,0.2076,0.2083,0.4155,0.3532,0.2316,0.1807
1655474400,0.2680,0.2823,0.2818,0.3539,0.3462,0.3376,0.2082,0.2087,0.4204,0.3521,0.2306,0.1804
1655478000,0.2686,0.2827,0.2808,0.3516,0.3438,0.3352,0.2088,0.2092,0.4236,0.3520,0.2300,0.1801
1655481600,0.2693,0.2831,0.2801,0.3489,0.3423,0.3331,0.2095,0.2097,0.4264,0.3528,0.2298,0.1800
1655485200,0.2703,0.2836,0.2797,0.3471,0.3418,0.3316,0.2103,0.2103,0.4274,0.3544,0.2298,0.1798
1655488800,0.2715,0.2841,0.2799,0.3460,0.3426,0.3306,0.2113,0.2111,0.4284,0.3568,0.2306,0.1798
1655492400,0.2727,0.2846,0.2802,0.3450,0.3437,0.3299,0.2124,0.2120,0.4294,0.3592,0.2314,0.1799
1655496000,0.2739,0.2851,0.2805,0.3442,0.3447,0.3294,0.2134,0.2128,0.4307,0.3613,0.2322,0.1799
1655499600,0.2750,0.2855,0.2808,0.3433,0.3459,0.3290,0.2144,0.2137,0.4310,0.3634,0.2330,0.1799
1655503200,0.2761,0.2859,0.2811,0.3425,0.3471,0.3287,0.2154,0.2146,0.4319,0.3653,0.2339,0.1799
1655506800,0.2771,0.2863,0.2814,0.3417,0.3483,0.3285,0.2164,0.2155,0.4323,0.3671,0.2347,0.1799
1655510400,0.2781,0.2867,0.2818,0.3409,0.3496,0.3284,0.2174,0.2164,0.4324,0.3688,0.2356,0.1799
1655514000,0.2791,0.2870,0.2821,0.3401,0.3509,0.3284,0.2185,0.2175,0.4322,0.3702,0.2365,0.1800
1655517600,0.2801,0.2874,0.2824,0.3393,0.3521,0.3286,0.2195,0.2185,0.4321,0.3716,0.2375,0.1800
1655521200,0.2810,0.2877,0.2827,0.3386,0.3533,0.3288,0.2205,0.2196,0.4319,0.3728,0.2385,0.1800
1655524800,0.2819,0.2879,0.2830,0.3379,0.3544,0.3291,0.2215,0.2207,0.4316,0.3738,0.2395,0.1800
1655528400,0.2825,0.2881,0.2832,0.3369,0.3551,0.3292,0.2224,0.2217,0.4311,0.3746,0.2402,0.1800
1655532000,0.2829,0.2882,0.2832,0.3359,0.3555,0.3290,0.2232,0.2226,0.4299,0.3750,0.2407,0.1799
