timestamp,air_humidity
1657890000,26.9
1657893600,21.5
1657897200,24.3
1657900800,27.0
1657904400,29.8
1657908000,32.6
1657911600,35.3
1657915200,38.1
1657918800,42.4
1657922400,46.6
1657926000,50.9
1657929600,55.1
1657933200,59.4
1657936800,49.6
1657940400,53.2
1657944000,53.1
1657947600,58.3
1657951200,59.8
1657954800,64.4
1657958400,58.3
1657962000,54.4
1657965600,50.8
1657969200,45.6
1657972800,39.7
1657976400,35.2
1657980000,32.4
1657983600,31.2
1657987200,30.5
1657990800,32.0
1657994400,33.9
1657998000,36.9
1658001600,40.1
1658005200,46.5
1658008800,51.5
1658012400,50.5
1658016000,47.0
1658019600,45.6
1658023200,45.8
1658026800,60.0
1658030400,54.2
1658034000,69.5
1658037600,73.0
1658041200,78.9
1658044800,74.6
1658048400,57.6
1658052000,52.4
1658055600,49.9
1658059200,44.2
1658062800,41.8
1658066400,38.7
1658070000,37.0
1658073600,35.0
1658077200,33.3
1658080800,33.8
1658084400,36.2
1658088000,39.8
1658091600,44.9
1658095200,49.4
1658098800,53.4
1658102400,57.5
1658106000,61.8
1658109600,74.2
1658113200,77.6
1658116800,77.2
1658120400,76.3
1658124000,78.1
1658127600,76.9
1658131200,68.9
1658134800,58.7
1658138400,47.7
1658142000,40.6
1658145600,33.0
1658149200,26.2
1658152800,24.1
1658156400,22.8
1658160000,24.9
1658163600,25.7
1658167200,26.3
1658170800,28.1
1658174400,32.0
1658178000,38.9
1658181600,45.0
1658185200,50.7
1658188800,56.3
1658192400,59.2
1658196000,60.2
1658199600,61.1
1658203200,55.1
1658206800,44.9
1658210400,38.8
1658214000,38.2
1658217600,36.7
1658221200,31.3
1658224800,27.6
1658228400,24.3
1658232000,24.7
1658235600,28.3
1658239200,29.1
1658242800,18.5
1658246400,16.7
1658250000,15.0
1658253600,15.6
1658257200,17.4
1658260800,21.6
1658264400,28.0
1658268000,33.4
1658271600,38.0
1658275200,40.9
1658278800,40.3
1658282400,33.6
1658286000,28.5
1658289600,26.5
1658293200,26.0
1658296800,31.2
1658300400,30.4
1658304000,25.4
1658307600,21.5
1658311200,18.6
1658314800,20.1
1658318400,20.2
1658322000,18.6
1658325600,19.8
1658329200,18.7
1658332800,20.0
1658336400,20.8
1658340000,21.5
1658343600,23.3
1658347200,26.2
1658350800,31.7
1658354400,36.0
1658358000,34.9
1658361600,35.7
1658365200,41.5
1658368800,38.2
1658372400,41.4
1658376000,43.4
1658379600,47.0
1658383200,51.9
1658386800,50.0
1658390400,42.9
1658394000,34.3
1658397600,28.2
1658401200,25.0
1658404800,23.9
1658408400,22.0
1658412000,25.5
1658415600,22.8
1658419200,22.2
1658422800,23.1
1658426400,23.6
1658430000,26.5
1658433600,31.1
1658437200,36.2
1658440800,36.6
1658444400,32.2
1658448000,32.4
1658451600,36.2
1658455200,34.2
1658458800,39.2
1658462400,38.5
1658466000,36.4
1658469600,37.5
1658473200,37.7
1658476800,36.2
1658480400,31.8
1658484000,29.3
1658487600,26.8
1658491200,22.8
1658494800,18.8
1658498400,20.2
1658502000,18.7
1658505600,19.3
1658509200,20.4
1658512800,22.1
1658516400,23.9
1658520000,27.3
1658523600,31.2
1658527200,33.7
1658530800,34.2
1658534400,33.9
1658538000,38.0
1658541600,39.7
1658545200,39.9
1658548800,44.2
1658552400,47.8
1658556000,56.3
1658559600,55.5
1658563200,50.9
1658566800,42.5
1658570400,34.5
1658574000,29.0
1658577600,24.7
1658581200,25.1
1658584800,22.6
1658588400,21.3
1658592000,22.8
1658595600,16.3
1658599200,20.9
1658602800,24.0
1658606400,25.3
1658610000,27.8
1658613600,29.1
1658617200,34.2
1658620800,40.4
1658624400,46.8
1658628000,46.6
1658631600,49.8
1658635200,55.0
1658638800,59.8
1658642400,63.3
1658646000,63.2
1658649600,57.9
1658653200,46.8
1658656800,42.9
1658660400,39.8
1658664000,37.4
1658667600,34.6
1658671200,30.1
1658674800,30.9
1658678400,34.5
1658682000,34.7
1658685600,35.6
1658689200,38.5
1658692800,41.6
1658696400,45.7
1658700000,49.0
1658703600,53.5
1658707200,58.4
1658710800,61.5
1658714400,49.6
1658718000,52.5
1658721600,55.3
1658725200,55.0
1658728800,54.4
1658732400,54.1
1658736000,51.1
1658739600,46.3
1658743200,41.7
1658746800,36.8
1658750400,32.5
1658754000,29.3
1658757600,27.0
1658761200,24.4
1658764800,27.6
1658768400,30.8
1658772000,32.6
1658775600,32.6
1658779200,36.1
1658782800,41.6
1658786400,41.8
1658790000,42.8
1658793600,44.0
1658797200,43.6
1658800800,46.1
1658804400,45.9
1658808000,53.7
1658811600,58.4
1658815200,55.4
1658818800,52.7
1658822400,60.3
1658826000,56.9
1658829600,49.2
1658833200,44.5
1658836800,39.8
1658840400,40.4
1658844000,40.1
1658847600,47.9
1658851200,46.0
1658854800,50.9
1658858400,60.3
1658862000,58.2
1658865600,57.8
1658869200,62.8
1658872800,66.8
1658876400,78.1
1658880000,76.5
1658883600,79.1
1658887200,74.2
1658890800,77.7
1658894400,82.2
1658898000,80.4
1658901600,81.4
1658905200,80.0
1658908800,75.6
1658912400,69.9
1658916000,63.6
1658919600,61.9
1658923200,54.2
1658926800,46.9
1658930400,48.6
1658934000,54.4
1658937600,52.2
1658941200,49.4
1658944800,48.8
1658948400,51.6
1658952000,57.1
1658955600,70.9
1658959200,75.8
1658962800,80.5
1658966400,82.8
1658970000,83.8
1658973600,87.1
1658977200,89.2
1658980800,89.7
1658984400,90.4
1658988000,89.8
1658991600,87.8
1658995200,79.2
1658998800,68.3
1659002400,58.4
1659006000,50.9
1659009600,43.3
1659013200,39.1
1659016800,35.8
1659020400,34.3
1659024000,36.7
1659027600,35.4
1659031200,35.1
1659034800,37.5
1659038400,43.6
1659042000,50.4
1659045600,56.4
1659049200,58.9
1659052800,59.1
1659056400,60.5
1659060000,69.3
1659063600,73.5
1659067200,74.2
1659070800,73.9
1659074400,73.5
1659078000,73.0
1659081600,62.6
1659085200,54.2
1659088800,47.9
1659092400,42.5
1659096000,38.1
1659099600,39.7
1659103200,38.3
1659106800,34.9
1659110400,39.1
1659114000,40.6
1659117600,45.5
1659121200,52.0
1659124800,50.6
1659128400,53.0
1659132000,59.1
1659135600,57.5
1659139200,65.1
1659142800,70.6
1659146400,50.2
1659150000,61.0
1659153600,70.9
1659157200,73.4
1659160800,73.9
1659164400,70.2
1659168000,63.5
1659171600,59.6
1659175200,53.2
1659178800,45.7
1659182400,36.7
1659186000,31.7
1659189600,27.9
1659193200,25.0
1659196800,34.0
1659200400,26.5
1659204000,24.5
1659207600,31.9
1659211200,41.8
1659214800,47.1
1659218400,48.2
1659222000,44.8
1659225600,42.8
1659229200,41.3
1659232800,50.9
1659236400,50.0
1659240000,46.5
1659243600,51.8
1659247200,53.0
1659250800,55.6
1659254400,49.2
1659258000,42.4
1659261600,36.7
1659265200,35.5
1659268800,31.9
1659272400,27.2
1659276000,23.4
1659279600,20.0
1659283200,23.6
1659286800,22.1
1659290400,23.9
1659294000,25.9
1659297600,28.5
1659301200,31.5
1659304800,34.1
1659308400,32.7
1659312000,31.5
1659315600,31.3
1659319200,36.5
1659322800,34.4
1659326400,34.4
1659330000,39.1
1659333600,37.4
1659337200,40.4
1659340800,36.2
1659344400,30.7
1659348000,25.9
1659351600,21.3
1659355200,19.8
1659358800,19.9
1659362400,19.0
1659366000,18.6
1659369600,19.1
1659373200,21.2
1659376800,22.9
1659380400,25.8
1659384000,32.2
1659387600,40.5
1659391200,44.1
1659394800,41.4
1659398400,38.9
1659402000,36.8
1659405600,39.6
1659409200,41.1
1659412800,44.9
1659416400,47.8
1659420000,51.5
1659423600,52.0
1659427200,65.7
1659430800,69.5
1659434400,61.1
1659438000,48.7
1659441600,42.0
1659445200,40.0
1659448800,42.1
1659452400,33.2
1659456000,32.5
1659459600,31.6
1659463200,31.0
1659466800,37.8
1659470400,43.6
1659474000,52.0
1659477600,59.1
1659481200,64.8
1659484800,70.4
1659488400,75.4
1659492000,74.4
1659495600,74.5
1659499200,73.5
1659502800,76.0
1659506400,75.7
1659510000,75.4
1659513600,69.2
1659517200,63.3
1659520800,51.7
1659524400,40.8
1659528000,32.4
1659531600,27.7
1659535200,24.9
1659538800,23.8
1659542400,22.4
1659546000,24.8
1659549600,27.2
1659553200,32.8
1659556800,39.4
1659560400,47.0
1659564000,50.5
1659567600,51.4
1659571200,52.6
1659574800,56.7
1659578400,55.9
1659582000,56.8
1659585600,56.0
1659589200,52.3
1659592800,49.2
1659596400,51.2
1659600000,45.7
1659603600,41.7
1659607200,33.2
1659610800,27.9
1659614400,25.3
1659618000,22.9
1659621600,21.7
1659625200,20.1
1659628800,20.8
1659632400,20.9
1659636000,22.6
1659639600,25.4
1659643200,29.3
1659646800,35.9
1659650400,40.8
1659654000,39.1
1659657600,36.1
1659661200,34.8
1659664800,43.8
1659668400,45.9
1659672000,42.3
1659675600,40.7
1659679200,37.5
1659682800,40.5
1659686400,36.1
1659690000,31.2
1659693600,26.0
1659697200,22.1
1659700800,20.3
1659704400,18.7
1659708000,17.1
1659711600,16.8
1659715200,18.8
1659718800,21.4
1659722400,23.3
1659726000,27.2
1659729600,31.6
1659733200,37.3
1659736800,40.2
1659740400,42.5
1659744000,44.0
1659747600,47.2
1659751200,43.9
1659754800,49.7
1659758400,56.6
1659762000,54.4
1659765600,52.3
1659769200,52.4
1659772800,47.4
1659776400,37.6
1659780000,32.0
1659783600,26.8
1659787200,21.8
1659790800,18.5
1659794400,17.0
1659798000,16.7
1659801600,20.5
1659805200,33.7
1659808800,37.4
1659812400,37.3
1659816000,41.1
1659819600,48.9
1659823200,55.6
1659826800,60.2
1659830400,67.2
1659834000,63.0
1659837600,78.2
1659841200,80.7
1659844800,73.3
1659848400,68.0
1659852000,69.2
1659855600,60.4
1659859200,60.6
1659862800,56.2
1659866400,49.7
1659870000,42.6
1659873600,40.8
1659877200,36.7
1659880800,34.6
1659884400,31.9
1659888000,31.9
1659891600,33.2
1659895200,34.5
1659898800,35.6
1659902400,38.2
1659906000,41.7
1659909600,44.9
1659913200,47.3
1659916800,54.7
1659920400,53.0
1659924000,60.9
1659927600,61.8
1659931200,63.6
1659934800,65.5
1659938400,65.4
1659942000,65.8
1659945600,61.5
1659949200,53.7
1659952800,47.7
1659956400,45.1
1659960000,41.6
1659963600,36.2
1659967200,38.1
1659970800,40.1
1659974400,38.7
1659978000,33.2
1659981600,35.5
1659985200,37.9
1659988800,41.4
1659992400,46.7
1659996000,51.4
1659999600,56.2
1660003200,61.0
1660006800,62.3
1660010400,66.4
1660014000,78.0
1660017600,80.8
1660021200,82.1
1660024800,80.5
1660028400,77.2
1660032000,74.4
1660035600,69.5
1660039200,66.6
1660042800,54.4
1660046400,49.8
1660050000,40.6
1660053600,38.8
1660057200,42.7
1660060800,46.3
1660064400,48.1
1660068000,41.7
1660071600,41.6
1660075200,46.3
1660078800,50.6
1660082400,53.1
1660086000,52.9
1660089600,53.7
1660093200,55.7
1660096800,49.5
1660100400,50.6
1660104000,52.7
1660107600,56.7
1660111200,59.8
1660114800,60.3
1660118400,55.0
1660122000,49.0
1660125600,42.6
1660129200,34.6
1660132800,32.9
1660136400,31.2
1660140000,31.4
1660143600,30.1
1660147200,29.6
1660150800,30.9
1660154400,34.6
1660158000,39.5
1660161600,46.6
1660165200,52.5
1660168800,58.0
1660172400,62.9
1660176000,64.6
1660179600,66.3
1660183200,66.3
1660186800,65.6
1660190400,66.4
1660194000,66.1
1660197600,65.4
1660201200,62.8
1660204800,57.2
1660208400,50.3
1660212000,44.3
1660215600,37.3
1660219200,29.2
1660222800,27.3
1660226400,25.2
1660230000,25.0
1660233600,25.1
1660237200,26.3
1660240800,26.2
1660244400,24.7
1660248000,30.7
1660251600,37.9
1660255200,42.7
1660258800,44.3
1660262400,43.6
1660266000,43.7
1660269600,43.2
1660273200,40.6
1660276800,39.3
1660280400,38.1
1660284000,37.7
1660287600,37.0
1660291200,37.5
1660294800,45.9
1660298400,54.3
1660302000,52.5
1660305600,46.8
1660309200,35.8
1660312800,32.1
1660316400,32.1
1660320000,34.8
1660323600,34.8
1660327200,33.2
1660330800,33.0
1660334400,40.5
1660338000,48.5
1660341600,52.3
1660345200,55.6
1660348800,58.7
1660352400,63.9
1660356000,65.1
1660359600,61.7
1660363200,61.3
1660366800,59.3
1660370400,57.0
1660374000,57.0
1660377600,53.3
1660381200,49.5
1660384800,46.0
1660388400,42.0
1660392000,37.8
1660395600,31.8
1660399200,29.7
1660402800,29.4
1660406400,29.7
1660410000,33.7
1660413600,24.3
1660417200,26.2
1660420800,30.8
1660424400,35.7
1660428000,37.8
1660431600,38.8
1660435200,40.1
1660438800,40.8
1660442400,48.0
1660446000,49.9
1660449600,51.1
1660453200,54.4
1660456800,53.5
1660460400,53.5
1660464000,49.2
1660467600,42.6
1660471200,36.0
1660474800,31.0
1660478400,27.5
1660482000,24.2
1660485600,21.7
1660489200,20.9
1660492800,23.9
1660496400,25.0
1660500000,27.3
1660503600,32.3
1660507200,37.0
1660510800,29.6
1660514400,26.9
1660518000,28.7
1660521600,32.5
1660525200,36.1
1660528800,35.2
1660532400,31.9
1660536000,34.8
1660539600,35.8
1660543200,44.1
1660546800,41.2
1660550400,39.3
1660554000,32.5
1660557600,31.5
1660561200,31.1
1660564800,29.0
1660568400,26.5
1660572000,30.1
1660575600,32.1
1660579200,37.1
1660582800,41.2
1660586400,44.4
1660590000,52.8
1660593600,58.6
1660597200,62.1
1660600800,64.8
1660604400,66.8
1660608000,70.4
1660611600,71.7
1660615200,73.3
1660618800,73.1
1660622400,73.6
1660626000,73.9
1660629600,75.3
1660633200,85.1
1660636800,73.9
1660640400,63.7
1660644000,54.6
1660647600,46.1
1660651200,39.1
1660654800,34.0
1660658400,34.2
1660662000,42.4
1660665600,42.2
1660669200,42.1
1660672800,42.5
1660676400,46.5
1660680000,54.3
1660683600,60.4
1660687200,63.4
1660690800,65.4
1660694400,61.1
1660698000,58.9
1660701600,52.3
1660705200,60.3
1660708800,60.9
1660712400,61.8
1660716000,61.7
1660719600,60.3
1660723200,58.0
1660726800,51.8
1660730400,45.2
1660734000,38.4
1660737600,33.3
1660741200,30.7
1660744800,28.1
1660748400,26.3
1660752000,35.7
1660755600,40.6
1660759200,44.7
1660762800,51.1
1660766400,51.8
1660770000,56.2
1660773600,61.4
1660777200,63.8
1660780800,63.9
1660784400,58.6
1660788000,71.6
1660791600,87.7
1660795200,91.9
1660798800,94.7
1660802400,94.5
1660806000,92.8
1660809600,85.2
1660813200,78.0
1660816800,81.3
1660820400,70.5
1660824000,61.1
1660827600,55.3
1660831200,56.0
1660834800,54.6
1660838400,52.7
1660842000,61.1
1660845600,65.3
1660849200,70.7
1660852800,73.9
1660856400,77.0
1660860000,78.8
1660863600,81.7
1660867200,78.7
1660870800,80.1
1660874400,97.4
1660878000,96.1
1660881600,94.9
1660885200,93.1
1660888800,92.3
1660892400,91.5
1660896000,88.4
1660899600,85.9
1660903200,88.2
1660906800,88.6
1660910400,87.5
1660914000,79.1
1660917600,69.9
1660921200,65.8
1660924800,62.2
1660928400,61.5
1660932000,61.9
1660935600,67.2
1660939200,72.6
1660942800,75.4
1660946400,76.8
1660950000,79.0
1660953600,78.8
1660957200,74.4
1660960800,70.0
1660964400,74.3
1660968000,74.5
1660971600,77.2
1660975200,75.0
1660978800,75.1
1660982400,70.8
1660986000,57.2
1660989600,47.8
1660993200,42.0
1660996800,39.4
1661000400,38.1
1661004000,36.9
1661007600,33.0
1661011200,31.8
1661014800,33.8
1661018400,35.9
1661022000,40.1
1661025600,46.0
1661029200,51.1
1661032800,54.6
1661036400,55.9
1661040000,56.5
1661043600,55.7
1661047200,65.1
1661050800,71.7
1661054400,71.2
1661058000,68.5
1661061600,66.5
1661065200,66.2
1661068800,63.4
1661072400,55.3
1661076000,45.9
1661079600,39.0
1661083200,35.3
1661086800,36.3
1661090400,38.8
1661094000,39.0
1661097600,41.0
1661101200,38.6
1661104800,38.4
1661108400,40.8
1661112000,50.5
1661115600,49.8
1661119200,50.9
1661122800,50.6
1661126400,50.3
1661130000,54.5
1661133600,56.1
1661137200,55.1
1661140800,57.8
1661144400,54.7
1661148000,51.9
1661151600,51.2
1661155200,51.4
1661158800,46.4
1661162400,44.4
1661166000,43.2
1661169600,39.5
1661173200,36.4
1661176800,34.5
1661180400,31.1
1661184000,30.7
1661187600,30.6
1661191200,31.7
1661194800,35.4
1661198400,39.8
1661202000,44.7
1661205600,48.8
1661209200,50.7
1661212800,51.6
1661216400,55.4
1661220000,60.2
1661223600,54.7
1661227200,55.2
1661230800,58.2
1661234400,60.9
1661238000,63.7
1661241600,63.1
1661245200,56.7
1661248800,48.6
1661252400,40.6
1661256000,38.8
1661259600,35.1
1661263200,36.3
1661266800,36.6
1661270400,36.6
1661274000,39.4
1661277600,43.3
1661281200,42.8
1661284800,46.0
1661288400,54.9
1661292000,63.2
1661295600,66.3
1661299200,66.8
1661302800,65.7
1661306400,62.3
1661310000,64.0
1661313600,65.9
1661317200,67.4
1661320800,69.9
1661324400,75.7
1661328000,72.5
1661331600,63.1
1661335200,53.5
1661338800,47.7
1661342400,44.7
1661346000,42.4
1661349600,35.8
1661353200,35.0
1661356800,35.4
1661360400,38.2
1661364000,40.8
1661367600,42.9
1661371200,47.6
1661374800,51.5
1661378400,55.6
1661382000,56.2
1661385600,58.1
1661389200,59.3
1661392800,57.9
1661396400,59.5
1661400000,59.7
1661403600,59.3
1661407200,61.4
1661410800,63.8
1661414400,61.4
1661418000,52.8
1661421600,46.4
1661425200,42.6
1661428800,39.9
1661432400,37.7
1661436000,36.3
1661439600,37.1
1661443200,36.0
1661446800,37.1
1661450400,36.9
1661454000,40.3
1661457600,45.9
1661461200,50.0
1661464800,53.0
1661468400,54.9
1661472000,55.4
1661475600,53.9
1661479200,53.4
1661482800,55.7
1661486400,56.3
1661490000,57.4
1661493600,64.5
1661497200,67.2
1661500800,63.7
1661504400,57.6
1661508000,51.4
1661511600,46.5
1661515200,50.0
1661518800,47.7
1661522400,45.2
1661526000,42.1
1661529600,43.2
1661533200,40.9
1661536800,39.8
1661540400,47.2
1661544000,48.5
1661547600,51.4
1661551200,54.9
1661554800,57.0
1661558400,59.3
1661562000,63.8
1661565600,59.1
1661569200,64.8
1661572800,64.2
1661576400,64.5
1661580000,66.2
1661583600,68.7
1661587200,66.2
1661590800,57.8
1661594400,52.6
1661598000,51.4
1661601600,50.1
1661605200,46.2
1661608800,48.2
1661612400,47.6
1661616000,48.4
1661619600,50.1
1661623200,49.8
1661626800,51.5
1661630400,54.3
1661634000,58.9
1661637600,63.4
1661641200,67.2
1661644800,58.6
1661648400,56.6
1661652000,58.6
1661655600,65.6
1661659200,66.9
1661662800,68.0
1661666400,71.2
1661670000,73.7
1661673600,71.6
1661677200,65.0
1661680800,56.3
1661684400,46.6
1661688000,38.6
1661691600,35.3
1661695200,35.4
1661698800,45.1
1661702400,42.2
1661706000,44.4
1661709600,45.6
1661713200,48.1
1661716800,55.7
1661720400,62.8
1661724000,68.9
1661727600,71.4
1661731200,71.2
1661734800,71.4
1661738400,65.4
1661742000,74.5
1661745600,74.8
1661749200,76.8
1661752800,78.0
1661756400,77.5
1661760000,74.8
1661763600,68.0
1661767200,63.2
1661770800,56.5
1661774400,50.3
1661778000,53.9
1661781600,50.4
1661785200,55.6
1661788800,54.3
1661792400,53.1
1661796000,52.9
1661799600,54.9
1661803200,60.6
1661806800,71.7
1661810400,78.4
1661814000,81.8
1661817600,82.8
1661821200,83.3
1661824800,63.0
1661828400,70.4
1661832000,69.9
1661835600,70.4
1661839200,72.3
1661842800,75.7
1661846400,72.2
1661850000,67.7
1661853600,65.4
1661857200,63.4
1661860800,55.7
1661864400,54.2
1661868000,51.2
1661871600,52.0
1661875200,50.7
1661878800,50.3
1661882400,49.1
1661886000,53.2
1661889600,55.9
1661893200,57.8
1661896800,61.1
1661900400,63.9
1661904000,66.2
1661907600,67.6
1661911200,68.7
1661914800,71.2
1661918400,76.0
1661922000,80.4
1661925600,78.2
1661929200,76.9
1661932800,73.4
1661936400,66.3
1661940000,59.8
1661943600,53.0
1661947200,51.8
1661950800,47.9
1661954400,50.8
1661958000,53.1
1661961600,58.3
1661965200,61.8
1661968800,61.4
1661972400,67.4
1661976000,81.3
1661979600,79.4
1661983200,80.6
