timestamp,solar_radiation
1630447200,0
1630450800,0
1630454400,0
1630458000,0
1630461600,0
1630465200,0
1630468800,0.652173913043478
1630472400,53.0434782608696
1630476000,192.391304347826
1630479600,310.434782608696
1630483200,394.130434782609
1630486800,686.95652173913
1630490400,815.652173913044
1630494000,788.913043478261
1630497600,761.95652173913
1630501200,679.782608695652
1630504800,555.217391304348
1630508400,344.782608695652
1630512000,176.304347826087
1630515600,31.7391304347826
1630519200,0
1630522800,0
1630526400,0
1630530000,0
1630533600,0
1630537200,0
1630540800,0
1630544400,0
1630548000,0
1630551600,0
1630555200,4.1304347826087
