timestamp,z60_y0_x0,z60_y0_x25,z60_y0_x50,z60_y0_x80,z40_y0_x0,z40_y0_x25,z40_y0_x50,z40_y0_x80,z20_y0_x0,z20_y0_x25,z20_y0_x50,z20_y0_x80
1655463600,0.1586,0.1734,0.1769,0.2816,0.2716,0.2594,0.1054,0.1062,0.3296,0.2723,0.1284,0.0875
1655467200,0.1590,0.1734,0.1734,0.2786,0.2678,0.2561,0.1055,0.1063,0.3693,0.2691,0.1276,0.0874
1655470800,0.1592,0.1734,0.1697,0.2758,0.2643,0.2531,0.1056,0.1064,0.3871,0.2668,0.1268,0.0872
1655474400,0.1594,0.1735,0.1647,0.2733,0.2612,0.2504,0.1056,0.1064,0.3975,0.2659,0.1260,0.0870
1655478000,0.1596,0.1736,0.1608,0.2708,0.2587,0.2481,0.1058,0.1065,0.4029,0.2672,0.1255,0.0869
1655481600,0.1599,0.1737,0.1608,0.2685,0.2559,0.2462,0.1059,0.1066,0.4063,0.2703,0.1251,0.0868
1655485200,0.1602,0.1740,0.1608,0.2665,0.2544,0.2447,0.1061,0.1068,0.4090,0.2745,0.1250,0.0867
1655488800,0.1608,0.1745,0.1609,0.2651,0.2550,0.2438,0.1065,0.1071,0.4106,0.2800,0.1252,0.0867
1655492400,0.1614,0.1750,0.1611,0.2640,0.2562,0.2432,0.1068,0.1074,0.4108,0.2855,0.1255,0.0867
1655496000,0.1620,0.1755,0.1614,0.2630,0.2578,0.2426,0.1072,0.1077,0.4100,0.2907,0.1258,0.0867
1655499600,0.1627,0.1760,0.1616,0.2622,0.2597,0.2421,0.1076,0.1080,0.4079,0.2954,0.1262,0.0867
1655503200,0.1633,0.1765,0.1619,0.2615,0.2619,0.2417,0.1079,0.1083,0.4042,0.2994,0.1265,0.0867
1655506800,0.1640,0.1769,0.1621,0.2608,0.2642,0.2415,0.1083,0.1086,0.3965,0.3024,0.1269,0.0867
1655510400,0.1646,0.1773,0.1624,0.2601,0.2665,0.2413,0.1087,0.1089,0.3882,0.3044,0.1272,0.0868
1655514000,0.1653,0.1778,0.1627,0.2595,0.2687,0.2413,0.1091,0.1092,0.3804,0.3055,0.1276,0.0868
1655517600,0.1660,0.1782,0.1631,0.2589,0.2706,0.2414,0.1095,0.1095,0.3734,0.3059,0.1281,0.0868
1655521200,0.1667,0.1786,0.1634,0.2584,0.2723,0.2415,0.1099,0.1098,0.3671,0.3058,0.1285,0.0868
1655524800,0.1673,0.1790,0.1636,0.2578,0.2736,0.2417,0.1102,0.1101,0.3616,0.3053,0.1289,0.0868
1655528400,0.1678,0.1792,0.1632,0.2568,0.2745,0.2417,0.1106,0.1104,0.3566,0.3043,0.1292,0.0868
1655532000,0.1680,0.1794,0.1622,0.2555,0.2749,0.2415,0.1109,0.1106,0.3520,0.3030,0.1294,0.0867
1655535600,0.1677,0.1792,0.1596,0.2534,0.2746,0.2406,0.1110,0.1107,0.3476,0.3010,0.1291,0.0866
1655539200,0.1671,0.1790,0.1596,0.2509,0.2737,0.2394,0.1111,0.1107,0.3432,0.2986,0.1287,0.0865
1655542800,0.1663,0.1786,0.1593,0.2479,0.2725,0.2378,0.1111,0.1106,0.3442,0.2960,0.1280,0.0863
1655546400,0.1652,0.1781,0.1588,0.2448,0.2709,0.2361,0.1111,0.1104,0.3806,0.2932,0.1272,0.0862
1655550000,0.1638,0.1776,0.1584,0.2404,0.2690,0.2344,0.1110,0.1103,0.4116,0.2911,0.1265,0.0860
1655553600,0.1624,0.1771,0.1579,0.2362,0.2672,0.2327,0.1109,0.1101,0.4263,0.2911,0.1257,0.0858
1655557200,0.1609,0.1766,0.1574,0.2325,0.2656,0.2309,0.1107,0.1099,0.4352,0.2926,0.1249,0.0856
1655560800,0.1608,0.1761,0.1570,0.2293,0.2651,0.2295,0.1107,0.1098,0.4355,0.2974,0.1243,0.0855
1655564400,0.1606,0.1757,0.1567,0.2263,0.2652,0.2280,0.1106,0.1097,0.4362,0.3026,0.1237,0.0854
1655568000,0.1605,0.1754,0.1564,0.2240,0.2663,0.2270,0.1106,0.1096,0.4360,0.3080,0.1233,0.0853
1655571600,0.1605,0.1752,0.1562,0.2218,0.2684,0.2265,0.1107,0.1096,0.4355,0.3136,0.1232,0.0852
1655575200,0.1607,0.1753,0.1563,0.2219,0.2718,0.2269,0.1109,0.1097,0.4349,0.3187,0.1235,0.0852
1655578800,0.1609,0.1754,0.1563,0.2223,0.2756,0.2276,0.1111,0.1099,0.4344,0.3235,0.1239,0.0852
1655582400,0.1612,0.1756,0.1564,0.2227,0.2797,0.2285,0.1114,0.1101,0.4335,0.3275,0.1243,0.0852
1655586000,0.1613,0.1757,0.1565,0.2228,0.2836,0.2294,0.1116,0.1103,0.4321,0.3309,0.1247,0.0852
1655589600,0.1615,0.1758,0.1565,0.2229,0.2872,0.2306,0.1119,0.1104,0.4299,0.3334,0.1251,0.0852
1655593200,0.1617,0.1759,0.1566,0.2229,0.2906,0.2320,0.1121,0.1106,0.4277,0.3357,0.1256,0.0852
1655596800,0.1620,0.1761,0.1566,0.2229,0.2936,0.2336,0.1124,0.1107,0.4230,0.3372,0.1262,0.0852
1655600400,0.1622,0.1762,0.1567,0.2229,0.2962,0.2354,0.1126,0.1109,0.4153,0.3379,0.1268,0.0852
1655604000,0.1624,0.1763,0.1567,0.2228,0.2982,0.2372,0.1129,0.1110,0.4067,0.3376,0.1274,0.0852
1655607600,0.1627,0.1764,0.1568,0.2227,0.2998,0.2392,0.1131,0.1112,0.3986,0.3367,0.1281,0.0852
1655611200,0.1629,0.1765,0.1569,0.2225,0.3008,0.2411,0.1134,0.1113,0.3914,0.3353,0.1288,0.0852
1655614800,0.1628,0.1764,0.1568,0.2218,0.3013,0.2426,0.1135,0.1114,0.3848,0.3335,0.1295,0.0851
1655618400,0.1623,0.1761,0.1567,0.2205,0.3013,0.2436,0.1137,0.1114,0.3789,0.3313,0.1299,0.0851
1655622000,0.1613,0.1757,0.1565,0.2185,0.3008,0.2441,0.1137,0.1113,0.3735,0.3287,0.1302,0.0850
1655625600,0.1598,0.1750,0.1562,0.2158,0.2997,0.2438,0.1136,0.1112,0.3683,0.3259,0.1301,0.0849
1655629200,0.1596,0.1741,0.1557,0.2123,0.2983,0.2430,0.1134,0.1109,0.3634,0.3227,0.1298,0.0847
1655632800,0.1592,0.1730,0.1552,0.2068,0.2966,0.2418,0.1132,0.1106,0.3603,0.3193,0.1293,0.0846
1655636400,0.1588,0.1720,0.1547,0.2015,0.2946,0.2407,0.1129,0.1103,0.3764,0.3160,0.1288,0.0844
1655640000,0.1583,0.1710,0.1542,0.1962,0.2926,0.2395,0.1126,0.1100,0.4050,0.3135,0.1283,0.0843
1655643600,0.1577,0.1700,0.1537,0.1908,0.2907,0.2381,0.1123,0.1097,0.4248,0.3125,0.1278,0.0841
1655647200,0.1571,0.1692,0.1532,0.1859,0.2891,0.2370,0.1121,0.1094,0.4334,0.3138,0.1273,0.0839
1655650800,0.1566,0.1685,0.1529,0.1803,0.2887,0.2362,0.1119,0.1092,0.4362,0.3176,0.1271,0.0838
1655654400,0.1562,0.1680,0.1526,0.1761,0.2892,0.2356,0.1118,0.1090,0.4382,0.3221,0.1270,0.0837
1655658000,0.1560,0.1677,0.1525,0.1742,0.2908,0.2358,0.1118,0.1090,0.4381,0.3269,0.1273,0.0837
1655661600,0.1559,0.1677,0.1524,0.1741,0.2931,0.2368,0.1120,0.1090,0.4382,0.3316,0.1280,0.0837
1655665200,0.1559,0.1678,0.1525,0.1749,0.2960,0.2381,0.1121,0.1091,0.4378,0.3356,0.1288,0.0837
1655668800,0.1560,0.1679,0.1525,0.1756,0.2991,0.2396,0.1123,0.1092,0.4366,0.3391,0.1297,0.0837
1655672400,0.1560,0.1679,0.1526,0.1763,0.3021,0.2412,0.1125,0.1093,0.4355,0.3421,0.1306,0.0837
1655676000,0.1561,0.1680,0.1526,0.1768,0.3049,0.2430,0.1127,0.1094,0.4334,0.3444,0.1316,0.0837
