timestamp,z60_y0_x0,z60_y0_x25,z60_y0_x50,z60_y0_x80,z40_y0_x0,z40_y0_x25,z40_y0_x50,z40_y0_x80,z20_y0_x0,z20_y0_x25,z20_y0_x50,z20_y0_x80
1655463600,-89.356,-70.596,-65.418,-20.953,-22.894,-25.819,-267.536,-258.280,-6.452,-22.500,-153.368,-455.799
1655467200,-90.367,-70.914,-67.854,-21.606,-23.724,-26.681,-267.281,-258.238,-5.165,-22.692,-154.710,-457.761
1655470800,-91.795,-71.348,-70.613,-22.221,-24.434,-27.514,-267.306,-258.521,-4.746,-21.962,-156.261,-459.866
1655474400,-93.355,-71.792,-73.454,-22.815,-24.998,-28.320,-267.340,-258.847,-4.484,-20.568,-157.755,-461.911
1655478000,-94.528,-72.082,-75.819,-23.352,-25.213,-29.017,-266.968,-258.810,-4.406,-18.781,-158.744,-463.540
1655481600,-95.259,-72.230,-77.653,-23.826,-25.000,-29.598,-266.199,-258.424,-4.641,-17.201,-159.247,-464.780
1655485200,-95.318,-72.159,-79.131,-24.234,-24.505,-30.047,-264.878,-257.508,-4.898,-15.869,-159.132,-465.533
1655488800,-94.237,-71.709,-78.918,-24.512,-23.616,-30.244,-262.645,-255.719,-5.542,-14.933,-158.020,-465.511
1655492400,-93.019,-71.222,-78.472,-24.735,-22.653,-30.352,-260.281,-253.838,-6.376,-14.451,-156.739,-465.382
1655496000,-91.832,-70.754,-78.036,-24.933,-21.788,-30.397,-257.921,-251.990,-7.130,-14.266,-155.423,-465.259
1655499600,-90.669,-70.305,-77.601,-25.111,-21.128,-30.358,-255.554,-250.162,-7.745,-14.294,-154.040,-465.138
1655503200,-89.518,-69.868,-77.158,-25.278,-20.626,-30.259,-253.182,-248.339,-8.292,-14.404,-152.592,-465.010
1655506800,-88.389,-69.445,-76.716,-25.438,-20.244,-30.112,-250.812,-246.524,-8.788,-14.562,-151.089,-464.883
1655510400,-87.279,-69.035,-76.275,-25.591,-19.971,-29.928,-248.445,-244.711,-9.237,-14.749,-149.524,-464.756
1655514000,-86.186,-68.638,-75.837,-25.740,-19.782,-29.721,-246.083,-242.895,-9.646,-14.950,-147.899,-464.629
1655517600,-85.110,-68.253,-75.401,-25.886,-19.656,-29.502,-243.727,-241.072,-10.024,-15.158,-146.216,-464.503
1655521200,-84.048,-67.880,-74.968,-26.027,-19.578,-29.281,-241.376,-239.236,-10.375,-15.368,-144.479,-464.377
1655524800,-83.046,-67.536,-74.590,-26.178,-19.541,-29.076,-239.076,-237.429,-10.704,-15.579,-142.738,-464.288
1655528400,-82.436,-67.363,-74.653,-26.432,-19.565,-28.965,-237.164,-235.984,-11.022,-15.808,-141.338,-464.504
1655532000,-82.200,-67.358,-75.154,-26.782,-19.644,-28.947,-235.654,-234.914,-11.335,-16.057,-140.289,-465.027
1655535600,-82.791,-67.721,-76.662,-27.368,-19.818,-29.126,-235.035,-234.709,-11.660,-16.355,-140.083,-466.239
1655539200,-83.842,-68.294,-78.805,-28.079,-20.052,-29.416,-234.953,-235.026,-11.993,-16.684,-140.355,-467.836
1655542800,-85.370,-69.049,-82.585,-28.952,-20.347,-29.813,-235.400,-235.864,-10.852,-17.052,-141.126,-469.827
1655546400,-87.498,-69.943,-87.100,-29.924,-20.693,-30.294,-236.218,-237.063,-5.836,-17.392,-142.202,-472.052
1655550000,-90.095,-70.897,-92.100,-30.941,-21.051,-30.814,-237.202,-238.426,-4.145,-17.375,-143.379,-474.342
1655553600,-92.411,-71.886,-97.473,-31.905,-21.330,-31.355,-238.262,-239.867,-3.659,-16.528,-144.564,-476.621
1655557200,-95.096,-72.971,-98.345,-32.982,-21.330,-31.945,-239.484,-241.476,-3.455,-15.027,-145.856,-478.961
1655560800,-97.398,-73.902,-99.201,-34.152,-20.769,-32.440,-240.297,-242.682,-3.408,-13.445,-146.660,-480.901
1655564400,-97.727,-74.834,-100.169,-35.291,-19.768,-32.896,-241.040,-243.822,-3.414,-12.193,-147.327,-482.734
1655568000,-97.921,-75.565,-100.988,-36.183,-18.512,-33.157,-241.325,-244.509,-3.447,-11.261,-147.443,-484.155
1655571600,-97.839,-75.984,-101.506,-36.715,-17.221,-33.092,-240.982,-244.575,-3.654,-10.598,-146.805,-485.037
1655575200,-97.273,-75.923,-101.507,-36.740,-16.053,-32.621,-239.741,-243.754,-3.959,-10.143,-145.160,-485.186
1655578800,-96.526,-75.693,-101.305,-36.607,-15.141,-31.848,-238.188,-242.639,-4.272,-9.910,-143.055,-485.084
1655582400,-95.773,-75.477,-101.085,-36.509,-14.527,-30.884,-236.650,-241.559,-5.030,-9.893,-140.783,-484.996
1655586000,-95.263,-75.343,-100.926,-36.499,-14.152,-29.853,-235.246,-240.626,-5.719,-10.043,-138.470,-485.016
1655589600,-94.692,-75.201,-100.744,-36.499,-13.957,-28.787,-233.824,-239.690,-6.306,-10.279,-135.956,-485.023
1655593200,-94.097,-75.068,-100.555,-36.525,-13.913,-27.785,-232.411,-238.784,-6.789,-10.551,-133.221,-485.041
1655596800,-93.386,-74.910,-100.329,-36.542,-13.934,-26.884,-230.950,-237.845,-7.222,-10.829,-130.302,-485.025
