time_total_s,status,rmse,config__thetaS,config__rootZDeformation,config__rootXDeformation,config__kcMax,config__VG_n,config__VG_alpha,config__Ks
89.15856575965881,success,0.6569839435001299,0.3725618456956152,0.26639242043080236,0.755486898036596,2.634316023908424,1.4236330406660962,1.1948641457578983,3.895960595582751e-07
218.60874032974243,success,0.6491356748055677,0.42672964698525506,0.22479664553084766,0.4985070123025904,1.797094297139436,1.1103759746797008,2.5426412865334918,1.583538918896984e-06
224.9691948890686,success,0.7588635567532929,0.31766796283480203,0.003948266327914451,0.9533933461949365,2.268288395078665,1.1845554182812679,2.5210614243979172,1.2531052360505417e-06
223.4751534461975,success,0.6600542660762396,0.4512108434285625,0.11138840600805332,0.44293518135545734,1.9530428740034633,1.1,2.521832806541907,1.4329963524300454e-06
93.56615400314331,success,0.7372692219349886,0.4443510634863599,0.7145757833976906,0.9177741225129434,2.313816552016892,1.4062630334146942,2.625241923304227,2.934965301878308e-07
89.34125995635986,success,0.7450330967629419,0.3946914730100957,0.08466320954614695,0.8346537356139456,2.6015190664147285,1.4177280331940323,1.1838260097581998,2.3810936212943708e-07
96.42161893844604,success,0.455009742396173,0.4348267230132691,0.6177669784693172,0.4340139933332937,2.2697073638315866,1.2866703800257346,1.284340095203054,5.103207784066524e-07
124.17550992965698,success,0.6298067207779813,0.46104463936654927,0.3192360889885453,0.9086488808086682,1.635689023906361,1.4005194767022724,2.3007943638629342,6.850306958718764e-07
126.97983956336975,success,0.4845475405885503,0.41338380517600987,0.4728486853250674,0.5307572740828795,2.1936935974430565,1.2884498744899955,1.4682625879828566,8.267646819026227e-07
83.64722919464111,success,0.9752866961259647,0.46573626526153533,0.5475861559192435,0.6262871483113925,2.728930493505103,1.156992180931775,1.6014001132724067,1.1888600051092151e-07
154.28342628479004,success,0.5311515023461731,0.37033052788641757,0.8839364795611863,0.2959617068796787,1.9882674567483731,1.5284251512288667,1.3978950793576246,1.6180460372022666e-06
83.497967004776,success,0.4530045366739544,0.4562696408505283,0.7626852716135669,0.33727071258370783,2.3457211302201166,1.2848908855614738,1.1004176024232513,3.149956723771191e-07
81.24357891082764,success,0.4812032917491633,0.49207439411559817,0.7952393649184261,0.4049645794405792,2.35486439631052,1.2181128566395272,1.0,2.767418604983082e-07
189.4543571472168,success,0.6399959541216248,0.31869207491173007,0.3841144486921996,0.15115201964256386,2.9163910683582017,1.2962646219732936,1.330031795438297,2.067571433238256e-06
91.16102290153503,success,0.5855273190055609,0.46522456876854795,0.9028317603316274,0.5973716482308843,2.3018369232027225,1.328152273547392,2.9752509498037445,2.527647122624913e-07
97.07215070724487,success,1.1249648287433698,0.37143635172690725,0.330719311982132,0.30545991834281827,2.6607454443158938,1.1196408836126936,2.180402725970846,1.3413587497289087e-07
145.36493301391602,success,0.6013186711734158,0.36298537436853767,0.04309735620499444,0.34634715008003303,2.8198727617768737,1.3147460892158191,1.0799184173799545,1.0463982270572241e-06
5400.018574714661,fail,inf,0.4188901988236932,0.6482399925552847,0.02640229846148273,1.8238152882484666,1.5644024183359275,1.7676283854952153,3.549877918515457e-07
85.85043692588806,success,0.4372851675128536,0.4204648875854584,0.7301311783087078,0.2695768457268365,2.3365778641297132,1.3516689144834204,1.3302174237803703,3.5853727888383526e-07
5400.019967556,fail,inf,0.3466185813918918,0.8525413503165603,0.1608372812816211,1.8569579719418692,1.6,1.4623650289401326,1.1891797649998911e-06
160.04462504386902,success,0.661718552331912,0.3944100591983303,0.9979102567282543,0.43151910657037573,1.8662682389958332,1.5822335802788239,1.0201508764540397,2.7974327183903954e-06
96.72129130363464,success,0.45516224906598524,0.4287923481798702,0.6416444781897646,0.09632377146313048,2.3080401586906327,1.3040712311945355,1.133509855306327,5.308881931559932e-07
177.22745847702026,success,0.6069200426760772,0.4191702378377937,0.8268625847187492,0.207426803960658,2.0452441160125194,1.488405920669349,1.400202882847546,3.881021986082421e-06
137.95438694953918,success,0.5383760759154315,0.3487229849056686,0.7855475535326313,0.5413191418232721,2.510711043746099,1.2117275103661214,1.860217800817109,5.545025188546536e-07
88.95610642433167,success,0.6313722642148505,0.38038404567832107,0.8241387135982517,0.6007301169468434,2.605734957473169,1.2408949210900688,1.791230157257088,2.886716645783418e-07
86.65142726898193,success,0.5381035140283886,0.41213742699104655,0.818617878427651,0.4428299199905425,2.3651155695687933,1.3992665977723053,1.5269249922544137,2.42139459883699e-07
135.89867973327637,success,0.6023365609889557,0.4999977825000895,0.9911452388241255,0.7015623330401348,2.0701215458948927,1.2482276712056606,1.278716400679756,1.4820726036196571e-06
116.00761771202087,success,0.4068258356467085,0.3961350975991358,0.5526914580708555,0.003998701932506399,1.5742496816670182,1.4871075261191748,1.5357333047724326,7.343202475359234e-07
89.80478858947754,success,0.36880244455041644,0.3990617773727709,0.41496929297091945,0.0,1.5,1.45702861841464,1.3860438451464976,4.337112484858001e-07
115.01034808158875,success,0.3827265912018953,0.3961350975991358,0.5526914580708555,0.03944725436926744,1.7103520544619046,1.4871075261191748,1.5357333047724326,7.343202475359234e-07
97.05962705612183,success,0.35076914973250817,0.39717704506720763,0.3073352927353192,0.0,1.5,1.4183885594369154,1.7911414280614575,4.87217172402821e-07
90.21233010292053,success,0.37358868279765167,0.3990617773727709,0.41496929297091945,0.014389967978316608,1.6509444467156231,1.45702861841464,1.3860438451464976,4.337112484858001e-07
118.81765246391296,success,0.3582841513035066,0.3602276789835947,0.2337387855308135,0.0,1.5,1.4004573792707746,2.0431496154385025,4.96964895555569e-07
88.95642971992493,success,0.37996735732029785,0.4341264111508206,0.38093179993982484,0.06008280972627492,1.6473534596101498,1.4363197396030563,1.5391332406844125,4.776606460680221e-07
5400.019160985947,fail,inf,0.38853961280921523,0.231223876760483,0.0,1.505950718880579,1.5165207066547302,2.0957430542202276,4.6379685986073704e-07
121.62135004997253,success,0.48815899666256024,0.482319058369432,0.9353726413291796,0.5699664875696508,2.2966156184256254,1.2119253173613282,3.0,3.386432096039403e-07
91.84944438934326,success,0.5850239667692201,0.465224568768548,0.9028317603316274,0.5973716482308843,2.301836923202722,1.328152273547392,2.953061472737425,2.527647122624913e-07
117.70969271659851,success,0.4768449444030646,0.49441750228785525,1.0,0.4422725195138799,2.180596773586808,1.1733403050600915,2.658088078732652,3.5854522110597353e-07
100.3290069103241,success,0.438852646508032,0.40581447732520004,0.38344670871015535,0.020799720921356193,1.5,1.3202564122191007,1.4865398019026874,5.118201385741977e-07
162.3970708847046,success,0.601143818119345,0.3842642525004391,0.033758579798613894,0.3847416618123329,2.773657097074007,1.2886617358803991,1.5218069076144356,1.3450156455510487e-06
142.81391072273254,success,0.6592537372552726,0.48203551549721324,1.0,0.6922457526002124,1.8305893888809628,1.3189094849326908,1.0448130770293145,1.7402752536564558e-06
5400.019776344299,fail,inf,0.4136436266096092,0.9852309260200383,0.21361553301844652,2.0980787680926922,1.575667337988226,1.4935397183009924,2.6719175870984563e-06
119.11662697792053,success,0.5993273724841739,0.45470843494550606,0.17512373475930781,0.8013878624339099,1.7204933859490412,1.3619533026219068,2.567082161654901,4.7501829811902575e-07
193.25839471817017,success,0.623008688342398,0.31706192413301615,0.7469563934670108,0.4819081666997008,2.4156871300190286,1.182560099642174,1.9292054443771303,1.065130669701429e-06
149.12790536880493,success,0.596164542815517,0.5,0.9630379306439073,0.7108789134800573,2.3096537029088227,1.1775458574786304,1.5126197243301975,1.2621791856114987e-06
176.0762710571289,success,0.6526934913873381,0.47853139626157576,0.8889404512415268,0.7213040810203197,2.1968868460445763,1.1840579099284962,1.8200653248678182,2.2198662668426423e-06
126.23096132278442,success,0.38127633345743056,0.41423085380424096,0.29215150804882795,0.181400525130308,1.5,1.396643911655548,1.9928339240207513,7.397276192988995e-07
90.56338167190552,success,0.4133976563568215,0.3801232363301743,0.3225190774218104,0.0,1.6030263630499946,1.4401332072182829,1.5894489321021636,3.2090267673009866e-07
91.16287040710449,success,0.4281144099261577,0.36489790597158245,0.30928579316602234,0.0,1.5,1.4171848488004375,1.7315327292843352,2.8308296861435245e-07
124.67614102363586,success,0.40600386870583327,0.4294561841628328,0.305384792304616,0.14574678670268038,1.5181374523677778,1.4195922700733934,1.8507501268385798,8.385547680460665e-07
120.22259759902954,success,0.5651196165219909,0.5,1.0,0.7004537459397948,2.4224205597730695,1.1710338050287645,1.2051741237925768,7.176541760134032e-07
125.4769458770752,success,0.6298067207779813,0.46104463936654927,0.3192360889885453,0.9086488808086682,1.635689023906361,1.4005194767022724,2.3007943638629342,6.850306958718765e-07
93.0611252784729,success,0.40568029416709406,0.38853427240768085,0.42985616593364034,0.0,1.7028579142107918,1.495143455331987,1.660726534132631,4.0474121625283846e-07
112.34986424446106,success,0.3917433803955487,0.4058198177267344,0.184814419536998,0.06698338238920565,1.5,1.341633663541844,1.921556321990284,5.864996287798634e-07
87.25385189056396,success,0.4360286557882176,0.4050875795696233,0.19927472480978528,0.0,1.7515903155553771,1.43182397921521,1.704543788246454,3.379511737201249e-07
122.17337083816528,success,0.3899933116824656,0.38926651056479195,0.4153958606608531,0.12726202985034984,1.5,1.4049531396586208,1.877739067876461,7.02410855601252e-07
91.10971999168396,success,0.43769533104793235,0.39180182814888775,0.19686603537667885,0.2238720194632275,1.5489245649126278,1.4342669095920944,1.8480086302654657,3.849967201291549e-07
108.69585371017456,success,0.3923889870510022,0.4025522619855275,0.4178045500939595,0.0,1.5,1.4025102092817365,1.7342742258574493,6.165781698206834e-07
124.52347016334534,success,0.5188317891130816,0.4946848005737259,1.0,0.5065713699614848,2.421614196627176,1.206406304954741,1.4626759329480488,8.632976194133529e-07
119.86732387542725,success,0.5656515153153991,0.5,0.9127503047410421,0.7004537459397948,2.4224205597730695,1.1710338050287645,1.2051741237925768,7.176541760134032e-07
91.05979466438293,success,0.4765701987116999,0.5,1.0,0.6168480338937579,2.353606824607043,1.191980863164381,1.398909060746303,4.158373898914263e-07
127.9343330860138,success,0.5212839254253216,0.48547984008465844,0.9027760465120832,0.5065713699614849,2.421614196627176,1.206406304954741,1.4626759329480488,8.632976194133529e-07
86.49970817565918,success,0.6192140922761353,0.4806238875992883,0.9079950135701608,0.6882221426054633,2.2625647327382357,1.1171079104253563,1.5723938055765834,2.712140898401086e-07
100.68112993240356,success,0.4776530332080975,0.5,1.0,0.5454739251820524,2.4446489164758507,1.2668538159034055,1.2254243159160227,6.37580204382662e-07
102.78667712211609,success,0.4087357011128433,0.394998820535191,0.28609939396757095,0.0,1.670108024147731,1.4013674185942908,2.202908122430819,4.3112427326349856e-07
96.4712655544281,success,0.39900897078670183,0.3993552695992243,0.3285711915030674,0.10919434665469145,1.5,1.43540970027954,1.379374733692096,5.506082301682784e-07
85.19960141181946,success,0.5014214988462122,0.46463487838881495,1.0,0.6949985866086895,2.2794854563672096,1.2432231820117368,1.2419325586602366,3.2771668448742147e-07
90.05910968780518,success,0.45730018716683263,0.37699690418214604,0.18681543143627044,0.07901340311405727,1.5,1.4195251336326973,1.739311212569025,2.4105833473679035e-07
137.2537682056427,success,0.6261928041940592,0.4588828332233921,0.26652811620159295,0.9809831917812959,1.7353244301657038,1.2846498516493723,2.623305139861948,6.026808216219708e-07
133.03615617752075,success,0.45443382463200155,0.4173571859522692,0.4278551540343679,0.0,1.5668600749234491,1.4172519852411336,1.8429716435538899,9.847432711397185e-07
110.54945254325867,success,0.3509432505424084,0.3749400665033482,0.362833547868418,0.0,1.6288960314497316,1.477754046100317,1.7202656223112949,6.127235930151608e-07
100.83101010322571,success,0.512308244655326,0.4061788006649467,0.501339593434101,0.027290790752126926,1.524742517842079,1.4484384102915644,1.0327754389020591,7.176131675720616e-07
101.72938132286072,success,0.4912005704922092,0.4206036604372013,0.5735925059462699,0.12382512572449966,1.7988370813527896,1.509504111849842,1.0,7.410887225950146e-07
101.98349809646606,success,0.5024414105401904,0.4061788006649467,0.501339593434101,0.027290790752126926,1.5247425178420788,1.4484384102915644,1.0866337706959694,7.176131675720617e-07
100.07655787467957,success,0.43801988509088463,0.40962842911518854,0.7174542490424864,0.2784447958858139,1.8533780865231975,1.4990983624878884,1.2650560605629746,6.041682548808074e-07
96.12143588066101,success,0.47140273819479667,0.4503828988050998,0.8409031725038603,0.2664717778436137,1.9554900750076554,1.5067843842117843,1.1102829533927034,7.19269274064872e-07
95.26914477348328,success,0.42769020656302065,0.3688739594252773,0.5940053255811126,0.2904178139280141,1.7512660980387396,1.4914123407639925,1.419829167733246,5.07486268866809e-07
86.45196294784546,success,0.3961962236497385,0.41941402363106706,0.25183703760222037,0.16721329697108578,1.5,1.359023072773514,1.86201723381162,3.874186921970322e-07
119.0653018951416,success,0.5287218877498355,0.5,0.9032929640619886,0.5386974811788262,2.427728192846877,1.140738544317025,1.5558855628323696,5.276531315522667e-07
114.25625991821289,success,0.3773174602384774,0.3991805294916657,0.5430415560749028,0.0,1.5,1.4307165352715754,1.8242459360988423,6.573664928650421e-07
88.65076231956482,success,0.6757352953061391,0.43969016071345424,0.17990362415927502,0.7306386165484743,2.493800361583722,1.3773933211185883,1.6091605202790427,2.2734775790904814e-07
88.55547952651978,success,0.41062094909180125,0.39517356064274956,0.0716290293957356,0.06282836172702914,1.5810514446007387,1.4060605836022555,1.7580369200240726,3.6110841617376845e-07
102.68327498435974,success,0.3927541139500613,0.4991125869176784,0.6152413472727701,0.1398096679978233,1.6534949453622192,1.246961442913171,2.043838683149673,4.6689622031567995e-07
100.52775454521179,success,0.45835300003107915,0.4644347052936529,0.6440271665216067,0.11533210518444269,1.6281763538219292,1.1564401380680043,1.9718152634441206,3.681398203240731e-07
111.55092239379883,success,0.38055720890825584,0.5,0.5864555280239335,0.1642872308112039,1.6788135369025092,1.3374827477583378,2.115862102855225,5.921448007259027e-07
