timestamp,z0.6_y0.0_x0.0,z0.6_y0.0_x0.25,z0.6_y0.0_x0.5,z0.6_y0.0_x0.8,z0.4_y0.0_x0.0,z0.4_y0.0_x0.25,z0.4_y0.0_x0.5,z0.4_y0.0_x0.8,z0.2_y0.0_x0.0,z0.2_y0.0_x0.25,z0.2_y0.0_x0.5,z0.2_y0.0_x0.8
1631404800,-505.42271199,-310.8914714559,-314.9189999616,-599.9708630016,-32.2997559591,-145.4008364991,-502.80214124639997,-750.3433130151,-21.3288467904,-34.4539728156,-218.87388634709998,-600.6846653184
1631408400,-503.16365244,-306.4449672831,-314.9189999616,-598.0968081756,-32.0124863775,-147.8572376151,-501.6723091239,-747.5453464359,-21.6164720124,-34.4539728156,-218.2182372999,-600.3277726655999
1631412000,-500.5423108764,-302.7840275484,-314.9189999616,-596.2669214439,-32.0124863775,-149.9351694975,-500.5423108764,-745.5336354830998,-21.3288467904,-34.4539728156,-217.23466604759997,-600.6846653184
1631415600,-497.92007516160004,-299.0750563164,-314.9189999616,-594.79376124,-31.6773264384,-151.3044341616,-499.4121465039,-743.9151120156,-21.3288467904,-34.4539728156,-216.9067829151,-601.0861492191001
1631419200,-495.2969452956,-295.36438396439996,-315.28924640639997,-594.0347475638998,-31.6773264384,-153.7591075776,-497.92007516160004,-741.5085262791,-21.6164720124,-34.4539728156,-215.59512014310002,-602.2012693116001
1631422800,-492.2656649991,-291.6984256599,-314.5950203679,-592.2038691324,-31.6773264384,-155.5052644839,-496.78952537910004,-739.4951280278999,-21.6164720124,-34.4539728156,-214.9392106119,-603.27162831
1631426400,-491.1795429975,-289.0987669479,-315.28924640639997,-590.32787184,-31.3900361244,-157.2038786991,-496.0206566364,-738.6633428796001,-21.6164720124,-34.4539728156,-214.2832489839,-604.3864227975
1631430000,-489.27846109589996,-286.1267077479,-315.65947584,-590.32787184,-31.3900361244,-158.2417511391,-495.2969452956,-737.8752473856,-21.6164720124,-34.4539728156,-213.6272352591,-605.8576971504
1631433600,-487.78442496,-283.20002364,-316.02968826240004,-591.0872605599,-31.3900361244,-159.27949493190002,-494.93506410839996,-737.4811673439,-21.9040876656,-34.789024839899994,-213.9552486336,-609.2004260079
1631437200,-485.9277950271,-281.7130499184,-316.7700620736,-593.3203115799,-31.6773264384,-160.6943927799,-494.52792743910004,-738.6633428796001,-21.9040876656,-34.789024839899994,-214.2832489839,-612.8979697596
1631440800,-485.52018231,-283.20002364,-317.51036784,-596.9810767431,-31.6773264384,-162.439104,-496.0206566364,-742.6900415675999,-21.9040876656,-35.12406384,-215.59512014310002,-616.5936824151
1631444400,-488.5541160879,-289.8416116359,-318.9907752384,-601.7998452159,-31.6773264384,-163.8063259911,-497.5583173056,-747.5453464359,-21.9040876656,-34.789024839899994,-217.89039324,-622.1115767919
1631448000,-494.93506410839996,-301.30064319,-321.210876,-606.9721062279,-32.0124863775,-167.9537692119,-502.3954208199,-757.2024635483998,-21.9040876656,-34.4539728156,-220.55960181990002,-626.5585146519
1631451600,-502.3954208199,-311.6323173279,-324.4936521711,-611.7844444671,-32.0124863775,-172.14624889560002,-506.9133272799,-764.0114359836,-21.9040876656,-34.4539728156,-225.0531589719,-633.53484471
1631455200,-508.4036531136,-318.9907752384,-327.0819388959,-614.7237916119,-31.3900361244,-176.2895520156,-511.0223122236,-770.0729554479,-21.9040876656,-34.4539728156,-228.79591869990003,-639.7946270031
1631458800,-513.2790593136,-322.69060295040003,-329.2998069375,-616.9497989319,-31.0548519975,-179.7721000704,-514.7681483799,-774.4741473756,-21.9040876656,-34.4539728156,-230.7134237436,-643.4769925116001
1631462400,-515.8960534524,-324.86345845110003,-331.5170625759,-618.0625534044,-30.4802203359,-185.980599,-520.0002250239,-780.8749975551,-21.9040876656,-34.166775,-233.33173311,-647.9111453916
1631466000,-516.6178255164,-324.4936521711,-332.9948927775,-618.0625534044,-30.145000857600003,-190.8218926839,-523.7416709616,-785.2695317244,-21.6164720124,-34.166775,-234.82753564439997,-651.1907073024
1631469600,-517.3846337775,-322.69060295040003,-334.0569151164,-616.2375488871,-29.5224158439,-195.33162748709998,-526.3550884956,-787.2701040624,-21.6164720124,-33.8316987879,-234.82753564439997,-651.5894736639
1631473200,-516.6178255164,-320.1009021696,-334.79563033560004,-614.0113289271,-29.5224158439,-198.7592654064,-528.6073169855999,-788.0962632878999,-21.6164720124,-33.8316987879,-234.45361052759998,-650.83623024
1631476800,-516.6178255164,-317.51036784,-335.53427751,-612.5416597404002,-29.235053763899998,-202.1385619056,-530.0934237759,-787.2701040624,-21.6164720124,-33.5444802399,-234.0796683996,-650.4817361664
1631480400,-515.5351419036,-314.5950203679,-335.9035755804,-609.5568955071,-28.9476821151,-204.765951,-530.4536484975,-785.7044865984,-21.6164720124,-33.5444802399,-233.33173311,-650.1272250816
1631484000,-513.6400771824,-311.6323173279,-335.9035755804,-606.9721062279,-28.9476821151,-206.4076458975,-530.4536484975,-783.2683969536,-21.6164720124,-33.5444802399,-232.5837297756,-648.62036319
1631487600,-511.7896807911,-308.6685255711,-335.53427751,-604.7877081455999,-28.6124030976,-208.04901519,-530.0934237759,-782.0935559031,-21.3288467904,-33.5444802399,-231.8356583964,-647.5121804775
1631491200,-509.8936894911,-305.7036450975,-335.9035755804,-602.9148589883999,-28.6124030976,-209.03368047509997,-529.7331820431,-779.2644401136,-21.3288467904,-33.5444802399,-230.33931150360002,-647.5121804775
1631494800,-508.04238858239995,-303.15483111,-337.0113677244,-601.0861492191001,-28.325010716399998,-210.3463851831,-528.6073169855999,-775.6502443311,-21.3288467904,-33.8316987879,-229.59103599,-647.5121804775
1631498400,-505.7840998524,-300.1879263036,-335.9035755804,-599.2123734831,-28.325010716399998,-211.00265939189998,-527.4812858030999,-773.6464074375,-21.3288467904,-33.5444802399,-228.0475028439,-647.5121804775
