timestamp,z20_y0_x0,z20_y0_x25,z20_y0_x50,z20_y0_x80,z40_y0_x0,z40_y0_x25,z40_y0_x50,z40_y0_x80,z60_y0_x0,z60_y0_x25,z60_y0_x50,z60_y0_x80
1657062000,-22.766877212399997,-20.75356764,-138.1218939975,-812.4897887631,-22.766877212399997,-25.54639104,-26.792089743600002,-421.8059373591,-272.83201490790003,-233.7057092604,-159.27949493190002,-236.6969060604
1657065600,-22.766877212399997,-20.75356764,-137.0815304799,-805.6836778224,-22.766877212399997,-25.54639104,-26.792089743600002,-417.4666689756,-272.0876136951,-232.2097025916,-158.61912740309998,-233.7057092604
1657069200,-22.766877212399997,-21.3288467904,-135.6626456319,-800.9111617883999,-22.766877212399997,-25.54639104,-26.792089743600002,-413.4449959356,-271.7153875719,-230.7134237436,-158.2417511391,-230.7134237436
1657072800,-22.766877212399997,-20.75356764,-134.29082955360002,-796.0919990750999,-22.766877212399997,-25.54639104,-26.792089743600002,-409.46700032309997,-271.3431444375,-229.59103599,-157.2038786991,-228.0475028439
1657076400,-22.766877212399997,-21.0412119996,-132.8714742396,-792.4863410544,-22.766877212399997,-25.8338759196,-26.792089743600002,-405.4412339631,-270.5986071351,-228.0475028439,-155.83557756,-225.0531589719
1657080000,-22.766877212399997,-21.0412119996,-131.8304616384,-790.8784094511,-23.1023832231,-25.8338759196,-26.792089743600002,-402.1458941151,-270.2263129671,-226.9247514759,-154.7974068924,-222.8066865975
1657083600,-22.766877212399997,-20.75356764,-130.0793775975,-788.8788519375,-23.1023832231,-25.8338759196,-26.792089743600002,-398.89497354239995,-269.8540017879,-225.80184700709998,-153.7591075776,-220.55960181990002
1657087200,-22.766877212399997,-20.75356764,-129.4167103671,-790.0960408839,-23.1023832231,-25.8338759196,-26.792089743600002,-396.3299219904,-269.4816735975,-225.0531589719,-152.7206796156,-218.87388634709998
1657090800,-23.1023832231,-21.0412119996,-127.9965337311,-792.8774045319,-23.1023832231,-26.1692628519,-27.0795331584,-394.863804,-269.8540017879,-224.3044028919,-152.0125867911,-217.89039324
1657094400,-23.1023832231,-21.0412119996,-127.6651247616,-797.3079525831,-23.3899494375,-26.1692628519,-27.0795331584,-395.23035901440005,-270.5986071351,-224.6787894375,-151.6821230064,-217.89039324
1657098000,-23.3899494375,-21.3288467904,-127.6651247616,-806.46432879,-23.3899494375,-26.1692628519,-27.0795331584,-398.16218672639997,-271.3431444375,-225.80184700709998,-152.0125867911,-218.87388634709998
1657101600,-23.3899494375,-21.3288467904,-127.9965337311,-819.6356469276,-23.3899494375,-26.4567269991,-27.0795331584,-405.4412339631,-272.83201490790003,-229.9651822524,-153.05110246709998,-222.4322149959
1657105200,-22.19169375,-21.6164720124,-129.4167103671,-835.5901968639,-23.1023832231,-25.2588965916,-27.0795331584,-416.0044805724,-275.8089393111,-235.94920892759998,-155.83557756,-228.0475028439
1657108800,-22.19169375,-21.3288467904,-130.78932039,-849.8709378875999,-22.4792902656,-25.2588965916,-27.0795331584,-423.99749757989997,-280.9694609904,-242.3491625439,-158.61912740309998,-234.0796683996
1657112400,-22.4792902656,-21.0412119996,-132.20902656,-858.6148104999,-22.19169375,-25.2588965916,-27.0795331584,-433.80634623839995,-287.2413575319,-248.6974668591,-162.0618999744,-239.7337259439
1657116000,-22.766877212399997,-21.3288467904,-132.8714742396,-860.5946584119,-21.9040876656,-25.2588965916,-27.0795331584,-435.994551,-291.6984256599,-253.1756628975,-165.2204583351,-243.4698087759
1657119600,-22.766877212399997,-21.0412119996,-133.24999238040002,-859.0022163036,-21.9040876656,-25.2588965916,-27.0795331584,-435.26521745760004,-294.2972508231,-255.78681267509998,-167.9537692119,-244.96376559509997
1657123200,-23.1023832231,-21.0412119996,-133.5811817991,-855.4286576199,-21.9040876656,-25.2588965916,-27.0795331584,-433.07680856160005,-296.10665452439997,-256.1597660271,-170.0738254524,-244.96376559509997
1657126800,-23.1023832231,-20.75356764,-133.24999238040002,-851.0776404924001,-21.9040876656,-25.2588965916,-26.792089743600002,-430.52289084,-297.21993278040003,-255.78681267509998,-171.1101014976,-244.2168212079
1657130400,-23.1023832231,-20.75356764,-132.8714742396,-846.68079216,-22.19169375,-25.2588965916,-26.792089743600002,-428.3787808119,-297.21993278040003,-255.4138423119,-172.14624889560002,-243.0962770431
1657134000,-22.766877212399997,-20.75356764,-131.8304616384,-840.7277133564,-21.9040876656,-24.9234743079,-26.792089743600002,-424.3626980775,-296.4777642876,-253.9217907471,-172.47590517990002,-241.6019799999
1657137600,-22.766877212399997,-20.75356764,-130.4580211959,-833.9920506876,-21.9040876656,-24.6359591271,-26.4567269991,-420.02484375,-295.73552775,-252.4294670031,-172.47590517990002,-239.7337259439
1657141200,-22.766877212399997,-20.465913711600003,-129.4167103671,-827.5958271804,-21.9040876656,-24.6359591271,-26.4567269991,-416.0044805724,-294.6684435159,-250.19047105110002,-172.14624889560002,-236.6969060604
1657144800,-22.766877212399997,-20.465913711600003,-127.9965337311,-822.05926311,-21.9040876656,-24.6359591271,-26.4567269991,-411.9820590396,-293.1835706775,-248.3241732831,-171.1101014976,-234.0796683996
1657148400,-22.766877212399997,-20.465913711600003,-126.6234689244,-817.2544982511,-21.9040876656,-24.6359591271,-26.4567269991,-408.3692681775,-292.0697374311,-246.08405459189999,-170.0738254524,-231.46159719
1657152000,-22.766877212399997,-20.465913711600003,-125.2028218224,-812.4897887631,-21.9040876656,-24.6359591271,-26.4567269991,-404.7090552975,-290.5843882791,-244.2168212079,-169.36719984389998,-229.2168727164
1657155600,-22.766877212399997,-20.465913711600003,-123.8293022319,-810.0628830399,-21.9040876656,-24.6359591271,-26.4567269991,-401.0471412975,-289.4701977975,-241.9755797775,-168.3307074375,-226.5504669975
1657159200,-22.766877212399997,-20.465913711600003,-122.7871727391,-808.8924699516,-21.9040876656,-24.6359591271,-26.4567269991,-397.79576780160005,-287.9843723319,-240.1074107775,-166.9171013775,-224.3044028919
1657162800,-22.766877212399997,-20.465913711600003,-121.0342102896,-808.0687297719,-21.9040876656,-25.54639104,-26.4567269991,-395.23035901440005,-286.86982461509996,-237.81832417560003,-165.8803048959,-222.0577263831
1657166400,-22.766877212399997,-20.465913711600003,-119.9917357884,-808.4589344496001,-21.9040876656,-25.8338759196,-26.1692628519,-392.2974425856,-285.7551237975,-235.94920892759998,-164.8433797671,-219.8572622364
1657170000,-22.766877212399997,-20.465913711600003,-118.94913264,-809.6727668736,-21.9040876656,-26.1692628519,-26.1692628519,-390.5096627775,-285.05835804,-234.45361052759998,-163.8063259911,-218.5460683356
1657173600,-22.766877212399997,-20.75356764,-117.90640084440001,-814.0495022775,-22.19169375,-26.792089743600002,-26.1692628519,-389.40928964309995,-284.68672518240004,-232.9577399484,-162.76914356790002,-217.23466604759997
