timestamp,solar_radiation
1718838000,0
1718841600,0
1718845200,0
1718848800,0
1718852400,0
1718856000,1
1718859600,31.1428571428571
1718863200,106.285714285714
1718866800,176.714285714286
1718870400,349
1718874000,563.571428571429
1718877600,272.428571428572
1718881200,140.857142857143
1718884800,335.285714285715
1718888400,308.857142857143
1718892000,325.285714285714
1718895600,426.285714285715
1718899200,198.571428571429
1718902800,152.571428571429
1718906400,109.428571428571
1718910000,40.5714285714286
1718913600,1.85714285714286
1718917200,0
1718920800,0
1718924400,0
1718928000,0
1718931600,0
1718935200,0
1718938800,0
1718942400,1
1718946000,26.8571428571429
1718949600,95.7142857142856
1718953200,167.142857142857
1718956800,323.857142857142
1718960400,473.714285714286
1718964000,564.428571428571
1718967600,297.285714285714
1718971200,82.1428571428571
1718974800,265
1718978400,364.857142857143
1718982000,370.571428571429
1718985600,271.857142857143
1718989200,175.428571428572
1718992800,62.8571428571428
1718996400,35.1428571428572
1719000000,2.14285714285715
1719003600,0
1719007200,0
1719010800,0
1719014400,0
1719018000,0
1719021600,0
1719025200,0
1719028800,1.42857142857143
1719032400,35.4285714285714
1719036000,131.142857142857
1719039600,304.285714285715
1719043200,507
1719046800,681.428571428572
1719050400,813.285714285714
1719054000,894.428571428572
1719057600,917.571428571428
1719061200,887
1719064800,794.142857142858
1719068400,657.428571428572
1719072000,483.714285714286
1719075600,305
1719079200,83.1428571428571
1719082800,34.2857142857143
1719086400,2.42857142857143
1719090000,0
1719093600,0
1719097200,0
1719100800,0
1719104400,0
1719108000,0
1719111600,0
1719115200,1
1719118800,19.5714285714286
1719122400,47.7142857142857
1719126000,62.8571428571428
1719129600,101.142857142857
1719133200,139.142857142858
1719136800,249
1719140400,218.428571428572
1719144000,178
1719147600,146.428571428572
1719151200,305.285714285715
1719154800,274.285714285715
1719158400,198.857142857143
1719162000,131.142857142857
1719165600,101.428571428571
1719169200,19.1428571428571
1719172800,1.42857142857143
1719176400,0
1719180000,0
1719183600,0
1719187200,0
1719190800,0
1719194400,0
1719198000,0
1719201600,0.57142857142857
1719205200,32.7142857142857
1719208800,79.4285714285714
1719212400,162.285714285714
1719216000,339.571428571429
1719219600,119.428571428572
1719223200,210.285714285714
1719226800,52.4285714285715
1719230400,81.4285714285712
1719234000,148
1719237600,67
1719241200,59.8571428571428
1719244800,66.7142857142857
1719248400,23.4285714285714
1719252000,25.7142857142857
1719255600,16
1719259200,0.714285714285715
1719262800,0
1719266400,0
1719270000,0
1719273600,0
1719277200,0
1719280800,0
1719284400,0
1719288000,0.142857142857143
1719291600,23.7142857142857
1719295200,115
1719298800,266
1719302400,312.428571428572
1719306000,598.285714285714
1719309600,833
1719313200,656.571428571428
1719316800,632.285714285714
1719320400,494.428571428571
1719324000,223.285714285715
1719327600,264.714285714286
1719331200,295.428571428572
1719334800,140.142857142857
1719338400,74.2857142857143
1719342000,9.14285714285714
1719345600,0.57142857142857
1719349200,0
1719352800,0
1719356400,0
1719360000,0
1719363600,0
1719367200,0
1719370800,0
1719374400,0.857142857142855
1719378000,21.4285714285714
1719381600,71.4285714285714
1719385200,143
1719388800,277.428571428572
1719392400,432.571428571429
1719396000,794.285714285714
1719399600,750.428571428572
1719403200,694.571428571428
1719406800,304.142857142857
1719410400,91.7142857142857
1719414000,125.142857142857
1719417600,181.714285714286
1719421200,191.571428571429
1719424800,103.571428571429
1719428400,29.2857142857142
1719432000,2.85714285714286
1719435600,0
1719439200,0
1719442800,0
1719446400,0
1719450000,0
1719453600,0
1719457200,0
1719460800,1.14285714285715
1719464400,32.4285714285714
1719468000,126
1719471600,300.142857142858
1719475200,509.571428571429
1719478800,691.714285714286
1719482400,820.857142857143
1719486000,910
1719489600,931.571428571428
1719493200,893.285714285714
1719496800,822.714285714286
1719500400,683.857142857143
1719504000,485.714285714286
1719507600,288.142857142858
1719511200,127.285714285715
1719514800,38.2857142857143
1719518400,2.57142857142857
1719522000,0
1719525600,0
1719529200,0
1719532800,0
1719536400,0
1719540000,0
1719543600,0
1719547200,1.14285714285715
1719550800,32.8571428571428
1719554400,126
1719558000,294.428571428572
1719561600,497
1719565200,676.428571428572
1719568800,812.428571428572
1719572400,907.428571428572
1719576000,737.571428571429
1719579600,879.714285714286
1719583200,773.285714285714
1719586800,649
1719590400,464.285714285714
1719594000,275.285714285714
