"start","end","wind"
1603504800,1603508400,7.38
1603508400,1603512000,5.94
1603512000,1603515600,6.12
1603515600,1603519200,7.74
1603519200,1603522800,9.36
1603522800,1603526400,9.36
1603526400,1603530000,6.84
1603530000,1603533600,1.26
1603533600,1603537200,0
1603537200,1603540800,0.18
1603540800,1603544400,1.26
1603544400,1603548000,1.8
1603548000,1603551600,1.62
1603551600,1603555200,1.98
1603555200,1603558800,0
1603558800,1603562400,0
1603562400,1603566000,0
1603566000,1603569600,0
1603569600,1603573200,0
1603573200,1603576800,1.62
1603576800,1603580400,3.24
1603580400,1603584000,1.62
1603584000,1603587600,1.89
1603591200,1603594800,1.62
1603594800,1603598400,2.88
1603598400,1603602000,3.96
1603602000,1603605600,1.98
1603605600,1603609200,0.72
1603609200,1603612800,0
1603612800,1603616400,3.24
1603616400,1603620000,5.58
1603620000,1603623600,5.76
1603623600,1603627200,3.24
1603627200,1603630800,3.24
1603630800,1603634400,12.06
1603634400,1603638000,5.22
1603638000,1603641600,1.62
1603641600,1603645200,0
1603645200,1603648800,0
1603648800,1603652400,0
1603652400,1603656000,0
1603656000,1603659600,1.08
1603659600,1603663200,6.3
1603663200,1603666800,5.58
1603666800,1603670400,8.1
1603670400,1603674000,2.16
1603674000,1603677600,5.94
1603677600,1603681200,0
1603681200,1603684800,1.44
1603684800,1603688400,3.6
1603688400,1603692000,1.08
1603692000,1603695600,2.88
1603695600,1603699200,1.98
1603699200,1603702800,0
1603702800,1603706400,5.76
1603706400,1603710000,7.02
1603710000,1603713600,10.62
1603713600,1603717200,10.8
1603717200,1603720800,9.9
1603720800,1603724400,4.5
1603724400,1603728000,2.88
1603728000,1603731600,4.86
1603731600,1603735200,3.96
1603735200,1603738800,5.76
1603738800,1603742400,5.04
1603742400,1603746000,5.76
1603746000,1603749600,3.96
1603749600,1603753200,2.52
1603753200,1603756800,0
1603756800,1603760400,2.34
1603760400,1603764000,2.16
1603764000,1603767600,4.14
1603767600,1603771200,5.94
1603771200,1603774800,5.22
1603774800,1603778400,4.68
1603778400,1603782000,4.68
1603782000,1603785600,2.16
1603785600,1603789200,10.98
1603789200,1603792800,14.76
1603792800,1603796400,8.82
1603796400,1603800000,8.1
1603800000,1603803600,7.2
1603803600,1603807200,5.76
1603807200,1603810800,4.86
1603810800,1603814400,1.8
1603814400,1603818000,0
1603818000,1603821600,0
1603821600,1603825200,0
1603825200,1603828800,2.52
1603828800,1603832400,1.26
1603832400,1603836000,0.9
1603836000,1603839600,1.62
1603839600,1603843200,4.14
1603843200,1603846800,0
1603846800,1603850400,3.24
1603850400,1603854000,3.42
1603854000,1603857600,4.32
1603857600,1603861200,1.98
1603861200,1603864800,1.08
1603864800,1603868400,1.44
1603868400,1603872000,3.06
1603872000,1603875600,3.6
1603875600,1603879200,4.68
1603879200,1603882800,5.4
1603882800,1603886400,2.88
1603886400,1603890000,4.14
1603890000,1603893600,2.7
1603893600,1603897200,0
1603897200,1603900800,0
1603900800,1603904400,0
1603904400,1603908000,0.9
1603908000,1603911600,1.62
1603911600,1603915200,1.26
1603915200,1603918800,0
1603918800,1603922400,0
1603922400,1603926000,0
1603926000,1603929600,0
1603929600,1603933200,0
1603933200,1603936800,0
1603936800,1603940400,0
1603940400,1603944000,0
1603944000,1603947600,0
1603947600,1603951200,0
1603951200,1603954800,0
1603954800,1603958400,0.9
1603958400,1603962000,0
1603962000,1603965600,1.44
1603965600,1603969200,3.06
1603969200,1603972800,3.96
1603972800,1603976400,3.06
1603976400,1603980000,7.2
1603980000,1603983600,1.98
1603983600,1603987200,0
1603987200,1603990800,0
1603990800,1603994400,0
1603994400,1603998000,1.26
1603998000,1604001600,0
1604001600,1604005200,2.52
1604005200,1604008800,3.78
1604008800,1604012400,0.36
1604012400,1604016000,0
1604016000,1604019600,0
1604019600,1604023200,0
1604023200,1604026800,0
1604026800,1604030400,0
1604030400,1604034000,0
1604034000,1604037600,0
1604037600,1604041200,0
1604041200,1604044800,0
1604044800,1604048400,0
1604048400,1604052000,0
1604052000,1604055600,4.68
1604055600,1604059200,3.42
1604059200,1604062800,0.72
1604062800,1604066400,2.34
1604066400,1604070000,0.9
1604070000,1604073600,0.72
1604073600,1604077200,0
1604077200,1604080800,0
1604080800,1604084400,0
1604084400,1604088000,2.7
1604088000,1604091600,0
1604091600,1604095200,2.34
1604095200,1604098800,1.26
1604098800,1604102400,1.26
1604102400,1604106000,1.44
1604106000,1604109600,0
1604109600,1604113200,0
1604113200,1604116800,1.08
1604116800,1604120400,2.7
1604120400,1604124000,1.8
1604124000,1604127600,2.34
1604127600,1604131200,2.7
1604131200,1604134800,0
1604134800,1604138400,3.06
1604138400,1604142000,1.8
1604142000,1604145600,3.24
1604145600,1604149200,4.32
1604149200,1604152800,1.8
1604152800,1604156400,3.6
1604156400,1604160000,0
1604160000,1604163600,0
1604163600,1604167200,0
1604167200,1604170800,0
1604170800,1604174400,0
1604174400,1604178000,0
1604178000,1604181600,0
1604181600,1604185200,0
1604185200,1604188800,1.98
1604188800,1604192400,0.54
1604192400,1604196000,0.36
1604196000,1604199600,0
1604199600,1604203200,0
1604203200,1604206800,2.7
1604206800,1604210400,0
1604210400,1604214000,1.26
1604214000,1604217600,0.18
1604217600,1604221200,0
1604221200,1604224800,1.98
1604224800,1604228400,0.9
1604228400,1604232000,1.62
1604232000,1604235600,1.08
1604235600,1604239200,0
1604239200,1604242800,0.9
1604242800,1604246400,0
1604246400,1604250000,0
1604250000,1604253600,0
1604253600,1604257200,0
1604257200,1604260800,0
1604260800,1604264400,0
1604264400,1604268000,0
1604268000,1604271600,0
1604271600,1604275200,0
1604275200,1604278800,0
1604278800,1604282400,1.62
1604282400,1604286000,0.9
1604286000,1604289600,0
1604289600,1604293200,0
1604293200,1604296800,0
1604296800,1604300400,0
1604300400,1604304000,0
1604304000,1604307600,0
1604307600,1604311200,1.08
1604311200,1604314800,0.36
1604314800,1604318400,3.6
1604318400,1604322000,5.22
1604322000,1604325600,4.32
1604325600,1604329200,5.22
1604329200,1604332800,3.6
1604332800,1604336400,0.72
1604336400,1604340000,0
1604340000,1604343600,0.72
1604343600,1604347200,1.08
1604347200,1604350800,0
1604350800,1604354400,0
1604354400,1604358000,0
1604358000,1604361600,0.36
1604361600,1604365200,1.98
1604365200,1604368800,1.08
1604368800,1604372400,0
1604372400,1604376000,0
1604376000,1604379600,0
1604379600,1604383200,0
1604383200,1604386800,0
1604386800,1604390400,0
1604390400,1604394000,0
1604394000,1604397600,0
1604397600,1604401200,1.26
1604401200,1604404800,3.06
1604404800,1604408400,0.36
1604408400,1604412000,0
1604412000,1604415600,0
1604415600,1604419200,0
1604419200,1604422800,1.26
1604422800,1604426400,3.6
1604426400,1604430000,0
1604430000,1604433600,2.16
1604433600,1604437200,0
1604437200,1604440800,0
1604440800,1604444400,0
1604444400,1604448000,0
1604448000,1604451600,0
1604451600,1604455200,0
1604455200,1604458800,0
1604458800,1604462400,0
1604462400,1604466000,0
1604466000,1604469600,0
1604469600,1604473200,0
1604473200,1604476800,0
1604476800,1604480400,0.54
1604480400,1604484000,0
1604484000,1604487600,0.36
1604487600,1604491200,1.26
1604491200,1604494800,0
1604494800,1604498400,2.7
1604498400,1604502000,4.14
1604502000,1604505600,0
1604505600,1604509200,0
1604509200,1604512800,0
1604512800,1604516400,0
1604516400,1604520000,0
1604520000,1604523600,0
1604523600,1604527200,0
1604527200,1604530800,0
1604530800,1604534400,0
1604534400,1604538000,0
1604538000,1604541600,3.96
1604541600,1604545200,6.48
1604545200,1604548800,8.46
1604548800,1604552400,8.28
1604552400,1604556000,4.86
1604556000,1604559600,6.48
1604559600,1604563200,9.9
1604563200,1604566800,5.58
1604566800,1604570400,6.66
1604570400,1604574000,3.96
1604574000,1604577600,6.66
1604577600,1604581200,5.04
1604581200,1604584800,3.6
1604584800,1604588400,0.9
1604588400,1604592000,0
1604592000,1604595600,0
1604595600,1604599200,1.26
1604599200,1604602800,1.08
1604602800,1604606400,0
1604606400,1604610000,0
1604610000,1604613600,1.08
1604613600,1604617200,0.72
1604617200,1604620800,0
1604620800,1604624400,0
1604624400,1604628000,0
1604628000,1604631600,0.36
1604631600,1604635200,1.8
1604635200,1604638800,3.24
1604638800,1604642400,2.52
1604642400,1604646000,0
1604646000,1604649600,4.5
1604649600,1604653200,9
1604653200,1604656800,9.54
1604656800,1604660400,10.98
1604660400,1604664000,8.1
1604664000,1604667600,6.3
1604667600,1604671200,7.92
1604671200,1604674800,7.56
1604674800,1604678400,1.44
1604678400,1604682000,0
1604682000,1604685600,0
1604685600,1604689200,0
1604689200,1604692800,0.9
1604692800,1604696400,3.24
1604696400,1604700000,2.34
1604700000,1604703600,3.42
1604703600,1604707200,2.16
1604707200,1604710800,1.08
1604710800,1604714400,1.44
1604714400,1604718000,2.34
1604718000,1604721600,1.44
1604721600,1604725200,1.08
1604725200,1604728800,0
1604728800,1604732400,1.8
1604732400,1604736000,1.98
1604736000,1604739600,1.62
1604739600,1604743200,3.78
1604743200,1604746800,4.68
1604746800,1604750400,3.96
1604750400,1604754000,3.6
1604754000,1604757600,2.34
1604757600,1604761200,1.26
1604761200,1604764800,0
1604764800,1604768400,0
1604768400,1604772000,2.34
1604772000,1604775600,1.26
1604775600,1604779200,2.34
1604779200,1604782800,3.78
1604782800,1604786400,3.42
1604786400,1604790000,1.44
1604790000,1604793600,0.9
1604793600,1604797200,1.8
1604797200,1604800800,1.26
1604800800,1604804400,0.72
1604804400,1604808000,3.42
1604808000,1604811600,1.8
1604811600,1604815200,0
1604815200,1604818800,2.7
1604818800,1604822400,0
1604822400,1604826000,0
1604826000,1604829600,1.98
1604829600,1604833200,7.02
1604833200,1604836800,4.68
1604836800,1604840400,2.88
1604840400,1604844000,3.24
1604844000,1604847600,0.9
1604847600,1604851200,0
1604851200,1604854800,0
1604854800,1604858400,0
1604858400,1604862000,1.08
1604862000,1604865600,1.8
1604865600,1604869200,2.52
1604869200,1604872800,0.72
1604872800,1604876400,3.42
1604876400,1604880000,0.9
1604880000,1604883600,0
1604883600,1604887200,1.08
1604887200,1604890800,0.36
1604890800,1604894400,0
1604894400,1604898000,1.08
1604898000,1604901600,0
1604901600,1604905200,0.18
1604905200,1604908800,1.08
1604908800,1604912400,0
1604912400,1604916000,0
1604916000,1604919600,1.98
1604919600,1604923200,3.6
1604923200,1604926800,3.78
1604926800,1604930400,0.36
1604930400,1604934000,0.36
1604934000,1604937600,0
1604937600,1604941200,0.54
1604941200,1604944800,0
1604944800,1604948400,2.16
1604948400,1604952000,2.52
1604952000,1604955600,0
1604955600,1604959200,0.9
1604959200,1604962800,0
1604962800,1604966400,0
1604966400,1604970000,2.88
1604970000,1604973600,2.16
1604973600,1604977200,2.52
1604977200,1604980800,2.7
1604980800,1604984400,0.72
1604984400,1604988000,0
1604988000,1604991600,0
1604991600,1604995200,0
1604995200,1604998800,1.62
1604998800,1605002400,3.42
1605002400,1605006000,4.86
1605006000,1605009600,4.32
1605009600,1605013200,4.5
1605013200,1605016800,0.9
1605016800,1605020400,1.08
1605020400,1605024000,0
1605024000,1605027600,0
1605027600,1605031200,0
1605031200,1605034800,0
1605034800,1605038400,0.72
1605038400,1605042000,2.7
1605042000,1605045600,0.54
1605045600,1605049200,0.36
1605049200,1605052800,0
1605052800,1605056400,0
1605056400,1605060000,0
1605060000,1605063600,0
1605063600,1605067200,0
1605067200,1605070800,2.16
1605070800,1605074400,1.44
1605074400,1605078000,3.24
1605078000,1605081600,4.5
1605081600,1605085200,6.3
1605085200,1605088800,4.86
1605088800,1605092400,2.88
1605092400,1605096000,4.14
1605096000,1605099600,0.54
1605099600,1605103200,0
1605103200,1605106800,0
1605106800,1605110400,0
1605110400,1605114000,0
1605114000,1605117600,0
1605117600,1605121200,0
1605121200,1605124800,0
1605124800,1605128400,0
1605128400,1605132000,0
1605132000,1605135600,0
1605135600,1605139200,1.26
1605139200,1605142800,0.54
1605142800,1605146400,0
1605146400,1605150000,0
1605150000,1605153600,0
1605153600,1605157200,0
1605157200,1605160800,0
1605160800,1605164400,0
1605164400,1605168000,0.9
1605168000,1605171600,1.26
1605171600,1605175200,4.14
1605175200,1605178800,1.44
1605178800,1605182400,0
1605182400,1605186000,0.54
1605186000,1605189600,0
1605189600,1605193200,0
1605193200,1605196800,0
1605196800,1605200400,0
1605200400,1605204000,0
1605204000,1605207600,0
1605207600,1605211200,0
1605211200,1605214800,0
1605214800,1605218400,0
1605218400,1605222000,0
1605222000,1605225600,0
1605225600,1605229200,0
1605229200,1605232800,0
1605232800,1605236400,0
1605236400,1605240000,0
1605240000,1605243600,0
1605243600,1605247200,0
1605247200,1605250800,0
1605250800,1605254400,0
1605254400,1605258000,0
1605258000,1605261600,4.14
1605261600,1605265200,4.32
1605265200,1605268800,3.06
1605268800,1605272400,2.88
1605272400,1605276000,2.88
1605276000,1605279600,3.42
1605279600,1605283200,1.8
1605283200,1605286800,1.44
1605286800,1605290400,0
1605290400,1605294000,0
1605294000,1605297600,0
1605297600,1605301200,0
1605301200,1605304800,1.08
1605304800,1605308400,4.32
1605308400,1605312000,3.06
1605312000,1605315600,3.78
1605315600,1605319200,1.08
1605319200,1605322800,0
1605322800,1605326400,1.8
1605326400,1605330000,2.52
1605330000,1605333600,2.16
1605333600,1605337200,1.98
1605337200,1605340800,0
1605340800,1605344400,4.32
1605344400,1605348000,2.52
1605348000,1605351600,2.88
1605351600,1605355200,3.42
1605355200,1605358800,3.24
1605358800,1605362400,2.52
1605362400,1605366000,1.62
1605366000,1605369600,0
1605369600,1605373200,0
1605373200,1605376800,0.36
1605376800,1605380400,0.9
1605380400,1605384000,0
1605384000,1605387600,2.34
1605387600,1605391200,3.6
1605391200,1605394800,1.26
1605394800,1605398400,1.26
1605398400,1605402000,0
1605402000,1605405600,0
1605405600,1605409200,0
1605409200,1605412800,0
1605412800,1605416400,0
1605416400,1605420000,0
1605420000,1605423600,0
1605423600,1605427200,0
1605427200,1605430800,0
1605430800,1605434400,0
1605434400,1605438000,1.44
1605438000,1605441600,1.26
1605441600,1605445200,3.24
1605445200,1605448800,1.08
1605448800,1605452400,4.14
1605452400,1605456000,6.3
1605456000,1605459600,3.06
1605459600,1605463200,0.54
1605463200,1605466800,0
1605466800,1605470400,0
1605470400,1605474000,1.08
1605474000,1605477600,0
1605477600,1605481200,0
1605481200,1605484800,0
1605484800,1605488400,0
1605488400,1605492000,0
1605492000,1605495600,1.8
1605495600,1605499200,2.34
1605499200,1605502800,3.24
1605502800,1605506400,3.42
1605506400,1605510000,4.86
1605510000,1605513600,13.5
1605513600,1605517200,10.08
1605517200,1605520800,9.72
1605520800,1605524400,6.66
1605524400,1605528000,11.52
1605528000,1605531600,6.48
1605531600,1605535200,4.86
1605535200,1605538800,3.06
1605538800,1605542400,6.12
1605542400,1605546000,4.32
1605546000,1605549600,4.68
1605549600,1605553200,5.04
1605553200,1605556800,7.2
1605556800,1605560400,7.2
1605560400,1605564000,9.54
1605564000,1605567600,11.34
1605567600,1605571200,4.14
1605571200,1605574800,4.5
1605574800,1605578400,3.06
1605578400,1605582000,5.4
1605582000,1605585600,6.84
1605585600,1605589200,6.12
1605589200,1605592800,7.74
1605592800,1605596400,5.94
1605596400,1605600000,7.92
1605600000,1605603600,11.16
1605603600,1605607200,9.54
1605607200,1605610800,10.26
1605610800,1605614400,10.8
1605614400,1605618000,11.52
1605618000,1605621600,9.36
1605621600,1605625200,9
1605625200,1605628800,1.62
1605628800,1605632400,0
1605632400,1605636000,1.44
1605636000,1605639600,0.9
1605639600,1605643200,3.06
1605643200,1605646800,1.26
1605646800,1605650400,0
1605650400,1605654000,4.5
1605654000,1605657600,2.7
1605657600,1605661200,3.06
1605661200,1605664800,3.06
1605664800,1605668400,0.72
1605668400,1605672000,1.62
1605672000,1605675600,0.36
1605675600,1605679200,0.9
1605679200,1605682800,0
1605682800,1605686400,2.88
1605686400,1605690000,3.6
1605690000,1605693600,2.52
1605693600,1605697200,5.94
1605697200,1605700800,6.84
1605700800,1605704400,5.22
1605704400,1605708000,5.4
1605708000,1605711600,2.34
1605711600,1605715200,0
1605715200,1605718800,0
1605718800,1605722400,1.44
1605722400,1605726000,0
1605726000,1605729600,0
1605729600,1605733200,0
1605733200,1605736800,0
1605736800,1605740400,0
1605740400,1605744000,0
1605744000,1605747600,0
1605747600,1605751200,0
1605751200,1605754800,0
1605754800,1605758400,0
1605758400,1605762000,0
1605762000,1605765600,0
1605765600,1605769200,0
1605769200,1605772800,0
1605772800,1605776400,1.98
1605776400,1605780000,0
1605780000,1605783600,3.42
1605783600,1605787200,4.86
1605787200,1605790800,1.98
1605790800,1605794400,1.8
1605794400,1605798000,0
1605798000,1605801600,0
1605801600,1605805200,0
1605805200,1605808800,0
1605808800,1605812400,0
1605812400,1605816000,0
1605816000,1605819600,0
1605819600,1605823200,0
1605823200,1605826800,4.68
1605826800,1605830400,6.84
1605830400,1605834000,3.06
1605834000,1605837600,1.8
1605837600,1605841200,3.24
1605841200,1605844800,10.08
1605844800,1605848400,14.4
1605848400,1605852000,14.94
1605852000,1605855600,9.72
1605855600,1605859200,13.68
1605859200,1605862800,1.98
1605862800,1605866400,11.52
1605866400,1605870000,3.06
1605870000,1605873600,5.4
1605873600,1605877200,1.44
1605877200,1605880800,0
1605880800,1605884400,0
1605884400,1605888000,0
1605888000,1605891600,0
1605891600,1605895200,0
1605895200,1605898800,0
1605898800,1605902400,0
1605902400,1605906000,4.68
1605906000,1605909600,5.4
1605909600,1605913200,6.66
1605913200,1605916800,1.08
1605916800,1605920400,0
1605920400,1605924000,6.3
1605924000,1605927600,9.54
1605927600,1605931200,5.04
1605931200,1605934800,7.74
1605934800,1605938400,10.26
1605938400,1605942000,7.2
1605942000,1605945600,5.04
1605945600,1605949200,6.66
1605949200,1605952800,12.6
1605952800,1605956400,13.68
1605956400,1605960000,16.02
1605960000,1605963600,17.1
1605963600,1605967200,14.94
1605967200,1605970800,10.8
1605970800,1605974400,3.78
1605974400,1605978000,0
1605978000,1605981600,2.34
1605981600,1605985200,0.72
1605985200,1605988800,0
1605988800,1605992400,6.3
1605992400,1605996000,4.86
1605996000,1605999600,1.98
1605999600,1606003200,3.6
1606003200,1606006800,0.9
1606006800,1606010400,2.52
1606010400,1606014000,5.04
1606014000,1606017600,3.6
1606017600,1606021200,6.3
1606021200,1606024800,5.04
1606024800,1606028400,4.86
1606028400,1606032000,7.38
1606032000,1606035600,10.62
1606035600,1606039200,10.26
1606039200,1606042800,7.92
1606042800,1606046400,7.92
1606046400,1606050000,7.2
1606050000,1606053600,3.78
1606053600,1606057200,3.6
1606057200,1606060800,1.98
1606060800,1606064400,0
1606064400,1606068000,2.34
1606068000,1606071600,3.42
1606071600,1606075200,1.08
1606075200,1606078800,3.42
1606078800,1606082400,0
1606082400,1606086000,1.98
1606086000,1606089600,1.44
1606089600,1606093200,3.78
1606093200,1606096800,1.62
1606096800,1606100400,0.54
1606100400,1606104000,0
1606104000,1606107600,0.36
1606107600,1606111200,0
1606111200,1606114800,0
1606114800,1606118400,0
1606118400,1606122000,0.18
1606122000,1606125600,0
1606125600,1606129200,1.98
1606129200,1606132800,2.7
1606132800,1606136400,3.24
1606136400,1606140000,2.88
1606140000,1606143600,4.32
1606143600,1606147200,2.7
1606147200,1606150800,0
1606150800,1606154400,0
1606154400,1606158000,1.26
1606158000,1606161600,2.34
1606161600,1606165200,2.34
1606165200,1606168800,1.62
1606168800,1606172400,0
1606172400,1606176000,3.06
1606176000,1606179600,4.86
1606179600,1606183200,0
1606183200,1606186800,0
1606186800,1606190400,1.44
1606190400,1606194000,2.52
1606194000,1606197600,3.42
1606197600,1606201200,0
1606201200,1606204800,0.9
1606204800,1606208400,1.44
1606208400,1606212000,9
1606212000,1606215600,12.24
1606215600,1606219200,12.42
1606219200,1606222800,7.56
1606222800,1606226400,8.82
1606226400,1606230000,3.24
1606230000,1606233600,3.06
1606233600,1606237200,0
1606237200,1606240800,0
1606240800,1606244400,0
1606244400,1606248000,3.06
1606248000,1606251600,0.54
1606251600,1606255200,0
1606255200,1606258800,0
1606258800,1606262400,0
1606262400,1606266000,0
1606266000,1606269600,0
1606269600,1606273200,0
1606273200,1606276800,0
1606276800,1606280400,0
1606280400,1606284000,0
1606284000,1606287600,0.72
1606287600,1606291200,3.06
1606291200,1606294800,0.9
1606294800,1606298400,2.16
1606298400,1606302000,2.88
1606302000,1606305600,1.8
1606305600,1606309200,2.52
1606309200,1606312800,5.22
1606312800,1606316400,3.42
1606316400,1606320000,0.36
1606320000,1606323600,0
1606323600,1606327200,0
1606327200,1606330800,0
1606330800,1606334400,3.24
1606334400,1606338000,3.78
1606338000,1606341600,3.78
1606341600,1606345200,2.34
1606345200,1606348800,2.88
1606348800,1606352400,1.62
1606352400,1606356000,0
1606356000,1606359600,0
1606359600,1606363200,0
1606363200,1606366800,2.34
1606366800,1606370400,1.98
1606370400,1606374000,0.18
1606374000,1606377600,0
1606377600,1606381200,1.98
1606381200,1606384800,6.84
1606384800,1606388400,2.7
1606388400,1606392000,2.52
1606392000,1606395600,2.7
1606395600,1606399200,1.08
1606399200,1606402800,0
1606402800,1606406400,0
1606406400,1606410000,0
1606410000,1606413600,0
1606413600,1606417200,0
1606417200,1606420800,0
1606420800,1606424400,0
1606424400,1606428000,0
1606428000,1606431600,0
1606431600,1606435200,0
1606435200,1606438800,0
1606438800,1606442400,0
1606442400,1606446000,0
1606446000,1606449600,2.16
1606449600,1606453200,1.8
1606453200,1606456800,3.6
1606456800,1606460400,0
1606460400,1606464000,0.72
1606464000,1606467600,4.68
1606467600,1606471200,3.96
1606471200,1606474800,3.96
1606474800,1606478400,3.24
1606478400,1606482000,1.62
1606482000,1606485600,2.7
1606485600,1606489200,1.44
1606489200,1606492800,0
1606492800,1606496400,0
1606496400,1606500000,0
1606500000,1606503600,0
1606503600,1606507200,0
1606507200,1606510800,1.98
1606510800,1606514400,2.16
1606514400,1606518000,2.16
1606518000,1606521600,2.16
1606521600,1606525200,2.16
1606525200,1606528800,2.34
1606528800,1606532400,1.62
1606532400,1606536000,0
1606536000,1606539600,2.16
1606539600,1606543200,0
1606543200,1606546800,1.8
1606546800,1606550400,3.24
1606550400,1606554000,3.6
1606554000,1606557600,5.04
1606557600,1606561200,5.76
1606561200,1606564800,7.92
1606564800,1606568400,5.76
1606568400,1606572000,5.22
1606572000,1606575600,5.22
1606575600,1606579200,5.76
1606579200,1606582800,4.86
1606582800,1606586400,3.78
1606586400,1606590000,7.38
1606590000,1606593600,6.66
1606593600,1606597200,7.2
1606597200,1606600800,7.38
1606600800,1606604400,7.2
1606604400,1606608000,5.76
1606608000,1606611600,5.4
1606611600,1606615200,7.2
1606615200,1606618800,8.82
1606618800,1606622400,7.92
1606622400,1606626000,10.08
1606626000,1606629600,11.7
1606629600,1606633200,9.9
1606633200,1606636800,10.62
1606636800,1606640400,8.28
1606640400,1606644000,12.78
1606644000,1606647600,9.72
1606647600,1606651200,11.88
1606651200,1606654800,9.9
1606654800,1606658400,7.92
1606658400,1606662000,4.68
1606662000,1606665600,2.52
1606665600,1606669200,2.7
1606669200,1606672800,5.04
1606672800,1606676400,4.5
1606676400,1606680000,5.76
1606680000,1606683600,3.6
1606683600,1606687200,4.68
1606687200,1606690800,3.42
1606690800,1606694400,3.78
1606694400,1606698000,5.22
1606698000,1606701600,3.6
1606701600,1606705200,5.4
1606705200,1606708800,5.04
1606708800,1606712400,4.5
1606712400,1606716000,5.58
1606716000,1606719600,2.7
1606719600,1606723200,5.04
1606723200,1606726800,5.22
1606726800,1606730400,8.46
1606730400,1606734000,7.74
1606734000,1606737600,8.46
1606737600,1606741200,8.82
1606741200,1606744800,7.2
1606744800,1606748400,5.58
1606748400,1606752000,2.88
1606752000,1606755600,0
1606755600,1606759200,1.08
1606759200,1606762800,3.24
1606762800,1606766400,3.06
1606766400,1606770000,2.52
1606770000,1606773600,3.42
1606773600,1606777200,1.08
1606777200,1606780800,0
1606780800,1606784400,1.8
1606784400,1606788000,1.08
1606788000,1606791600,1.62
1606791600,1606795200,0
1606795200,1606798800,0
1606798800,1606802400,0
1606802400,1606806000,0
1606806000,1606809600,0
1606809600,1606813200,0.54
1606813200,1606816800,0
1606816800,1606820400,1.44
1606820400,1606824000,4.32
1606824000,1606827600,1.44
1606827600,1606831200,0
1606831200,1606834800,4.32
1606834800,1606838400,3.24
1606838400,1606842000,4.5
1606842000,1606845600,6.84
1606845600,1606849200,7.38
1606849200,1606852800,5.76
1606852800,1606856400,4.86
1606856400,1606860000,2.7
1606860000,1606863600,4.5
1606863600,1606867200,1.08
1606867200,1606870800,1.98
1606870800,1606874400,2.52
1606874400,1606878000,2.88
1606878000,1606881600,4.68
1606881600,1606885200,3.96
1606885200,1606888800,14.76
1606888800,1606892400,10.98
1606892400,1606896000,12.24
1606896000,1606899600,8.1
1606899600,1606903200,11.34
1606903200,1606906800,15.84
1606906800,1606910400,11.7
1606910400,1606914000,11.88
1606914000,1606917600,11.16
1606917600,1606921200,12.96
1606921200,1606924800,11.88
1606924800,1606928400,14.04
1606928400,1606932000,9.18
1606932000,1606935600,9.36
1606935600,1606939200,11.88
1606939200,1606942800,12.06
1606942800,1606946400,11.16
1606946400,1606950000,13.14
1606950000,1606953600,12.06
1606953600,1606957200,9.72
1606957200,1606960800,7.92
1606960800,1606964400,8.82
1606964400,1606968000,3.24
1606968000,1606971600,2.7
1606971600,1606975200,2.7
1606975200,1606978800,2.16
1606978800,1606982400,1.62
1606982400,1606986000,0
1606986000,1606989600,2.88
1606989600,1606993200,0.72
1606993200,1606996800,0
1606996800,1607000400,0
1607000400,1607004000,0
1607004000,1607007600,0
1607007600,1607011200,0
1607011200,1607014800,0
1607014800,1607018400,0
1607018400,1607022000,0
1607022000,1607025600,0
1607025600,1607029200,0
1607029200,1607032800,0
1607032800,1607036400,0
1607036400,1607040000,0
1607040000,1607043600,0
1607043600,1607047200,0
1607047200,1607050800,0
1607050800,1607054400,3.06
1607054400,1607058000,2.34
1607058000,1607061600,0.36
1607061600,1607065200,0
1607065200,1607068800,0
1607068800,1607072400,2.16
1607072400,1607076000,1.98
1607076000,1607079600,3.96
1607079600,1607083200,8.28
1607083200,1607086800,12.24
1607086800,1607090400,8.46
1607090400,1607094000,11.52
1607094000,1607097600,9.9
1607097600,1607101200,10.98
1607101200,1607104800,14.94
1607104800,1607108400,12.6
1607108400,1607112000,17.28
1607112000,1607115600,8.1
1607115600,1607119200,13.32
1607119200,1607122800,12.42
1607122800,1607126400,9.54
1607126400,1607130000,7.02
1607130000,1607133600,8.64
1607133600,1607137200,8.28
1607137200,1607140800,5.94
1607140800,1607144400,5.94
1607144400,1607148000,4.68
1607148000,1607151600,0
1607151600,1607155200,1.98
1607155200,1607158800,0
1607158800,1607162400,3.6
1607162400,1607166000,10.98
1607166000,1607169600,7.74
1607169600,1607173200,5.94
1607173200,1607176800,0
1607176800,1607180400,4.14
1607180400,1607184000,2.52
1607184000,1607187600,4.68
1607187600,1607191200,4.68
1607191200,1607194800,6.3
1607194800,1607198400,6.66
1607198400,1607202000,7.38
1607202000,1607205600,7.56
1607205600,1607209200,3.06
1607209200,1607212800,1.44
1607212800,1607216400,3.96
1607216400,1607220000,5.4
1607220000,1607223600,3.24
1607223600,1607227200,4.86
1607227200,1607230800,7.38
1607230800,1607234400,1.44
1607234400,1607238000,0.72
1607238000,1607241600,1.98
1607241600,1607245200,19.08
1607245200,1607248800,10.98
1607248800,1607252400,7.2
1607252400,1607256000,5.94
1607256000,1607259600,5.76
1607259600,1607263200,13.14
1607263200,1607266800,11.7
1607266800,1607270400,8.28
1607270400,1607274000,1.62
1607274000,1607277600,0.9
1607277600,1607281200,1.8
1607281200,1607284800,0
1607284800,1607288400,0
