timestamp,z20_y0_x0,z20_y0_x25,z20_y0_x50,z20_y0_x80,z40_y0_x0,z40_y0_x25,z40_y0_x50,z40_y0_x80,z60_y0_x0,z60_y0_x25,z60_y0_x50,z60_y0_x80
1654034400,-21.33,-20.75,-27.08,-131.12,-21.04,-22.48,-38.71,-74.90,-23.39,-21.33,-21.62,-58.74
1654038000,-21.33,-20.75,-27.08,-130.08,-21.04,-22.48,-39.05,-74.90,-23.39,-21.33,-21.62,-58.07
1654041600,-21.33,-20.47,-27.08,-129.42,-21.04,-22.48,-39.05,-74.52,-23.39,-21.33,-21.62,-57.40
1654045200,-21.04,-20.47,-27.08,-128.71,-21.04,-22.48,-39.05,-74.19,-23.39,-21.33,-21.62,-56.73
1654048800,-21.04,-20.75,-27.08,-128.00,-21.04,-22.48,-39.05,-73.85,-23.39,-21.33,-21.62,-56.40
1654052400,-21.04,-20.75,-27.08,-127.29,-21.04,-22.48,-39.05,-73.47,-23.10,-21.33,-21.62,-55.78
1654056000,-21.04,-20.47,-26.79,-127.29,-21.04,-22.48,-39.38,-73.14,-23.10,-21.04,-21.33,-55.44
1654059600,-21.04,-20.75,-27.08,-126.62,-21.04,-22.48,-39.38,-72.80,-23.10,-21.33,-21.33,-55.11
1654063200,-21.33,-20.75,-27.08,-126.95,-21.04,-22.77,-39.67,-72.42,-23.39,-21.33,-21.62,-54.77
1654066800,-21.62,-21.04,-27.08,-127.67,-21.04,-22.77,-40.00,-72.80,-23.39,-21.33,-21.62,-54.77
1654070400,-21.62,-21.33,-27.08,-129.42,-21.33,-22.77,-40.34,-73.14,-23.39,-21.62,-21.90,-56.11
1654074000,-21.62,-21.33,-27.37,-132.54,-21.33,-22.77,-40.67,-73.85,-23.73,-21.62,-21.90,-58.07
1654077600,-21.90,-21.62,-27.37,-136.37,-21.33,-23.10,-40.67,-75.57,-23.73,-21.62,-21.90,-60.84
1654081200,-21.90,-21.33,-27.37,-140.20,-21.33,-23.10,-41.01,-77.33,-23.73,-21.62,-21.90,-63.65
1654084800,-21.90,-21.33,-27.70,-144.36,-21.33,-23.10,-41.34,-79.09,-23.73,-21.62,-22.19,-66.80
1654088400,-21.90,-21.62,-27.70,-148.52,-21.33,-23.10,-41.63,-81.19,-23.73,-21.90,-22.19,-70.33
1654092000,-21.90,-21.33,-27.70,-151.30,-21.33,-23.10,-41.63,-83.28,-23.73,-21.62,-21.90,-72.80
1654095600,-21.90,-21.33,-27.70,-153.76,-21.33,-23.10,-41.97,-85.04,-23.73,-21.62,-21.90,-74.90
1654099200,-21.90,-21.62,-27.70,-155.51,-21.33,-23.39,-42.30,-86.47,-23.73,-21.62,-21.90,-76.66
1654102800,-21.90,-21.04,-27.70,-156.17,-21.33,-23.10,-42.64,-87.52,-23.73,-21.62,-21.90,-77.71
1654106400,-21.90,-21.04,-27.99,-155.84,-21.33,-23.10,-42.97,-88.56,-23.73,-21.62,-21.90,-77.71
1654110000,-21.62,-21.04,-27.99,-154.80,-21.33,-23.10,-42.97,-88.56,-23.39,-21.62,-21.90,-76.66
1654113600,-21.62,-21.04,-27.99,-153.38,-21.04,-23.10,-43.30,-88.56,-23.39,-21.62,-21.62,-75.23
1654117200,-21.62,-21.04,-27.70,-152.01,-21.04,-22.77,-43.30,-88.18,-23.39,-21.33,-21.62,-74.19
1654120800,-21.90,-20.75,-27.70,-150.97,-21.04,-22.77,-43.64,-87.85,-23.39,-21.62,-21.62,-73.14
1654124400,-21.90,-21.33,-27.70,-149.94,-21.33,-22.77,-43.97,-87.52,-23.39,-21.33,-21.62,-71.71
1654128000,-21.90,-20.75,-27.70,-148.90,-21.33,-22.77,-43.97,-86.80,-23.39,-21.33,-21.62,-70.66
1654131600,-21.90,-20.75,-27.70,-148.52,-21.62,-22.77,-43.97,-86.80,-23.39,-21.33,-21.62,-70.33
1654135200,-21.90,-20.75,-27.99,-148.52,-21.62,-23.10,-44.60,-86.80,-23.39,-21.33,-21.62,-69.61
1654138800,-21.90,-21.04,-27.99,-148.19,-21.62,-22.77,-44.93,-86.47,-23.39,-21.33,-21.62,-69.28
1654142400,-21.90,-21.04,-27.99,-148.19,-21.62,-22.77,-44.93,-85.76,-23.39,-21.33,-21.62,-68.94
1654146000,-21.33,-20.75,-27.99,-148.52,-21.90,-22.77,-45.60,-85.76,-23.39,-21.33,-21.62,-68.56
1654149600,-21.90,-20.47,-27.99,-148.19,-21.62,-22.19,-45.93,-85.76,-23.73,-21.90,-21.90,-68.94
1654153200,-22.48,-20.75,-28.33,-148.90,-21.62,-22.19,-46.27,-85.76,-24.01,-21.90,-22.19,-69.61
1654156800,-22.77,-21.04,-28.33,-150.27,-21.62,-22.48,-46.60,-86.09,-23.73,-21.90,-22.19,-70.66
