timestamp,wind_speed
1654765200,7.92
1654768800,10.08
1654772400,7.02
1654776000,9
1654779600,5.04
1654783200,7.2
1654786800,1.08
1654790400,2.34
1654794000,0.36
1654797600,3.24
1654801200,2.88
1654804800,5.4
1654808400,6.12
1654812000,6.84
1654815600,5.04
1654819200,0.9
1654822800,4.86
1654826400,0.18
1654830000,2.16
1654833600,0.9
1654837200,1.26
1654840800,3.78
1654844400,1.8
1654848000,6.66
1654851600,5.22
1654855200,1.98
1654858800,1.62
1654862400,0
1654866000,7.02
1654869600,7.2
1654873200,12.42
1654876800,9.9
1654880400,3.42
1654884000,0
1654887600,2.88
1654891200,2.16
1654894800,5.04
1654898400,6.48
1654902000,5.58
1654905600,4.5
1654909200,4.5
1654912800,5.04
1654916400,5.94
1654920000,3.42
1654923600,3.96
1654927200,3.78
1654930800,3.06
1654934400,2.34
1654938000,7.74
1654941600,6.66
1654945200,3.42
1654948800,6.3
1654952400,4.86
1654956000,4.68
1654959600,6.12
1654963200,4.68
1654966800,2.16
1654970400,0
1654974000,1.26
1654977600,3.78
1654981200,3.42
1654984800,3.6
1654988400,6.12
1654992000,4.68
1654995600,6.66
1654999200,5.94
1655002800,7.92
1655006400,5.58
1655010000,5.4
1655013600,4.14
1655017200,0
1655020800,6.3
1655024400,5.4
1655028000,7.2
1655031600,8.64
1655035200,3.24
1655038800,4.14
1655042400,6.48
1655046000,3.42
1655049600,4.68
1655053200,2.34
1655056800,1.98
1655060400,2.16
1655064000,3.78
1655067600,5.22
1655071200,6.48
1655074800,5.4
1655078400,6.12
1655082000,7.2
1655085600,6.12
1655089200,7.02
1655092800,6.12
1655096400,5.76
1655100000,5.22
1655103600,4.68
1655107200,1.8
1655110800,2.16
1655114400,4.14
1655118000,5.58
1655121600,5.76
1655125200,8.64
1655128800,4.86
1655132400,3.24
1655136000,5.76
1655139600,2.16
1655143200,0
1655146800,0
1655150400,1.8
1655154000,3.78
1655157600,1.98
1655161200,1.62
1655164800,2.7
1655168400,3.06
1655172000,1.98
1655175600,4.68
1655179200,5.04
1655182800,4.14
1655186400,2.7
1655190000,3.78
1655193600,5.4
1655197200,5.76
1655200800,4.32
1655204400,10.62
1655208000,13.5
1655211600,8.1
1655215200,10.8
1655218800,7.92
1655222400,8.64
1655226000,5.94
1655229600,1.08
1655233200,0
1655236800,0
1655240400,0.54
1655244000,0.9
1655247600,1.44
1655251200,1.08
1655254800,1.26
1655258400,0
1655262000,0
1655265600,0.72
1655269200,0.18
1655272800,2.16
1655276400,5.76
1655280000,6.12
1655283600,2.88
1655287200,6.84
1655290800,5.4
1655294400,8.64
1655298000,9.54
1655301600,7.92
1655305200,7.38
1655308800,2.52
1655312400,1.44
1655316000,0
1655319600,0.54
1655323200,1.44
1655326800,0
1655330400,4.14
1655334000,4.32
1655337600,3.24
1655341200,0
1655344800,3.06
1655348400,2.52
1655352000,3.42
1655355600,2.7
1655359200,2.88
1655362800,2.16
1655366400,0.72
1655370000,2.52
1655373600,6.84
1655377200,1.62
1655380800,2.52
1655384400,3.6
1655388000,7.2
1655391600,1.8
1655395200,5.22
1655398800,2.88
1655402400,0
1655406000,0
1655409600,1.26
1655413200,1.98
1655416800,0
1655420400,0
1655424000,0
1655427600,1.8
1655431200,0
1655434800,2.52
1655438400,0
1655442000,1.8
1655445600,0.72
1655449200,1.62
1655452800,2.88
1655456400,4.86
1655460000,3.42
1655463600,10.8
1655467200,11.16
1655470800,12.6
1655474400,11.88
1655478000,6.3
1655481600,5.58
1655485200,4.32
1655488800,0
1655492400,0
1655496000,0.36
1655499600,0.36
1655503200,0
1655506800,0
1655510400,0
1655514000,0.9
1655517600,1.26
1655521200,1.98
1655524800,4.68
1655528400,4.14
1655532000,1.44
1655535600,6.3
1655539200,7.74
1655542800,9.72
1655546400,14.58
1655550000,12.06
1655553600,8.64
1655557200,11.7
1655560800,8.1
1655564400,9.54
1655568000,7.74
1655571600,4.86
1655575200,1.08
1655578800,0
1655582400,0.36
1655586000,3.78
1655589600,3.06
1655593200,3.96
1655596800,3.78
1655600400,4.68
1655604000,5.76
1655607600,5.22
1655611200,5.22
1655614800,3.78
1655618400,3.06
1655622000,2.34
1655625600,3.96
1655629200,7.2
1655632800,12.06
1655636400,9.54
1655640000,9.54
1655643600,12.78
1655647200,13.68
1655650800,9.9
1655654400,9.18
1655658000,4.32
1655661600,1.62
1655665200,0
1655668800,1.44
1655672400,0.72
1655676000,1.44
1655679600,0.36
1655683200,2.7
1655686800,1.62
1655690400,1.26
1655694000,0.72
1655697600,3.6
1655701200,3.6
1655704800,0.9
1655708400,6.48
1655712000,7.2
1655715600,7.74
1655719200,9.54
1655722800,11.34
1655726400,9.36
1655730000,10.08
1655733600,9.18
1655737200,12.42
1655740800,10.98
1655744400,11.16
1655748000,14.4
1655751600,12.42
1655755200,12.6
1655758800,9.9
1655762400,9.72
1655766000,10.26
1655769600,10.44
1655773200,6.3
1655776800,6.3
1655780400,0
1655784000,0.54
1655787600,0
1655791200,2.34
1655794800,8.28
1655798400,5.58
1655802000,8.28
1655805600,5.94
1655809200,5.22
1655812800,6.12
1655816400,9.36
1655820000,8.46
1655823600,4.86
1655827200,7.56
1655830800,6.84
1655834400,9.18
1655838000,8.82
1655841600,3.6
1655845200,2.16
1655848800,2.52
1655852400,0
1655856000,0
1655859600,0.36
1655863200,0
1655866800,2.16
1655870400,1.98
1655874000,0
1655877600,2.16
1655881200,0.9
1655884800,3.06
1655888400,3.96
1655892000,3.24
1655895600,4.5
1655899200,5.22
1655902800,3.6
1655906400,1.26
1655910000,3.78
1655913600,5.4
1655917200,0
1655920800,0
1655924400,1.98
1655928000,3.6
1655931600,0
1655935200,0.72
1655938800,2.16
1655942400,5.76
1655946000,3.06
1655949600,1.26
1655953200,1.8
1655956800,0
1655960400,0
1655964000,0
1655967600,3.6
1655971200,6.12
1655974800,2.88
1655978400,6.48
1655982000,5.58
1655985600,6.12
1655989200,3.06
1655992800,3.6
1655996400,7.74
1656000000,5.76
1656003600,4.86
1656007200,7.92
1656010800,1.26
1656014400,0
1656018000,0
1656021600,0
1656025200,2.34
1656028800,1.98
1656032400,1.8
1656036000,2.52
1656039600,1.8
1656043200,1.8
1656046800,2.16
1656050400,2.34
1656054000,5.22
1656057600,11.7
1656061200,6.84
1656064800,10.62
1656068400,10.08
1656072000,5.94
1656075600,12.06
1656079200,8.28
1656082800,7.02
1656086400,8.46
1656090000,5.58
1656093600,7.74
1656097200,7.02
1656100800,4.32
1656104400,12.96
1656108000,8.82
1656111600,2.7
1656115200,3.24
1656118800,1.98
1656122400,0
1656126000,0
1656129600,0
1656133200,2.7
1656136800,9
1656140400,12.24
1656144000,9.9
1656147600,9.36
1656151200,9.54
1656154800,8.28
1656158400,7.2
1656162000,10.8
1656165600,7.74
1656169200,7.92
1656172800,7.56
1656176400,6.48
1656180000,5.58
1656183600,5.94
1656187200,5.58
1656190800,4.32
1656194400,2.34
1656198000,2.88
1656201600,1.62
1656205200,2.34
1656208800,1.62
1656212400,1.62
1656216000,1.08
1656219600,1.8
1656223200,2.52
1656226800,7.02
1656230400,6.66
1656234000,8.1
1656237600,6.48
1656241200,11.34
1656244800,13.14
1656248400,9.9
1656252000,10.08
1656255600,8.1
1656259200,10.44
1656262800,6.3
1656266400,1.8
1656270000,0
1656273600,0.9
1656277200,2.52
1656280800,1.44
1656284400,5.04
1656288000,3.96
1656291600,3.06
1656295200,1.08
1656298800,2.16
1656302400,3.24
1656306000,1.26
1656309600,1.62
1656313200,2.7
1656316800,5.76
1656320400,5.58
1656324000,6.84
1656327600,7.56
1656331200,9.54
1656334800,7.92
1656338400,7.74
1656342000,6.84
1656345600,6.66
1656349200,1.08
1656352800,1.98
1656356400,0
1656360000,0
1656363600,0
1656367200,0
1656370800,1.26
1656374400,1.44
1656378000,0.18
1656381600,0
1656385200,0.18
1656388800,1.44
1656392400,3.96
1656396000,3.6
1656399600,0.9
1656403200,0.72
1656406800,0.18
1656410400,3.42
1656414000,4.68
1656417600,2.88
1656421200,2.34
1656424800,3.24
1656428400,3.6
1656432000,1.08
1656435600,4.86
1656439200,4.14
1656442800,4.86
1656446400,0.72
1656450000,5.4
1656453600,3.96
1656457200,1.62
1656460800,1.26
1656464400,1.98
1656468000,0
1656471600,0
1656475200,0
1656478800,1.44
1656482400,1.62
1656486000,4.86
1656489600,4.14
1656493200,0
1656496800,7.56
1656500400,7.74
1656504000,7.2
1656507600,8.64
1656511200,7.02
1656514800,6.48
1656518400,7.56
1656522000,7.38
1656525600,7.92
1656529200,8.28
1656532800,5.58
1656536400,5.58
1656540000,4.68
1656543600,2.88
1656547200,0.9
1656550800,0.18
1656554400,0.72
1656558000,0
1656561600,1.8
1656565200,2.7
1656568800,3.06
1656572400,4.5
1656576000,3.42
1656579600,2.52
1656583200,5.76
1656586800,6.3
1656590400,2.88
1656594000,2.34
1656597600,8.64
1656601200,11.34
1656604800,10.44
1656608400,6.48
1656612000,0
1656615600,1.26
1656619200,2.7
1656622800,2.16
1656626400,0
1656630000,4.5
1656633600,3.06
1656637200,5.04
1656640800,4.32
1656644400,3.6
1656648000,1.26
1656651600,0
1656655200,0
1656658800,3.42
1656662400,6.12
1656666000,3.96
1656669600,7.2
1656673200,5.76
1656676800,7.38
1656680400,10.26
1656684000,10.8
1656687600,9.36
1656691200,6.12
1656694800,3.6
1656698400,0.9
1656702000,1.98
1656705600,6.12
1656709200,4.86
1656712800,4.14
1656716400,3.78
1656720000,4.14
1656723600,5.58
1656727200,7.56
1656730800,4.68
1656734400,2.52
1656738000,4.5
1656741600,4.32
1656745200,4.68
1656748800,3.24
1656752400,5.58
1656756000,5.94
1656759600,5.76
1656763200,7.02
1656766800,2.34
1656770400,4.86
1656774000,6.3
1656777600,7.38
1656781200,4.68
1656784800,0
1656788400,0
1656792000,0.72
1656795600,4.86
1656799200,2.52
1656802800,3.78
1656806400,5.04
1656810000,4.14
1656813600,5.76
1656817200,5.94
1656820800,2.52
1656824400,2.34
1656828000,2.7
1656831600,0.54
1656835200,7.92
1656838800,4.14
1656842400,5.76
1656846000,6.3
1656849600,5.58
1656853200,10.08
1656856800,4.68
1656860400,8.64
1656864000,5.76
1656867600,5.22
1656871200,0
1656874800,0
1656878400,0.72
1656882000,3.42
1656885600,4.32
1656889200,5.04
1656892800,4.32
1656896400,4.32
1656900000,3.6
1656903600,4.32
1656907200,3.96
1656910800,3.96
1656914400,0.18
1656918000,4.14
1656921600,6.48
1656925200,5.04
1656928800,7.02
1656932400,7.92
1656936000,4.5
1656939600,9.54
1656943200,6.3
1656946800,5.94
1656950400,7.56
1656954000,3.06
1656957600,1.44
1656961200,5.94
1656964800,0
1656968400,1.62
1656972000,2.88
1656975600,3.42
1656979200,3.78
1656982800,5.04
1656986400,3.06
1656990000,0.18
1656993600,4.5
1656997200,3.78
1657000800,5.22
1657004400,2.16
1657008000,6.48
1657011600,7.92
1657015200,6.84
1657018800,5.22
1657022400,10.98
1657026000,5.76
1657029600,3.78
1657033200,5.94
1657036800,4.5
1657040400,0.9
1657044000,0.9
1657047600,0.9
1657051200,1.8
1657054800,4.86
1657058400,2.34
1657062000,1.98
1657065600,0
1657069200,0
1657072800,0
1657076400,3.24
1657080000,2.88
1657083600,3.24
1657087200,1.26
1657090800,2.34
1657094400,9
1657098000,7.38
1657101600,9.18
1657105200,12.96
1657108800,6.3
1657112400,8.1
1657116000,5.22
1657119600,4.5
1657123200,5.22
1657126800,4.68
1657130400,1.26
1657134000,0
1657137600,0
1657141200,0.54
1657144800,1.62
1657148400,3.06
1657152000,2.52
1657155600,3.24
1657159200,5.04
1657162800,3.96
1657166400,5.4
1657170000,2.16
1657173600,1.98
1657177200,2.88
1657180800,0.72
1657184400,5.04
1657188000,7.38
1657191600,9.72
1657195200,9.54
1657198800,14.58
1657202400,10.44
1657206000,10.98
1657209600,9
1657213200,9.36
1657216800,2.88
1657220400,5.22
1657224000,6.12
1657227600,3.24
1657231200,1.26
1657234800,4.14
1657238400,3.24
1657242000,1.26
1657245600,3.96
1657249200,4.14
1657252800,1.8
1657256400,3.6
1657260000,1.98
1657263600,2.7
1657267200,6.84
1657270800,6.66
1657274400,4.86
1657278000,9
1657281600,7.92
1657285200,9.18
1657288800,9.18
1657292400,10.08
1657296000,11.16
1657299600,3.78
1657303200,0
1657306800,0
1657310400,3.06
1657314000,3.6
1657317600,4.14
1657321200,5.22
1657324800,4.68
1657328400,1.8
1657332000,2.7
1657335600,3.78
1657339200,0
1657342800,0.9
1657346400,5.22
1657350000,6.84
1657353600,8.28
1657357200,10.08
1657360800,14.58
1657364400,7.74
1657368000,9
1657371600,11.52
1657375200,8.64
1657378800,6.66
1657382400,5.58
1657386000,6.48
1657389600,3.6
1657393200,0
1657396800,1.26
1657400400,2.34
1657404000,1.8
1657407600,5.04
1657411200,3.42
1657414800,3.96
1657418400,6.12
1657422000,4.5
1657425600,3.96
1657429200,4.32
1657432800,2.88
1657436400,2.34
1657440000,4.68
1657443600,5.76
1657447200,9.18
1657450800,3.6
1657454400,6.84
1657458000,8.1
1657461600,10.26
1657465200,9.72
1657468800,10.62
1657472400,10.08
1657476000,3.06
1657479600,0
1657483200,0
1657486800,2.34
1657490400,1.08
1657494000,2.52
1657497600,3.06
1657501200,0.54
1657504800,1.44
1657508400,0.9
1657512000,3.42
1657515600,3.78
1657519200,2.7
1657522800,4.86
1657526400,6.12
1657530000,4.14
1657533600,8.64
1657537200,10.08
1657540800,12.78
1657544400,12.06
1657548000,13.86
1657551600,11.52
1657555200,10.62
1657558800,6.66
1657562400,2.7
1657566000,0
1657569600,0
1657573200,0.54
1657576800,0
1657580400,1.62
1657584000,0
1657587600,0.36
1657591200,1.44
1657594800,0
1657598400,1.8
1657602000,1.62
1657605600,1.8
1657609200,6.3
1657612800,5.22
1657616400,4.68
1657620000,6.48
1657623600,8.82
1657627200,7.02
1657630800,7.92
1657634400,9.72
1657638000,5.76
1657641600,6.84
1657645200,6.66
1657648800,2.16
1657652400,0.54
1657656000,0
1657659600,0
1657663200,0
1657666800,0.18
1657670400,0.9
1657674000,0.18
1657677600,0
1657681200,0.36
1657684800,0.36
1657688400,4.14
1657692000,1.62
1657695600,3.78
1657699200,6.66
1657702800,9.9
1657706400,7.38
1657710000,7.74
1657713600,9.54
1657717200,9
1657720800,4.14
1657724400,11.7
1657728000,9
1657731600,5.76
1657735200,1.26
1657738800,0
1657742400,1.26
1657746000,3.78
1657749600,3.96
1657753200,3.42
1657756800,4.32
1657760400,5.22
1657764000,5.22
1657767600,5.4
1657771200,4.68
1657774800,6.3
1657778400,3.6
1657782000,2.16
1657785600,7.38
1657789200,7.38
1657792800,5.94
1657796400,5.22
1657800000,5.76
1657803600,9.9
1657807200,13.32
1657810800,9.18
1657814400,8.82
1657818000,3.24
1657821600,1.8
1657825200,0
1657828800,0
1657832400,4.14
1657836000,2.88
1657839600,2.34
1657843200,4.68
1657846800,5.94
1657850400,6.66
1657854000,5.58
1657857600,5.04
1657861200,4.14
1657864800,1.98
1657868400,4.5
1657872000,7.38
1657875600,6.84
1657879200,3.6
1657882800,9.36
1657886400,6.3
1657890000,8.64
1657893600,12.06
1657897200,9.18
1657900800,8.1
1657904400,1.26
1657908000,0.36
1657911600,0
1657915200,0
1657918800,0
1657922400,1.62
1657926000,0
1657929600,0
1657933200,0.54
1657936800,0
1657940400,0
1657944000,2.88
1657947600,2.34
1657951200,1.26
1657954800,5.4
1657958400,4.68
1657962000,2.16
1657965600,5.76
1657969200,5.76
1657972800,6.3
1657976400,10.26
1657980000,9.9
1657983600,10.26
1657987200,7.74
1657990800,5.94
1657994400,1.44
1657998000,0
1658001600,0
1658005200,1.62
1658008800,1.08
1658012400,1.8
1658016000,1.44
1658019600,0
1658023200,1.26
1658026800,1.26
1658030400,1.44
1658034000,1.44
1658037600,2.16
1658041200,7.38
1658044800,4.86
1658048400,6.3
1658052000,10.44
1658055600,7.38
1658059200,13.14
1658062800,8.46
1658066400,11.16
1658070000,8.82
1658073600,8.1
1658077200,5.58
1658080800,2.52
1658084400,0
1658088000,0
1658091600,0
1658095200,1.8
1658098800,2.34
1658102400,2.88
1658106000,3.42
1658109600,3.78
1658113200,1.62
1658116800,3.42
1658120400,3.42
1658124000,1.8
1658127600,2.52
1658131200,7.38
1658134800,7.74
1658138400,5.22
1658142000,11.16
1658145600,9.54
1658149200,9.54
1658152800,8.46
1658156400,8.82
1658160000,8.1
1658163600,6.3
1658167200,0.9
1658170800,0
1658174400,0
1658178000,0
1658181600,2.16
1658185200,2.7
1658188800,3.42
1658192400,2.16
1658196000,3.96
1658199600,4.86
1658203200,4.68
1658206800,3.42
1658210400,3.06
1658214000,4.86
1658217600,5.76
1658221200,7.38
1658224800,5.04
1658228400,8.64
1658232000,8.64
1658235600,10.8
1658239200,8.82
1658242800,9.36
1658246400,9.18
1658250000,5.22
1658253600,0
1658257200,0
1658260800,0
1658264400,2.7
1658268000,2.34
1658271600,4.14
1658275200,3.6
1658278800,6.12
1658282400,5.04
1658286000,5.22
1658289600,4.5
1658293200,5.58
1658296800,1.98
1658300400,3.42
1658304000,4.86
1658307600,5.94
1658311200,8.1
1658314800,5.58
1658318400,4.86
1658322000,2.88
1658325600,6.84
1658329200,6.12
1658332800,10.26
1658336400,5.94
1658340000,0
1658343600,0
1658347200,0.9
1658350800,2.34
1658354400,1.98
1658358000,2.88
1658361600,1.62
1658365200,3.6
1658368800,4.86
1658372400,2.7
1658376000,3.06
1658379600,3.06
1658383200,1.62
1658386800,2.52
1658390400,7.2
1658394000,4.14
1658397600,3.78
1658401200,6.48
1658404800,10.44
1658408400,11.88
1658412000,10.44
1658415600,7.92
1658419200,7.92
1658422800,3.78
1658426400,0
1658430000,0
1658433600,0
1658437200,3.06
1658440800,2.7
1658444400,2.52
1658448000,0
1658451600,0.18
1658455200,4.14
1658458800,3.42
1658462400,3.42
1658466000,2.34
1658469600,3.06
1658473200,4.68
1658476800,6.48
1658480400,5.04
1658484000,9.18
1658487600,5.94
1658491200,11.7
1658494800,11.52
1658498400,10.62
1658502000,8.1
1658505600,5.76
1658509200,1.62
1658512800,0
1658516400,0.72
1658520000,0.72
1658523600,1.08
1658527200,0.9
1658530800,3.24
1658534400,1.44
1658538000,2.88
1658541600,3.6
1658545200,1.8
1658548800,1.62
1658552400,1.62
1658556000,2.7
1658559600,3.96
1658563200,3.6
1658566800,7.74
1658570400,6.84
1658574000,8.28
1658577600,7.74
1658581200,9.72
1658584800,6.12
1658588400,11.7
1658592000,9.54
1658595600,8.64
1658599200,8.46
1658602800,9.54
1658606400,6.66
1658610000,2.34
1658613600,1.8
1658617200,2.52
1658620800,3.06
1658624400,3.42
1658628000,5.04
1658631600,0
1658635200,3.96
1658638800,4.14
1658642400,2.34
1658646000,5.58
1658649600,2.34
1658653200,7.92
1658656800,5.94
1658660400,5.22
1658664000,8.64
1658667600,7.02
1658671200,8.28
1658674800,12.06
1658678400,8.64
1658682000,3.6
1658685600,0
1658689200,0.36
1658692800,1.98
1658696400,0.18
1658700000,4.32
1658703600,1.26
1658707200,2.34
1658710800,1.62
1658714400,0.9
1658718000,0
1658721600,4.32
1658725200,6.84
1658728800,3.96
1658732400,3.78
1658736000,5.58
1658739600,4.5
1658743200,2.16
1658746800,7.56
1658750400,5.76
1658754000,7.2
1658757600,3.78
1658761200,2.34
1658764800,0.9
1658768400,0
1658772000,1.44
1658775600,0.54
1658779200,0.36
1658782800,0
1658786400,7.56
1658790000,2.88
1658793600,3.96
1658797200,0
1658800800,3.06
1658804400,3.96
1658808000,1.44
1658811600,0.36
1658815200,3.42
1658818800,4.68
1658822400,3.6
1658826000,7.74
1658829600,8.28
1658833200,8.64
1658836800,9.54
1658840400,9.54
1658844000,8.28
1658847600,7.56
1658851200,7.2
1658854800,7.56
1658858400,4.5
1658862000,1.8
1658865600,3.96
1658869200,1.26
1658872800,0
1658876400,0
1658880000,0.54
1658883600,0
1658887200,7.92
1658890800,8.82
1658894400,1.26
1658898000,0
1658901600,1.98
1658905200,0.54
1658908800,5.22
1658912400,6.3
1658916000,4.5
1658919600,3.06
1658923200,4.86
1658926800,5.58
1658930400,6.66
1658934000,7.38
1658937600,5.22
1658941200,6.48
1658944800,3.96
1658948400,0
1658952000,1.26
1658955600,0
1658959200,0
1658962800,0.18
1658966400,1.26
1658970000,3.78
1658973600,4.68
1658977200,3.96
1658980800,4.32
1658984400,2.16
1658988000,1.8
1658991600,1.98
1658995200,4.32
1658998800,5.58
1659002400,6.3
1659006000,9.18
1659009600,8.1
1659013200,7.74
1659016800,6.48
1659020400,8.82
1659024000,5.76
1659027600,2.52
1659031200,0
1659034800,0
1659038400,0.72
1659042000,2.52
1659045600,2.7
1659049200,0
1659052800,2.34
1659056400,2.34
1659060000,0.9
1659063600,3.96
1659067200,4.14
1659070800,3.6
1659074400,2.7
1659078000,3.42
1659081600,6.12
1659085200,6.3
1659088800,7.74
1659092400,6.3
1659096000,6.12
1659099600,8.64
1659103200,10.98
1659106800,7.38
1659110400,0
1659114000,1.08
1659117600,0.72
1659121200,2.52
1659124800,3.78
1659128400,3.96
1659132000,9.54
1659135600,3.06
1659139200,1.26
1659142800,0
1659146400,0
1659150000,0
1659153600,1.8
1659157200,0.54
1659160800,0
1659164400,1.62
1659168000,3.78
1659171600,2.16
1659175200,4.68
1659178800,6.12
1659182400,7.02
1659186000,9
1659189600,6.66
1659193200,7.38
1659196800,7.38
1659200400,6.3
1659204000,0.36
1659207600,0
1659211200,0
1659214800,0
1659218400,2.16
1659222000,4.14
1659225600,3.06
1659229200,3.06
1659232800,6.48
1659236400,2.7
1659240000,5.76
1659243600,6.66
1659247200,1.8
1659250800,3.24
1659254400,5.04
1659258000,4.5
1659261600,3.96
1659265200,9.18
1659268800,8.28
1659272400,10.62
1659276000,5.04
1659279600,6.3
1659283200,8.28
1659286800,3.42
1659290400,0.54
1659294000,0
1659297600,1.26
1659301200,3.42
1659304800,3.6
1659308400,2.34
1659312000,3.78
1659315600,5.76
1659319200,6.12
1659322800,4.86
1659326400,4.68
1659330000,5.94
1659333600,4.32
1659337200,5.04
1659340800,3.06
1659344400,6.48
1659348000,8.82
1659351600,7.2
1659355200,8.46
1659358800,7.56
1659362400,8.82
1659366000,10.08
1659369600,7.02
1659373200,2.7
1659376800,0
1659380400,0
1659384000,0
1659387600,1.08
1659391200,3.6
1659394800,0.9
1659398400,0.72
1659402000,1.26
1659405600,3.42
1659409200,0
1659412800,2.7
1659416400,1.08
1659420000,1.44
1659423600,7.2
1659427200,9.72
1659430800,8.82
1659434400,7.56
1659438000,7.92
1659441600,9.54
1659445200,6.3
1659448800,9.36
1659452400,11.16
1659456000,10.44
1659459600,5.76
1659463200,1.98
1659466800,0
1659470400,0
1659474000,0.54
1659477600,0.72
1659481200,0
1659484800,3.24
1659488400,4.14
1659492000,3.96
1659495600,2.16
1659499200,4.86
1659502800,4.68
1659506400,3.42
1659510000,2.7
1659513600,2.7
1659517200,6.66
1659520800,8.1
1659524400,4.68
1659528000,3.42
1659531600,5.04
1659535200,5.04
1659538800,9.18
1659542400,6.3
1659546000,5.04
1659549600,0
1659553200,0
1659556800,1.8
1659560400,0.18
1659564000,0.9
1659567600,2.34
1659571200,3.96
1659574800,4.5
1659578400,3.42
1659582000,4.86
1659585600,5.22
1659589200,4.86
1659592800,6.66
1659596400,4.5
1659600000,5.94
1659603600,5.58
1659607200,7.74
1659610800,14.4
1659614400,10.8
1659618000,8.46
1659621600,10.44
1659625200,9.9
1659628800,7.38
1659632400,5.22
1659636000,0
1659639600,0
1659643200,1.44
1659646800,3.78
1659650400,3.78
1659654000,3.96
1659657600,2.52
1659661200,2.52
1659664800,2.7
1659668400,4.5
1659672000,4.14
1659675600,3.96
1659679200,1.08
1659682800,3.42
1659686400,4.32
1659690000,5.04
1659693600,6.66
1659697200,5.94
1659700800,5.4
1659704400,7.56
1659708000,10.44
1659711600,8.1
1659715200,7.2
1659718800,4.14
1659722400,0
1659726000,0
1659729600,0
1659733200,0.54
1659736800,0.54
1659740400,1.62
1659744000,2.7
1659747600,3.42
1659751200,5.04
1659754800,4.32
1659758400,5.22
1659762000,5.22
1659765600,5.76
1659769200,2.88
1659772800,3.96
1659776400,2.7
