timestamp,air_humidity
1654948800,47.65
1654952400,46.2
1654956000,45.55
1654959600,42.4
1654963200,42.55
1654966800,43.25
1654970400,55.55
1654974000,71.1
1654977600,71.4
1654981200,72.2
1654984800,73.35
1654988400,73.75
1654992000,74.1
1654995600,75.25
1654999200,75.85
1655002800,76.4
1655006400,75.7
1655010000,69.85
1655013600,63.05
1655017200,55.85
1655020800,51.05
1655024400,48.4
1655028000,46
1655031600,44.7
1655035200,43.75
1655038800,42.65
1655042400,41.1
1655046000,41.1
1655049600,41.2
1655053200,42.45
1655056800,47.35
1655060400,65.1
1655064000,68.55
1655067600,70.3
1655071200,70.7
1655074800,69.6
1655078400,68.3
1655082000,66.2
1655085600,64.5
1655089200,63.15
1655092800,62.1
1655096400,57.8
1655100000,54
1655103600,49.55
1655107200,42.7
1655110800,44
1655114400,50
1655118000,42.05
1655121600,38.75
1655125200,36.85
1655128800,35.95
1655132400,35.95
1655136000,35.7
1655139600,37.15
1655143200,53.4
1655146800,70.25
1655150400,69
1655154000,65.1
1655157600,66.2
1655161200,72.4
1655164800,74.45
1655168400,75.3
1655172000,78.15
1655175600,79.15
1655179200,76.1
1655182800,69.75
1655186400,63.45
1655190000,64.8
1655193600,66.3
1655197200,65
1655200800,63.45
1655204400,61.6
1655208000,59.2
1655211600,58.2
1655215200,57
1655218800,57
1655222400,56.3
1655226000,56.55
1655229600,60.8
1655233200,71
1655236800,80.75
1655240400,86.9
1655244000,88.85
1655247600,89.35
1655251200,89.65
1655254800,90.2
1655258400,91.05
1655262000,91.75
1655265600,92.05
1655269200,84.85
1655272800,74.8
1655276400,69.95
1655280000,66.95
1655283600,65.6
1655287200,62.5
1655290800,60.5
1655294400,58.55
1655298000,58.8
1655301600,59.35
1655305200,58.4
1655308800,59.75
1655312400,62.45
1655316000,71.65
1655319600,79.05
1655323200,81.7
1655326800,80.9
1655330400,85.45
1655334000,82.75
1655337600,80.9
1655341200,85.95
1655344800,89.9
1655348400,90.25
1655352000,88.5
1655355600,79.45
1655359200,69.65
1655362800,61.2
1655366400,56.8
1655370000,54.35
1655373600,55.05
1655377200,53.8
1655380800,48.15
1655384400,47.65
1655388000,48.3
1655391600,46.65
1655395200,52.95
1655398800,57.3
1655402400,59.85
1655406000,72.7
1655409600,81.55
1655413200,80.95
1655416800,78
1655420400,84.3
1655424000,87.45
1655427600,85.3
1655431200,82.35
1655434800,81.75
1655438400,81.95
1655442000,78.6
1655445600,69.35
1655449200,67.55
1655452800,63.9
1655456400,61.6
1655460000,57.2
1655463600,56.3
1655467200,54.95
1655470800,53.1
1655474400,51.35
1655478000,49.55
1655481600,48.25
1655485200,49.7
1655488800,56.5
1655492400,71.25
1655496000,81.85
1655499600,81
1655503200,81.4
1655506800,82.05
1655510400,84.7
1655514000,89.35
1655517600,89.2
1655521200,90.05
1655524800,89.6
1655528400,80.9
1655532000,71.1
1655535600,61.35
1655539200,58.5
1655542800,53.85
1655546400,53.1
1655550000,50.65
1655553600,47.05
1655557200,45.1
1655560800,44.65
1655564400,44.25
1655568000,44.45
1655571600,44.9
1655575200,49.3
1655578800,63.35
1655582400,71.85
1655586000,71.05
1655589600,70.6
1655593200,70.65
1655596800,71
1655600400,71
1655604000,70.3
1655607600,69.45
1655611200,68
1655614800,61.7
1655618400,55.85
1655622000,49.25
1655625600,46.75
1655629200,45.95
1655632800,46.1
1655636400,45.7
1655640000,46.35
1655643600,46
1655647200,46.1
1655650800,48.4
1655654400,50.9
1655658000,53.3
1655661600,57.45
1655665200,67.55
1655668800,78.8
1655672400,79.7
1655676000,80.05
1655679600,82.35
1655683200,77.2
1655686800,73.55
1655690400,74.5
1655694000,76.45
1655697600,73.15
1655701200,66.4
1655704800,61.9
1655708400,49.7
1655712000,44.2
1655715600,41.65
1655719200,39.7
1655722800,39.4
1655726400,37.5
1655730000,35.9
1655733600,35.15
1655737200,35.15
1655740800,36.9
1655744400,37.6
1655748000,37.75
1655751600,40.15
1655755200,42.95
1655758800,44.15
1655762400,44.85
1655766000,46.2
1655769600,48.15
1655773200,49
1655776800,49.9
1655780400,52.65
1655784000,58.65
1655787600,61.8
1655791200,52.3
1655794800,46.35
1655798400,45.4
1655802000,44.65
1655805600,43.3
1655809200,41
1655812800,38.75
1655816400,36.7
1655820000,36.35
1655823600,38.05
1655827200,41.2
1655830800,44.95
1655834400,44.3
1655838000,46.15
1655841600,49
1655845200,52.05
1655848800,53.95
1655852400,58.4
1655856000,70.5
1655859600,76.35
1655863200,74.1
1655866800,68.6
1655870400,64.5
1655874000,69.2
1655877600,65.25
1655881200,57.25
1655884800,48.85
1655888400,43.7
1655892000,42.7
1655895600,40.35
1655899200,41.8
1655902800,42.5
1655906400,44.7
1655910000,49.5
1655913600,57
1655917200,61.2
1655920800,64.9
1655924400,77.9
1655928000,77.9
1655931600,69.9
1655935200,82.45
1655938800,78.35
1655942400,79.55
1655946000,80.5
1655949600,84.3
1655953200,86
1655956800,88.1
1655960400,87.1
1655964000,72.6
1655967600,67.6
1655971200,62.2
1655974800,57
1655978400,51
1655982000,46.5
1655985600,48.6
1655989200,57.2
1655992800,57.4
1655996400,60.8
1656000000,53.4
1656003600,52.3
1656007200,54.8
1656010800,58.9
1656014400,67.3
1656018000,76.7
1656021600,80.9
1656025200,82.15
1656028800,75
1656032400,72.6
1656036000,70.7
1656039600,75.8
1656043200,77.6
1656046800,71.7
1656050400,66.1
1656054000,56.6
1656057600,54
1656061200,50.4
1656064800,45.7
1656068400,44.8
1656072000,41.1
1656075600,38.8
1656079200,35.8
1656082800,34.7
1656086400,36.4
1656090000,33.6
1656093600,36.9
1656097200,47.6
1656100800,48.8
1656104400,54.3
1656108000,56.65
1656111600,60.9
1656115200,65.45
1656118800,70.3
1656122400,74.7
1656126000,80.3
1656129600,82.9
1656133200,83.4
1656136800,69.8
1656140400,63.4
1656144000,55.4
1656147600,49.5
1656151200,46.65
1656154800,43.8
1656158400,42.6
1656162000,40
1656165600,37.6
1656169200,35
1656172800,32.6
1656176400,32.3
1656180000,33.4
1656183600,39.6
1656187200,44.4
1656190800,44.4
1656194400,45.65
1656198000,50.15
1656201600,57
1656205200,61.1
1656208800,64.3
1656212400,68.2
1656216000,70.2
1656219600,64.2
1656223200,57.9
1656226800,52.2
1656230400,45.4
1656234000,44.6
1656237600,44.6
1656241200,43.5
1656244800,44.15
1656248400,45.75
1656252000,45.6
1656255600,44.65
1656259200,46.3
1656262800,48.3
1656266400,53.15
1656270000,64.35
1656273600,74.1
1656277200,73.7
1656280800,74.3
1656284400,74.75
1656288000,73.35
1656291600,72.45
1656295200,72.75
1656298800,72.2
1656302400,71.55
1656306000,65.45
1656309600,60.2
1656313200,55.35
1656316800,53.9
1656320400,52.35
1656324000,49.8
1656327600,44.95
1656331200,43.85
1656334800,46.25
1656338400,49.75
1656342000,49.05
1656345600,50.3
1656349200,54.15
1656352800,61.65
1656356400,72.05
1656360000,81.2
1656363600,84.4
1656367200,87.5
1656370800,89.45
1656374400,89.5
1656378000,90.55
1656381600,91.1
1656385200,90.85
1656388800,88.45
1656392400,82.55
1656396000,75.1
1656399600,71.15
1656403200,72.25
1656406800,73.55
1656410400,71.9
1656414000,69.95
1656417600,58.9
1656421200,67.15
1656424800,69.45
1656428400,74.9
1656432000,79.35
1656435600,78.8
1656439200,80.3
1656442800,81.7
1656446400,82.5
1656450000,84.5
1656453600,84.4
1656457200,82.85
1656460800,81.55
1656464400,85.65
1656468000,88.9
1656471600,90.65
1656475200,89.9
1656478800,76.7
1656482400,69.45
1656486000,69.55
1656489600,75.7
1656493200,72.95
1656496800,66.15
1656500400,60
1656504000,54.15
1656507600,50.75
1656511200,50.2
1656514800,51.95
1656518400,50.2
1656522000,50.6
1656525600,53.4
1656529200,57.05
1656532800,60.25
1656536400,62.45
1656540000,63.15
1656543600,64.55
1656547200,67.7
1656550800,72.2
1656554400,71.95
1656558000,69.1
1656561600,71.25
1656565200,60.25
1656568800,51.5
1656572400,49.15
1656576000,47.5
1656579600,45.6
1656583200,41.9
1656586800,39.6
1656590400,35.25
1656594000,32.7
1656597600,36.8
1656601200,47.95
1656604800,50.85
1656608400,51.3
1656612000,53.8
1656615600,69.35
1656619200,77
1656622800,78.15
1656626400,74.45
1656630000,68.45
1656633600,59.4
1656637200,57.75
1656640800,55.4
1656644400,54.9
1656648000,57.6
1656651600,56.55
1656655200,50.9
1656658800,45.1
1656662400,42.95
1656666000,39.05
1656669600,33.3
1656673200,32.3
1656676800,31.1
1656680400,32.3
1656684000,33.7
1656687600,36.5
1656691200,38.25
1656694800,40.65
1656698400,43.65
1656702000,49.15
1656705600,51.95
1656709200,50.75
1656712800,53.1
1656716400,54.85
1656720000,56.35
1656723600,55.45
1656727200,56.1
1656730800,56.4
1656734400,57.75
1656738000,54.4
1656741600,50.1
1656745200,58.4
1656748800,61
1656752400,57.75
1656756000,53.25
1656759600,48.35
1656763200,45.3
1656766800,43.7
1656770400,41.15
1656774000,42.8
1656777600,47.3
1656781200,48.9
1656784800,55.2
1656788400,68.8
1656792000,75.35
1656795600,72.7
1656799200,72.05
1656802800,73.5
1656806400,74.45
1656810000,75.4
1656813600,75.75
1656817200,75.7
1656820800,74.3
1656824400,67.25
1656828000,61.65
1656831600,54.35
1656835200,49.5
1656838800,48.8
1656842400,42.9
1656846000,40.55
1656849600,40.3
1656853200,40.15
1656856800,39.4
1656860400,39.5
1656864000,43.55
1656867600,44.85
1656871200,48.6
1656874800,63.65
1656878400,70.5
1656882000,68.35
1656885600,67.7
1656889200,68.55
1656892800,69.5
1656896400,69.95
1656900000,70.45
1656903600,71
1656907200,71.5
1656910800,65.2
1656914400,59.3
1656918000,52.6
1656921600,50.55
1656925200,48.2
1656928800,46.25
1656932400,44.85
1656936000,46.35
1656939600,43
1656943200,44.1
1656946800,44.4
1656950400,44
1656954000,45.25
1656957600,51.4
1656961200,60.35
1656964800,69.95
1656968400,75.7
1656972000,80
1656975600,77.05
1656979200,74
1656982800,73.65
1656986400,73.55
1656990000,79.4
1656993600,80.15
1656997200,70.45
1657000800,61.55
1657004400,52.85
1657008000,48.75
1657011600,50.95
1657015200,49.75
1657018800,47.05
1657022400,43.7
1657026000,41.25
1657029600,40.35
1657033200,40.6
1657036800,41.95
1657040400,42
1657044000,50.25
1657047600,63.7
1657051200,73.55
1657054800,75.55
1657058400,77
1657062000,79.7
1657065600,81.95
1657069200,84.05
1657072800,85.45
1657076400,85.6
1657080000,83.6
1657083600,81.5
1657087200,74.5
1657090800,68.8
1657094400,65.35
1657098000,60.4
1657101600,57.35
1657105200,54.65
1657108800,51.55
1657112400,51.45
1657116000,51.7
1657119600,55.85
1657123200,54.1
1657126800,51.2
1657130400,55.25
1657134000,72.15
1657137600,79.25
1657141200,81.65
1657144800,80.45
1657148400,80.7
1657152000,82.8
1657155600,83.5
1657159200,83.75
1657162800,84.1
1657166400,82.05
1657170000,74.55
1657173600,66.6
1657177200,62.55
1657180800,61.2
1657184400,57.8
1657188000,55.1
1657191600,53.45
1657195200,52.35
1657198800,52.1
1657202400,52.75
1657206000,54.5
1657209600,52.9
1657213200,53.2
1657216800,59.2
1657220400,70.9
1657224000,87.55
1657227600,85.55
1657231200,89.3
1657234800,91.8
1657238400,92.45
1657242000,92.55
1657245600,93.1
1657249200,93.3
1657252800,92.25
1657256400,85
1657260000,78.35
1657263600,71.9
1657267200,68.1
1657270800,62.7
1657274400,58.05
1657278000,52.9
1657281600,49.35
1657285200,47.35
1657288800,45.95
1657292400,44
1657296000,42.25
1657299600,42.15
1657303200,48.45
1657306800,68.8
1657310400,70.25
1657314000,70
1657317600,71
1657321200,71.4
1657324800,70.6
1657328400,71.85
1657332000,74
1657335600,76.95
1657339200,78.95
1657342800,69.35
1657346400,57.75
1657350000,56.6
1657353600,54.25
1657357200,49.55
1657360800,47.45
1657364400,45.5
1657368000,43.8
1657371600,41.9
1657375200,41.75
1657378800,41.55
1657382400,41.3
1657386000,42.2
1657389600,47.6
1657393200,62.45
1657396800,72.35
1657400400,73.5
1657404000,71.6
1657407600,70.7
1657411200,70.85
1657414800,71.1
1657418400,70.95
1657422000,71.15
1657425600,69.8
1657429200,62.4
1657432800,56.1
1657436400,48.6
1657440000,42.6
1657443600,40.55
1657447200,39.1
1657450800,37.6
1657454400,36.5
1657458000,36.1
1657461600,36.9
1657465200,38.6
1657468800,41.95
1657472400,43.85
1657476000,47.25
1657479600,58
1657483200,71
1657486800,68.45
1657490400,69
1657494000,71.25
1657497600,70.9
1657501200,71.65
1657504800,79.8
1657508400,81.7
1657512000,81.95
1657515600,71.35
1657519200,62.25
1657522800,56.8
1657526400,51
1657530000,48.95
1657533600,46.9
1657537200,49.8
1657540800,51.85
1657544400,52.55
1657548000,52.95
1657551600,51.8
1657555200,52.55
1657558800,54.3
1657562400,58.95
1657566000,65.9
1657569600,76.9
1657573200,82.45
1657576800,82.65
1657580400,83
1657584000,83.95
1657587600,86.2
1657591200,84.15
1657594800,84.65
1657598400,87.4
1657602000,79.25
1657605600,71.6
1657609200,66.05
1657612800,60.9
1657616400,59.35
1657620000,57.2
1657623600,55.7
1657627200,55.8
1657630800,55.55
1657634400,55.1
1657638000,56
1657641600,56.6
1657645200,59.05
1657648800,63.6
1657652400,69.2
1657656000,77.75
1657659600,83.45
1657663200,87.25
1657666800,88.25
1657670400,89.2
1657674000,91.15
1657677600,92.3
1657681200,93.15
1657684800,93.45
1657688400,85.4
1657692000,75.6
1657695600,66.45
1657699200,61.9
1657702800,57.3
1657706400,52.5
1657710000,48.5
1657713600,45.25
1657717200,43.65
1657720800,40.85
1657724400,41.25
1657728000,44.3
1657731600,43.05
1657735200,46.75
1657738800,63.4
1657742400,70.55
1657746000,68.55
1657749600,68.75
1657753200,69.75
1657756800,70.85
1657760400,71.8
1657764000,72.3
1657767600,72.75
1657771200,69.75
1657774800,60.35
1657778400,51.65
1657782000,43.15
1657785600,38.6
1657789200,38.7
1657792800,35
1657796400,32.05
1657800000,31.7
1657803600,34.3
1657807200,35.9
1657810800,35.25
1657814400,37.05
1657818000,40.65
1657821600,47.05
1657825200,64.9
1657828800,73.3
1657832400,72.7
1657836000,65.65
1657839600,61.5
1657843200,58.25
1657846800,58.3
1657850400,58.8
1657854000,59.1
1657857600,57.9
1657861200,53.65
1657864800,49.95
1657868400,44.6
1657872000,44.1
1657875600,41.45
1657879200,40.55
1657882800,37.15
1657886400,36
1657890000,34.9
1657893600,40.6
1657897200,41.05
1657900800,40.5
1657904400,40.25
1657908000,45
1657911600,55.2
1657915200,58.1
1657918800,66.5
1657922400,62.65
1657926000,62.6
1657929600,72.6
1657933200,74.45
1657936800,76.65
1657940400,81.75
1657944000,80.5
1657947600,64.9
1657951200,57.9
1657954800,67.3
1657958400,63.25
1657962000,54.4
1657965600,52.25
1657969200,50.9
1657972800,49.05
1657976400,48.8
1657980000,49.6
1657983600,50.1
1657987200,51.6
1657990800,52.4
1657994400,55.2
1657998000,66.8
1658001600,76.7
1658005200,76.45
1658008800,77.3
1658012400,74.3
1658016000,71.25
1658019600,78.2
1658023200,83.25
1658026800,76.65
1658030400,74.35
1658034000,67.7
1658037600,62.55
1658041200,63.9
1658044800,66.9
1658048400,65.95
1658052000,60.45
1658055600,56.35
1658059200,54.6
1658062800,52.75
1658066400,51.4
1658070000,50.1
1658073600,50.9
1658077200,52.65
1658080800,55.65
1658084400,63.2
1658088000,73.25
1658091600,80.3
1658095200,81.1
1658098800,82.2
1658102400,81.2
1658106000,81.7
1658109600,82.35
1658113200,82.95
1658116800,84.4
1658120400,76.2
1658124000,67.8
1658127600,60.7
1658131200,58.35
1658134800,55.65
1658138400,52.75
1658142000,47.85
1658145600,44.35
1658149200,41.95
1658152800,41.15
1658156400,41.3
1658160000,40.6
1658163600,42.15
1658167200,46.85
1658170800,58
1658174400,69.95
1658178000,71.85
1658181600,69.9
1658185200,68.35
1658188800,69.45
1658192400,70
1658196000,70.8
1658199600,70.8
1658203200,70.95
1658206800,64.2
1658210400,57.5
1658214000,47.75
1658217600,43.15
1658221200,40.55
1658224800,39.5
1658228400,38.9
1658232000,37.75
1658235600,34.75
1658239200,34.35
1658242800,35.2
1658246400,36.8
1658250000,37.2
1658253600,40.1
1658257200,55.95
1658260800,61.3
1658264400,60.1
1658268000,59.1
1658271600,59.95
1658275200,61.3
1658278800,63.15
1658282400,63.1
1658286000,62.45
1658289600,59.7
1658293200,52.65
1658296800,47.35
1658300400,43.35
1658304000,42.25
1658307600,37.05
1658311200,35.6
1658314800,34.5
1658318400,34.8
1658322000,33.95
1658325600,33.65
1658329200,35.9
1658332800,42.5
1658336400,43.55
1658340000,46.45
1658343600,61.2
1658347200,68.3
1658350800,68.4
1658354400,67.25
1658358000,67.9
1658361600,70.05
1658365200,71
1658368800,71.55
1658372400,72.8
1658376000,70.95
1658379600,62.8
1658383200,56.25
1658386800,49
1658390400,48.85
1658394000,45.8
1658397600,40.5
1658401200,36.5
1658404800,37.55
1658408400,38.3
1658412000,39.75
1658415600,39.4
1658419200,40.65
1658422800,42.5
1658426400,50.9
1658430000,67.9
1658433600,68.6
1658437200,63.55
1658440800,58.65
1658444400,57.3
1658448000,62.6
1658451600,71.5
1658455200,69.15
1658458800,66.75
1658462400,65.85
1658466000,59.25
1658469600,53.15
1658473200,47.65
1658476800,50.95
1658480400,49.95
1658484000,42.65
1658487600,39
1658491200,37.85
1658494800,34.05
1658498400,33.25
1658502000,32.95
1658505600,32.65
1658509200,35.55
1658512800,49
1658516400,60.35
1658520000,61
1658523600,64.65
1658527200,69.25
1658530800,61.2
1658534400,57.95
1658538000,56.1
1658541600,55.55
1658545200,56.05
1658548800,61.2
1658552400,57.7
1658556000,49.55
1658559600,42.5
1658563200,38.3
1658566800,34.8
1658570400,32.05
1658574000,30.45
1658577600,29.65
1658581200,29.15
1658584800,29.9
1658588400,30.7
1658592000,31.75
1658595600,34.9
1658599200,36.15
1658602800,35.55
1658606400,34.25
1658610000,36.7
1658613600,45.3
1658617200,50.4
1658620800,54.8
1658624400,57.7
1658628000,60
1658631600,65.55
1658635200,71.25
1658638800,67.1
1658642400,61.4
1658646000,53.8
1658649600,50.65
1658653200,49
1658656800,48.25
1658660400,46.35
1658664000,45.45
1658667600,44.7
1658671200,43.95
1658674800,48.8
1658678400,48.35
1658682000,50.1
1658685600,56.55
1658689200,70.65
1658692800,71.85
1658696400,71.7
1658700000,71.2
1658703600,70.8
1658707200,71.65
1658710800,72
1658714400,73.55
1658718000,75.85
1658721600,76.25
1658725200,69.3
1658728800,62.6
1658732400,54.1
1658736000,54.15
1658739600,51.05
1658743200,47.1
1658746800,45.4
1658750400,44.05
1658754000,43.8
1658757600,46.6
1658761200,51.9
1658764800,54.35
1658768400,53.65
1658772000,62.65
1658775600,69.6
1658779200,75.15
1658782800,76.6
1658786400,70.1
1658790000,63.65
1658793600,67.05
1658797200,68.15
1658800800,70.2
1658804400,71.35
1658808000,72.8
1658811600,69.75
1658815200,63.7
1658818800,58
1658822400,54.45
1658826000,53.5
1658829600,50.8
1658833200,49.45
1658836800,51.35
1658840400,57.15
1658844000,61.45
1658847600,61.45
1658851200,63.45
1658854800,64.95
1658858400,72.15
1658862000,80.3
1658865600,85.15
1658869200,87.55
1658872800,89.75
1658876400,91.65
1658880000,93
1658883600,93.25
1658887200,93.05
1658890800,83.9
1658894400,81.8
1658898000,77.65
1658901600,76.15
1658905200,71.65
1658908800,69.65
1658912400,66.05
1658916000,63.4
1658919600,61.95
1658923200,57.95
1658926800,55.1
1658930400,55.3
1658934000,51.3
1658937600,50.95
1658941200,51.95
1658944800,56.95
1658948400,64.65
1658952000,74.25
1658955600,76.75
1658959200,82.05
1658962800,83.1
1658966400,85.2
1658970000,84.3
1658973600,83.8
1658977200,84
1658980800,83.85
1658984400,76.95
1658988000,69.5
1658991600,65.15
1658995200,64.75
1658998800,63.5
1659002400,61.3
1659006000,58.35
1659009600,54.9
1659013200,52.15
1659016800,51.65
1659020400,51.85
1659024000,55.45
1659027600,55.9
1659031200,63.15
1659034800,77.5
1659038400,78.75
1659042000,77.1
1659045600,79.25
1659049200,81.65
1659052800,83.15
1659056400,84
1659060000,86
1659063600,86.45
1659067200,85.2
1659070800,78.2
1659074400,69.65
1659078000,64.15
1659081600,62
1659085200,59.75
1659088800,55.2
1659092400,53.5
1659096000,50.05
1659099600,47.3
1659103200,54.15
1659106800,62.05
1659110400,71.95
1659114000,74.85
1659117600,78.3
1659121200,85.55
1659124800,78.8
1659128400,77.85
1659132000,77.25
1659135600,78.3
1659139200,81.05
1659142800,82.85
1659146400,84.6
1659150000,88.9
1659153600,90.1
1659157200,86.6
1659160800,78.05
1659164400,67.35
1659168000,63.45
1659171600,61.95
1659175200,57.9
1659178800,54.9
1659182400,50.05
1659186000,45.5
1659189600,45.35
1659193200,45.4
1659196800,48.6
1659200400,47.8
1659204000,52.1
1659207600,65.55
1659211200,78.5
1659214800,79
1659218400,75.85
1659222000,73.4
1659225600,71.55
1659229200,69.85
1659232800,68.9
1659236400,68.1
1659240000,68.3
1659243600,62.3
1659247200,56.9
1659250800,51.05
1659254400,51.15
1659258000,46.45
1659261600,42.25
1659265200,39.6
1659268800,38.5
1659272400,35.95
1659276000,34.7
1659279600,34
1659283200,36.55
1659286800,39.1
1659290400,49.25
1659294000,61.6
1659297600,63.6
1659301200,60.1
1659304800,58.45
1659308400,58.55
1659312000,58.9
1659315600,59.45
1659319200,59
1659322800,58.85
1659326400,58.25
1659330000,53.75
1659333600,49.6
1659337200,44.2
1659340800,43.45
1659344400,42.6
1659348000,40.35
1659351600,36.9
1659355200,35.45
1659358800,34.2
1659362400,35.2
1659366000,36.25
1659369600,36.85
1659373200,38.15
1659376800,45.25
1659380400,61.95
1659384000,66
1659387600,66.65
1659391200,62.95
1659394800,59.95
1659398400,59.95
1659402000,60.7
1659405600,59.1
1659409200,63.8
1659412800,68.1
1659416400,65.6
1659420000,69.9
1659423600,70.5
1659427200,63.5
1659430800,61.55
1659434400,59.75
1659438000,54.95
1659441600,50.95
1659445200,48.25
1659448800,48.85
1659452400,48.35
1659456000,51.1
1659459600,56.75
1659463200,62.8
1659466800,72.3
1659470400,81.25
1659474000,85.85
1659477600,87.25
1659481200,86.4
1659484800,86.7
1659488400,87.1
1659492000,87.45
1659495600,88.05
1659499200,88.2
1659502800,81.45
1659506400,73.9
1659510000,61.5
1659513600,55
1659517200,50.4
1659520800,47.95
1659524400,44.05
1659528000,42.1
1659531600,40.65
1659535200,39.65
1659538800,42.6
1659542400,44.1
1659546000,45
1659549600,51.8
1659553200,68
1659556800,70.95
1659560400,69.4
1659564000,72.7
1659567600,72.4
1659571200,73.8
1659574800,72.85
1659578400,72.35
1659582000,71.3
1659585600,70.6
1659589200,63.95
1659592800,56.5
1659596400,48.85
1659600000,47.25
1659603600,45.8
1659607200,42.9
1659610800,40.55
1659614400,38.5
1659618000,38.15
1659621600,38.65
1659625200,38.75
1659628800,39.15
1659632400,41
1659636000,48.4
1659639600,64.3
1659643200,70.05
1659646800,67.25
1659650400,65.35
1659654000,65.95
1659657600,66.85
1659661200,66.75
1659664800,65.8
1659668400,65.55
1659672000,65.05
1659675600,60.6
1659679200,54.85
1659682800,48.05
1659686400,45.5
1659690000,43.3
