timestamp,air_temperature
1654786800,17.37
1654790400,17.9
1654794000,17.595
1654797600,17.35
1654801200,16.43
1654804800,16.08
1654808400,15.97
1654812000,15.905
1654815600,16.01
1654819200,15.895
1654822800,15.655
1654826400,15.74
1654830000,15.71
1654833600,17
1654837200,18.49
1654840800,19.555
1654844400,20.49
1654848000,20.265
1654851600,20.815
1654855200,21.295
1654858800,22.015
1654862400,23.395
1654866000,26.51
1654869600,27.46
1654873200,27.66
1654876800,26.64
1654880400,26.855
1654884000,23.425
1654887600,17.765
1654891200,17.52
1654894800,16.655
1654898400,16.07
1654902000,15.445
1654905600,14.67
1654909200,14.5
1654912800,13.965
1654916400,13.78
1654920000,15.22
1654923600,18.825
1654927200,22.36
1654930800,26.395
1654934400,27.16
1654938000,26.99
1654941600,27.12
1654945200,28.175
1654948800,29.13
1654952400,29.525
1654956000,29.355
1654959600,29.3
1654963200,29.235
1654966800,28.88
1654970400,24.95
1654974000,19.215
1654977600,18.685
1654981200,17.805
1654984800,17.27
1654988400,16.95
1654992000,16.635
1654995600,16.335
1654999200,16.14
1655002800,15.935
1655006400,16.405
1655010000,19.27
1655013600,22.73
1655017200,26.74
1655020800,28.27
1655024400,28.65
1655028000,29.05
1655031600,29.695
1655035200,30.52
1655038800,31.04
1655042400,31.665
1655046000,31.015
1655049600,31.045
1655053200,30
1655056800,27.39
1655060400,20.44
1655064000,20.06
1655067600,19.43
1655071200,18.985
1655074800,18.56
1655078400,17.915
1655082000,17.405
1655085600,16.99
1655089200,16.945
1655092800,17.835
1655096400,20.925
1655100000,24.525
1655103600,28.78
1655107200,31.46
1655110800,29.94
1655114400,28.14
1655118000,31.195
1655121600,33.445
1655125200,34.195
1655128800,34.255
1655132400,34.74
1655136000,34.145
1655139600,33.28
1655143200,27.785
1655146800,21.92
1655150400,21.195
1655154000,21.445
1655157600,20.405
1655161200,18.365
1655164800,18.145
1655168400,17.445
1655172000,16.59
1655175600,16.735
1655179200,17.845
1655182800,21.125
1655186400,24.775
1655190000,25.825
1655193600,26.445
1655197200,27.395
1655200800,28.58
1655204400,28.88
1655208000,29.02
1655211600,29.17
1655215200,28.975
1655218800,28.985
1655222400,28.7
1655226000,27.83
1655229600,25.85
1655233200,21.91
1655236800,19.085
1655240400,17.91
1655244000,17.585
1655247600,18.17
1655251200,18.685
1655254800,18.035
1655258400,17.73
1655262000,16.725
1655265600,17.87
1655269200,21.605
1655272800,25.525
1655276400,26.13
1655280000,27.315
1655283600,27.955
1655287200,29.61
1655290800,30.375
1655294400,31.345
1655298000,31.345
1655301600,30.915
1655305200,30.305
1655308800,28.39
1655312400,26.95
1655316000,24.2
1655319600,22.29
1655323200,21.99
1655326800,22.28
1655330400,20.875
1655334000,21.19
1655337600,20.72
1655341200,18.99
1655344800,17.72
1655348400,17.47
1655352000,18.75
1655355600,22.19
1655359200,25.335
1655362800,29.185
1655366400,30.515
1655370000,31.785
1655373600,31.66
1655377200,33.01
1655380800,34.48
1655384400,34.72
1655388000,34
1655391600,34.99
1655395200,32.395
1655398800,31.4
1655402400,29.655
1655406000,24.785
1655409600,22.735
1655413200,22.96
1655416800,22.49
1655420400,20.44
1655424000,19.54
1655427600,20.055
1655431200,19.95
1655434800,19.835
1655438400,19.94
1655442000,21.865
1655445600,26.72
1655449200,27.645
1655452800,29.7
1655456400,30.26
1655460000,31.46
1655463600,31.71
1655467200,31.76
1655470800,32.005
1655474400,32.175
1655478000,31.8
1655481600,31.38
1655485200,30.225
1655488800,28.06
1655492400,23.27
1655496000,20.615
1655499600,20.745
1655503200,20.8
1655506800,20.905
1655510400,19.275
1655514000,17.775
1655517600,18.25
1655521200,17.405
1655524800,17.965
1655528400,21.255
1655532000,24.53
1655535600,27.49
1655539200,28.36
1655542800,29.25
1655546400,29.66
1655550000,29.99
1655553600,30.55
1655557200,30.74
1655560800,30.52
1655564400,30.46
1655568000,29.965
1655571600,29.005
1655575200,26.87
1655578800,21.505
1655582400,19.4
1655586000,19.34
1655589600,18.86
1655593200,18.105
1655596800,17.445
1655600400,16.84
1655604000,16.55
1655607600,16.16
1655611200,17.08
1655614800,20.395
1655618400,23.75
1655622000,28.14
1655625600,29.53
1655629200,30.075
1655632800,30.535
1655636400,31
1655640000,31.21
1655643600,31.6
1655647200,31.325
1655650800,30.575
1655654400,29.605
1655658000,28.865
1655661600,26.735
1655665200,22.31
1655668800,19.95
1655672400,20.725
1655676000,20.17
1655679600,19.55
1655683200,20.7
1655686800,21.26
1655690400,20.36
1655694000,19.52
1655697600,21.635
1655701200,25.11
1655704800,27.795
1655708400,30.99
1655712000,32.205
1655715600,32.8
1655719200,33.24
1655722800,33.77
1655726400,34.775
1655730000,35.005
1655733600,35.04
1655737200,34.77
1655740800,33.715
1655744400,32.11
1655748000,29.815
1655751600,28.26
1655755200,27.445
1655758800,26.9
1655762400,26.6
1655766000,26.165
1655769600,25.76
1655773200,25.7
1655776800,25.005
1655780400,23.33
1655784000,22.235
1655787600,24.415
1655791200,28.86
1655794800,30.58
1655798400,31.235
1655802000,32.285
1655805600,33.385
1655809200,34.225
1655812800,35.165
1655816400,36.095
1655820000,36.015
1655823600,35.64
1655827200,34.615
1655830800,32.48
1655834400,30.38
1655838000,29.465
1655841600,28.235
1655845200,26.785
1655848800,27.325
1655852400,25.535
1655856000,21.44
1655859600,19.89
1655863200,20.7
1655866800,21.45
1655870400,22.32
1655874000,23.15
1655877600,24.025
1655881200,27.6
1655884800,29.665
1655888400,32.01
1655892000,31.44
1655895600,33.29
1655899200,32.98
1655902800,33.93
1655906400,32.34
1655910000,30.91
1655913600,30.07
1655917200,29.69
1655920800,29.39
1655924400,24.65
1655928000,24.32
1655931600,25.71
1655935200,21.965
1655938800,23.565
1655942400,22.825
1655946000,22.48
1655949600,20.71
1655953200,20.38
1655956800,19.69
1655960400,22.37
1655964000,27.62
1655967600,28.73
1655971200,29.89
1655974800,31.32
1655978400,32.95
1655982000,33.86
1655985600,31.94
1655989200,28.48
1655992800,29.1
1655996400,27.91
1656000000,29.85
1656003600,30.9
1656007200,29.09
1656010800,27.4
1656014400,24.59
1656018000,22.54
1656021600,21.45
1656025200,20.79
1656028800,22.95
1656032400,23.16
1656036000,23.55
1656039600,21.15
1656043200,21.14
1656046800,25.12
1656050400,27.51
1656054000,28.52
1656057600,29.36
1656061200,30.15
1656064800,31.31
1656068400,31.77
1656072000,33.25
1656075600,33.94
1656079200,34.09
1656082800,33.88
1656086400,33.035
1656090000,32.3
1656093600,30.63
1656097200,26.76
1656100800,25.36
1656104400,24.67
1656108000,24.315
1656111600,23.16
1656115200,22.015
1656118800,20.54
1656122400,19.99
1656126000,18.74
1656129600,18.97
1656133200,20.1
1656136800,25.75
1656140400,26.9
1656144000,29.04
1656147600,29.73
1656151200,31.63
1656154800,32.67
1656158400,32.4
1656162000,33.81
1656165600,33.8
1656169200,33.64
1656172800,33.7
1656176400,32.67
1656180000,30.57
1656183600,27.42
1656187200,26.13
1656190800,25.49
1656194400,24.97
1656198000,23.27
1656201600,21.1
1656205200,20.32
1656208800,19.96
1656212400,18.73
1656216000,19.35
1656219600,23.52
1656223200,27.2
1656226800,30.07
1656230400,30.23
1656234000,30.79
1656237600,31.68
1656241200,32.77
1656244800,33.23
1656248400,33.25
1656252000,32.97
1656255600,32.665
1656259200,32.035
1656262800,30.655
1656266400,28.435
1656270000,24.375
1656273600,21.93
1656277200,22.005
1656280800,21.79
1656284400,21.85
1656288000,22.15
1656291600,21.995
1656295200,21.51
1656298800,21.09
1656302400,21.035
1656306000,23.635
1656309600,26.56
1656313200,30.015
1656316800,30.525
1656320400,31.665
1656324000,32.915
1656327600,34.405
1656331200,33.97
1656334800,34.68
1656338400,34.645
1656342000,34.795
1656345600,34.03
1656349200,32.495
1656352800,30.005
1656356400,25.94
1656360000,22.925
1656363600,22.08
1656367200,21.305
1656370800,20.4
1656374400,20.845
1656378000,19.835
1656381600,19.305
1656385200,19.305
1656388800,19.93
1656392400,22.765
1656396000,24.72
1656399600,25.795
1656403200,25.575
1656406800,25.96
1656410400,27.39
1656414000,27.715
1656417600,28.76
1656421200,27.015
1656424800,26.065
1656428400,24.965
1656432000,24.275
1656435600,24.085
1656439200,23.45
1656442800,22.93
1656446400,22.54
1656450000,21.94
1656453600,21.61
1656457200,21.815
1656460800,22.115
1656464400,21.345
1656468000,20.895
1656471600,20.645
1656475200,20.725
1656478800,25.305
1656482400,26.29
1656486000,25.615
1656489600,24.625
1656493200,25.755
1656496800,27.75
1656500400,29.91
1656504000,31.935
1656507600,32.43
1656511200,31.955
1656514800,30.67
1656518400,31.19
1656522000,29.99
1656525600,28.38
1656529200,26.395
1656532800,25.44
1656536400,24.575
1656540000,24.075
1656543600,23.515
1656547200,22.075
1656550800,20.425
1656554400,20.51
1656558000,20.79
1656561600,20.26
1656565200,24.865
1656568800,27.87
1656572400,29.285
1656576000,30.07
1656579600,31.18
1656583200,32.24
1656586800,33.05
1656590400,35.195
1656594000,36
1656597600,35.84
1656601200,32.935
1656604800,32.21
1656608400,31.325
1656612000,29.395
1656615600,22.915
1656619200,20.485
1656622800,18.77
1656626400,17.775
1656630000,18.665
1656633600,20.275
1656637200,19.38
1656640800,19.38
1656644400,18.815
1656648000,18.655
1656651600,22.71
1656655200,27.375
1656658800,30.275
1656662400,31.705
1656666000,33.745
1656669600,35.035
1656673200,34.715
1656676800,35.185
1656680400,35.845
1656684000,36.075
1656687600,35.41
1656691200,34.92
1656694800,33.845
1656698400,31.33
1656702000,27.385
1656705600,25.82
1656709200,26.195
1656712800,24.645
1656716400,23.475
1656720000,22.685
1656723600,22.035
1656727200,20.88
1656730800,20.25
1656734400,20.14
1656738000,23.03
1656741600,26.43
1656745200,28.67
1656748800,29.735
1656752400,30.495
1656756000,31.29
1656759600,32.41
1656763200,33.44
1656766800,34.355
1656770400,34.645
1656774000,34.905
1656777600,33.18
1656781200,31.88
1656784800,29.155
1656788400,24.755
1656792000,23.02
1656795600,23.525
1656799200,23.43
1656802800,22.71
1656806400,22.215
1656810000,21.49
1656813600,20.995
1656817200,20.64
1656820800,21.33
1656824400,24.77
1656828000,27.2
1656831600,30.65
1656835200,32.13
1656838800,32.565
1656842400,34.025
1656846000,35.135
1656849600,35.84
1656853200,36.055
1656856800,36.435
1656860400,36.195
1656864000,35.025
1656867600,34.105
1656871200,31.275
1656874800,25.135
1656878400,23.475
1656882000,24.255
1656885600,24.19
1656889200,23.56
1656892800,23.08
1656896400,22.815
1656900000,22.42
1656903600,22.165
1656907200,22.37
1656910800,25.545
1656914400,28.48
1656918000,31.835
1656921600,32.195
1656925200,33.57
1656928800,34.94
1656932400,35.69
1656936000,34.895
1656939600,36.675
1656943200,36.005
1656946800,35.435
1656950400,35.585
1656954000,33.385
1656957600,30.275
1656961200,27.125
1656964800,24.25
1656968400,23.31
1656972000,21.405
1656975600,21.76
1656979200,21.82
1656982800,21.135
1656986400,20.695
1656990000,18.36
1656993600,18.98
1656997200,22.775
1657000800,26.065
1657004400,30.155
1657008000,31.84
1657011600,31.215
1657015200,32.025
1657018800,33.13
1657022400,34.285
1657026000,34.74
1657029600,35.055
1657033200,35.06
1657036800,34.695
1657040400,35.05
1657044000,31.8
1657047600,26.96
1657051200,24.19
1657054800,23.735
1657058400,22.835
1657062000,21.865
1657065600,21.11
1657069200,20.55
1657072800,19.97
1657076400,20.665
1657080000,20.89
1657083600,22.285
1657087200,26.18
1657090800,28.055
1657094400,28.735
1657098000,29.39
1657101600,30.065
1657105200,30.79
1657108800,30.71
1657112400,29.165
1657116000,28.62
1657119600,28.04
1657123200,30.02
1657126800,29.745
1657130400,27.685
1657134000,21.79
1657137600,19.595
1657141200,19.02
1657144800,19.22
1657148400,19.14
1657152000,18.445
1657155600,18.275
1657159200,17.915
1657162800,17.59
1657166400,18.515
1657170000,21.595
1657173600,25.33
1657177200,27.68
1657180800,29.42
1657184400,30.07
1657188000,30.74
1657191600,31.17
1657195200,31.715
1657198800,31.59
1657202400,31.475
1657206000,30.025
1657209600,30.89
1657213200,29.37
1657216800,27.33
1657220400,22.205
1657224000,19.31
1657227600,18.605
1657231200,17.17
1657234800,16.74
1657238400,16.405
1657242000,16.05
1657245600,15.72
1657249200,15.91
1657252800,16.84
1657256400,19.7
1657260000,22.805
1657263600,25.24
1657267200,25.735
1657270800,26.67
1657274400,27.155
1657278000,27.87
1657281600,28.455
1657285200,29.25
1657288800,29.155
1657292400,28.905
1657296000,28.735
1657299600,28.13
1657303200,25.065
1657306800,18.9
1657310400,18.1
1657314000,17.585
1657317600,17.12
1657321200,16.915
1657324800,16.89
1657328400,16.425
1657332000,15.985
1657335600,15.56
1657339200,16.225
1657342800,21.855
1657346400,25.77
1657350000,25.355
1657353600,25.79
1657357200,26.3
1657360800,26.83
1657364400,27.345
1657368000,27.825
1657371600,28.365
1657375200,28.235
1657378800,28.41
1657382400,28.285
1657386000,27.12
1657389600,25.045
1657393200,19.42
1657396800,16.93
1657400400,16.915
1657404000,16.805
1657407600,16.63
1657411200,16.195
1657414800,15.84
1657418400,15.485
1657422000,15.11
1657425600,15.975
1657429200,19.525
1657432800,23.02
1657436400,27.205
1657440000,28.765
1657443600,28.6
1657447200,29.77
1657450800,30.605
1657454400,31.575
1657458000,32.11
1657461600,32.155
1657465200,32.26
1657468800,31.47
1657472400,30.105
1657476000,27.64
1657479600,22.685
1657483200,19.725
1657486800,20.81
1657490400,20.04
1657494000,19.42
1657497600,19.24
1657501200,18.46
1657504800,16.155
1657508400,15.885
1657512000,16.365
1657515600,20.52
1657519200,24.425
1657522800,25.955
1657526400,27.435
1657530000,28.7
1657533600,30.355
1657537200,30.69
1657540800,30.615
1657544400,29.925
1657548000,29.565
1657551600,29.42
1657555200,28.95
1657558800,28.255
1657562400,26.055
1657566000,23.225
1657569600,20.36
1657573200,19.15
1657576800,19.295
1657580400,19.235
1657584000,18.395
1657587600,17.83
1657591200,18.455
1657594800,18.115
1657598400,17.915
1657602000,21.28
1657605600,23.425
1657609200,25.22
1657612800,26.9
1657616400,27.445
1657620000,28.545
1657623600,29.53
1657627200,29.445
1657630800,29.865
1657634400,29.715
1657638000,28.985
1657641600,28.9
1657645200,27.84
1657648800,26.165
1657652400,23.89
1657656000,21.43
1657659600,20.225
1657663200,19.21
1657666800,18.72
1657670400,18.08
1657674000,17.245
1657677600,16.825
1657681200,16.43
1657684800,17.525
1657688400,21.105
1657692000,24.615
1657695600,26.865
1657699200,27.38
1657702800,28.33
1657706400,29.32
1657710000,30.59
1657713600,31.41
1657717200,31.82
1657720800,32.56
1657724400,32.03
1657728000,30.69
1657731600,30.245
1657735200,27.295
1657738800,20.695
1657742400,18.915
1657746000,19.43
1657749600,19.475
1657753200,18.765
1657756800,18.125
1657760400,17.665
1657764000,17.295
1657767600,16.795
1657771200,17.855
1657774800,21.245
1657778400,24.685
1657782000,28.625
1657785600,31.125
1657789200,31.29
1657792800,32.865
1657796400,34.15
1657800000,34.745
1657803600,34.08
1657807200,34.145
1657810800,33.77
1657814400,33.33
1657818000,32.08
1657821600,29.015
1657825200,22.65
1657828800,20.315
1657832400,20.43
1657836000,21.55
1657839600,22.075
1657843200,22.66
1657846800,22.23
1657850400,21.815
1657854000,21.27
1657857600,21.67
1657861200,24.95
1657864800,28.505
1657868400,32.44
1657872000,32.465
1657875600,33.515
1657879200,34.43
1657882800,35.595
1657886400,36.71
1657890000,37.895
1657893600,35.63
1657897200,35.005
1657900800,34.725
1657904400,34.24
1657908000,31.84
1657911600,26.765
1657915200,24.98
1657918800,22.2
1657922400,23.215
1657926000,22.535
1657929600,19.52
1657933200,19.42
1657936800,18.31
1657940400,16.99
1657944000,18.42
1657947600,24.285
1657951200,27.79
1657954800,28.27
1657958400,29.93
1657962000,31.93
1657965600,33.01
1657969200,33.27
1657972800,34.175
1657976400,34.345
1657980000,33.96
1657983600,33.435
1657987200,32.39
1657990800,31.215
1657994400,29.25
1657998000,24.68
1658001600,22.15
1658005200,22.685
1658008800,21.795
1658012400,21.685
1658016000,21.54
1658019600,19.41
1658023200,18.77
1658026800,20.035
1658030400,20.535
1658034000,23.83
1658037600,26.61
1658041200,29.05
1658044800,29.23
1658048400,29.57
1658052000,30.66
1658055600,31.21
1658059200,31.87
1658062800,31.885
1658066400,31.515
1658070000,31.62
1658073600,31.245
1658077200,30.34
1658080800,28.38
1658084400,24.605
1658088000,21.995
1658091600,20.315
1658095200,20.325
1658098800,19.785
1658102400,19.985
1658106000,19.655
1658109600,19.37
1658113200,18.94
1658116800,18.685
1658120400,22.29
1658124000,25.555
1658127600,28.445
1658131200,29.06
1658134800,29.575
1658138400,30.605
1658142000,31.47
1658145600,32.185
1658149200,32.78
1658152800,32.695
1658156400,32.455
1658160000,31.97
1658163600,31.025
1658167200,28.06
1658170800,23.19
1658174400,19.795
1658178000,19.38
1658181600,19.75
1658185200,19.995
1658188800,19.45
1658192400,19.115
1658196000,18.6
1658199600,18.46
1658203200,18.655
1658206800,21.73
1658210400,25.12
1658214000,30.1
1658217600,30.83
1658221200,31.41
1658224800,32.075
1658228400,32.66
1658232000,33.505
1658235600,33.725
1658239200,33.89
1658242800,33.595
1658246400,33.075
1658250000,32.325
1658253600,28.77
1658257200,22.33
1658260800,20.225
1658264400,20.69
1658268000,20.555
1658271600,20.175
1658275200,19.115
1658278800,18.505
1658282400,18.255
1658286000,17.92
1658289600,18.655
1658293200,22.08
1658296800,25.5
1658300400,28.825
1658304000,29.695
1658307600,31.79
1658311200,33.47
1658314800,34.47
1658318400,34.62
1658322000,35.745
1658325600,36.37
1658329200,35.565
1658332800,33.895
1658336400,32.945
1658340000,30.19
1658343600,24.315
1658347200,22.235
1658350800,22.46
1658354400,22.8
1658358000,22.65
1658361600,21.505
1658365200,21.1
1658368800,20.885
1658372400,19.95
1658376000,20.57
1658379600,24.205
1658383200,27.445
1658386800,31
1658390400,31.045
1658394000,32.355
1658397600,33.84
1658401200,35.32
1658404800,35.66
1658408400,35.91
1658412000,35.185
1658415600,34.85
1658419200,34.29
1658422800,33.345
1658426400,30.14
1658430000,24.445
1658433600,23.74
1658437200,24.21
1658440800,24.685
1658444400,24.485
1658448000,22.475
1658451600,20.315
1658455200,21.415
1658458800,22.11
1658462400,22.42
1658466000,25.335
1658469600,28.18
1658473200,31.685
1658476800,31.32
1658480400,32.635
1658484000,34.355
1658487600,35.815
1658491200,36.535
1658494800,36.985
1658498400,36.825
1658502000,36.305
1658505600,35.94
1658509200,33.105
1658512800,28.93
1658516400,24.505
1658520000,24.02
1658523600,22.21
1658527200,20.875
1658530800,24.445
1658534400,25.295
1658538000,25.615
1658541600,24.795
1658545200,24.19
1658548800,23.18
1658552400,26.405
1658556000,30.975
1658559600,33.95
1658563200,36.265
1658566800,37.87
1658570400,38.74
1658574000,39.465
1658577600,40.15
1658581200,39.65
1658584800,39.28
1658588400,38.89
1658592000,37.98
1658595600,35.845
1658599200,33.61
1658602800,32.46
1658606400,31.745
1658610000,30.06
1658613600,27.085
1658617200,26.29
1658620800,26.57
1658624400,26.785
1658628000,26.515
1658631600,24.915
1658635200,23.75
1658638800,26.56
1658642400,29.31
1658646000,31.955
1658649600,33.05
1658653200,34.07
1658656800,34.595
1658660400,35.415
1658664000,36.215
1658667600,36.745
1658671200,36.545
1658674800,34.51
1658678400,34.095
1658682000,33.11
1658685600,30.185
1658689200,25.36
1658692800,25.535
1658696400,25.31
1658700000,25.285
1658703600,25.01
1658707200,24.34
1658710800,23.955
1658714400,23.04
1658718000,22.015
1658721600,22.07
1658725200,25.195
1658728800,27.99
1658732400,32.7
1658736000,32.515
1658739600,33.87
1658743200,35.815
1658746800,36.435
1658750400,37.4
1658754000,37.265
1658757600,34.925
1658761200,32.82
1658764800,33.21
1658768400,34.935
1658772000,31.21
1658775600,28.79
1658779200,26.85
1658782800,25.865
1658786400,27.115
1658790000,28.205
1658793600,26.265
1658797200,25.34
1658800800,24.825
1658804400,24.315
1658808000,23.965
1658811600,26.3
1658815200,29.06
1658818800,31.33
1658822400,33
1658826000,33.36
1658829600,33.96
1658833200,34.105
1658836800,34.34
1658840400,32.705
1658844000,30.72
1658847600,31.38
1658851200,31.03
1658854800,30.95
1658858400,28.95
1658862000,27.035
1658865600,26.095
1658869200,25.24
1658872800,23.905
1658876400,23.285
1658880000,22.34
1658883600,21.465
1658887200,21.815
1658890800,22.58
1658894400,22.105
1658898000,24.205
1658901600,23.675
1658905200,26.115
1658908800,26.03
1658912400,27.7
1658916000,28.69
1658919600,28.85
1658923200,31.07
1658926800,31.515
1658930400,31.115
1658934000,32.385
1658937600,31.9
1658941200,30.92
1658944800,28.365
1658948400,24.955
1658952000,22.335
1658955600,21.75
1658959200,19.725
1658962800,19.79
1658966400,19.03
1658970000,19.77
1658973600,19.72
1658977200,19.515
1658980800,19.72
1658984400,22.805
1658988000,26.17
1658991600,28.695
1658995200,29.495
1658998800,29.51
1659002400,29.99
1659006000,31.3
1659009600,31.9
1659013200,32.405
1659016800,31.82
1659020400,30.865
1659024000,29.49
1659027600,29.785
1659031200,27.28
1659034800,22.735
1659038400,22.315
1659042000,22.85
1659045600,22.03
1659049200,21.16
1659052800,20.92
1659056400,20.58
1659060000,19.895
1659063600,19.855
1659067200,20.23
1659070800,23.18
1659074400,26.555
1659078000,28.725
1659081600,29.42
1659085200,30.395
1659088800,31.975
1659092400,32.65
1659096000,34.065
1659099600,35.165
1659103200,32.64
1659106800,28.415
1659110400,28.29
1659114000,28.295
1659117600,26.575
1659121200,24.385
1659124800,25.36
1659128400,24.95
1659132000,23.995
1659135600,23.315
1659139200,22.465
1659142800,22.225
1659146400,21.485
1659150000,19.595
1659153600,19.685
1659157200,21.105
1659160800,24.765
1659164400,27.955
1659168000,28.255
1659171600,29.03
1659175200,30.22
1659178800,31.16
1659182400,32.105
1659186000,32.755
1659189600,32.77
1659193200,32.615
1659196800,30.83
1659200400,30.445
1659204000,27.095
1659207600,23.905
1659211200,21.14
1659214800,19.505
1659218400,19.555
1659222000,19.97
1659225600,19.865
1659229200,19.455
1659232800,19.165
1659236400,18.81
1659240000,18.605
1659243600,21.635
1659247200,24.76
1659250800,28.58
1659254400,29.045
1659258000,30.545
1659261600,32.11
1659265200,33.005
1659268800,33.59
1659272400,34.565
1659276000,34.33
1659279600,34.315
1659283200,33.635
1659286800,32.73
1659290400,27.905
1659294000,22.345
1659297600,21.72
1659301200,22.04
1659304800,22.025
1659308400,21.615
1659312000,21.16
1659315600,20.74
1659319200,20.57
1659322800,20.265
1659326400,20.455
1659330000,23.27
1659333600,26.095
1659337200,30.06
1659340800,30.745
1659344400,31.835
1659348000,33.85
1659351600,34.99
1659355200,35.605
1659358800,36.245
1659362400,35.925
1659366000,34.98
1659369600,34.155
1659373200,33.375
1659376800,29.45
1659380400,22.975
1659384000,21.67
1659387600,21.66
1659391200,22.33
1659394800,23.185
1659398400,22.64
1659402000,22.145
1659405600,22.81
1659409200,21.415
1659412800,20.655
1659416400,22.5
1659420000,23.95
1659423600,26.73
1659427200,28.675
1659430800,28.445
1659434400,28.85
1659438000,29.94
1659441600,31.055
1659445200,31.915
1659448800,31.54
1659452400,31.975
1659456000,31.095
1659459600,29.64
1659463200,27.435
1659466800,23.965
1659470400,21.28
1659474000,20.07
1659477600,20.495
1659481200,20.72
1659484800,20.475
1659488400,20.245
1659492000,20.055
1659495600,19.575
1659499200,19.485
1659502800,22.53
1659506400,25.21
1659510000,30.105
1659513600,29.91
1659517200,31.095
1659520800,31.87
1659524400,33.125
1659528000,33.75
1659531600,34.62
1659535200,34.915
1659538800,33.75
1659542400,33.07
1659546000,32.175
1659549600,28.195
1659553200,22.345
1659556800,21.63
1659560400,21.96
1659564000,20.945
1659567600,20.805
1659571200,20.04
1659574800,19.915
1659578400,19.545
1659582000,19.26
1659585600,19.18
1659589200,22.235
1659592800,25.345
1659596400,29.665
1659600000,31.05
1659603600,32.79
1659607200,34.01
1659610800,35.13
1659614400,35.645
1659618000,35.86
1659621600,35.42
1659625200,35.145
