timestamp,z20_y0_x0,z20_y0_x25,z20_y0_x50,z20_y0_x80,z40_y0_x0,z40_y0_x25,z40_y0_x50,z40_y0_x80,z60_y0_x0,z60_y0_x25,z60_y0_x50,z60_y0_x80
1654034400.0,0.2724,0.2754,0.2475,0.1312,0.2739,0.2667,0.2139,0.1635,0.2625,0.2724,0.2709,0.1803
1654038000.0,0.2724,0.2754,0.2475,0.1316,0.2739,0.2667,0.2131,0.1635,0.2625,0.2724,0.2709,0.1812
1654041600.0,0.2724,0.2769,0.2475,0.1319,0.2739,0.2667,0.2131,0.1638,0.2625,0.2724,0.2709,0.1820
1654045200.0,0.2739,0.2769,0.2475,0.1322,0.2739,0.2667,0.2131,0.1641,0.2625,0.2724,0.2709,0.1829
1654048800.0,0.2739,0.2754,0.2475,0.1325,0.2739,0.2667,0.2131,0.1644,0.2625,0.2724,0.2709,0.1834
1654052400.0,0.2739,0.2754,0.2475,0.1327,0.2739,0.2667,0.2131,0.1648,0.2639,0.2724,0.2709,0.1842
1654056000.0,0.2739,0.2769,0.2485,0.1327,0.2739,0.2667,0.2124,0.1651,0.2639,0.2739,0.2724,0.1846
1654059600.0,0.2739,0.2754,0.2475,0.1330,0.2739,0.2667,0.2124,0.1654,0.2639,0.2724,0.2724,0.1851
1654063200.0,0.2724,0.2754,0.2475,0.1329,0.2739,0.2654,0.2117,0.1657,0.2625,0.2724,0.2709,0.1856
1654066800.0,0.2709,0.2739,0.2475,0.1326,0.2739,0.2654,0.2110,0.1654,0.2625,0.2724,0.2709,0.1856
1654070400.0,0.2709,0.2724,0.2475,0.1319,0.2724,0.2654,0.2103,0.1651,0.2625,0.2709,0.2695,0.1837
1654074000.0,0.2709,0.2724,0.2464,0.1307,0.2724,0.2654,0.2096,0.1644,0.2610,0.2709,0.2695,0.1812
1654077600.0,0.2695,0.2709,0.2464,0.1293,0.2724,0.2639,0.2096,0.1629,0.2610,0.2709,0.2695,0.1778
1654081200.0,0.2695,0.2724,0.2464,0.1279,0.2724,0.2639,0.2089,0.1614,0.2610,0.2709,0.2695,0.1746
1654084800.0,0.2695,0.2724,0.2452,0.1265,0.2724,0.2639,0.2082,0.1600,0.2610,0.2709,0.2681,0.1712
1654088400.0,0.2695,0.2709,0.2452,0.1252,0.2724,0.2639,0.2076,0.1583,0.2610,0.2695,0.2681,0.1677
1654092000.0,0.2695,0.2724,0.2452,0.1243,0.2724,0.2639,0.2076,0.1567,0.2610,0.2709,0.2695,0.1654
1654095600.0,0.2695,0.2724,0.2452,0.1235,0.2724,0.2639,0.2069,0.1554,0.2610,0.2709,0.2695,0.1635
1654099200.0,0.2695,0.2709,0.2452,0.1230,0.2724,0.2625,0.2062,0.1544,0.2610,0.2709,0.2695,0.1620
1654102800.0,0.2695,0.2739,0.2452,0.1228,0.2724,0.2639,0.2056,0.1536,0.2610,0.2709,0.2695,0.1611
1654106400.0,0.2695,0.2739,0.2442,0.1229,0.2724,0.2639,0.2049,0.1529,0.2610,0.2709,0.2695,0.1611
1654110000.0,0.2709,0.2739,0.2442,0.1232,0.2724,0.2639,0.2049,0.1529,0.2625,0.2709,0.2695,0.1620
1654113600.0,0.2709,0.2739,0.2442,0.1237,0.2739,0.2639,0.2043,0.1529,0.2625,0.2709,0.2709,0.1632
1654117200.0,0.2709,0.2739,0.2452,0.1241,0.2739,0.2654,0.2043,0.1532,0.2625,0.2724,0.2709,0.1641
1654120800.0,0.2695,0.2754,0.2452,0.1244,0.2739,0.2654,0.2036,0.1534,0.2625,0.2709,0.2709,0.1651
1654124400.0,0.2695,0.2724,0.2452,0.1247,0.2724,0.2654,0.2030,0.1536,0.2625,0.2724,0.2709,0.1664
1654128000.0,0.2695,0.2754,0.2452,0.1250,0.2724,0.2654,0.2030,0.1542,0.2625,0.2724,0.2709,0.1674
1654131600.0,0.2695,0.2754,0.2452,0.1252,0.2709,0.2654,0.2030,0.1542,0.2625,0.2724,0.2709,0.1677
1654135200.0,0.2695,0.2754,0.2442,0.1252,0.2709,0.2639,0.2018,0.1542,0.2625,0.2724,0.2709,0.1684
1654138800.0,0.2695,0.2739,0.2442,0.1253,0.2709,0.2654,0.2012,0.1544,0.2625,0.2724,0.2709,0.1687
1654142400.0,0.2695,0.2739,0.2442,0.1253,0.2709,0.2654,0.2012,0.1549,0.2625,0.2724,0.2709,0.1690
1654146000.0,0.2724,0.2754,0.2442,0.1252,0.2695,0.2654,0.2000,0.1549,0.2625,0.2724,0.2709,0.1694
1654149600.0,0.2695,0.2769,0.2442,0.1253,0.2709,0.2681,0.1994,0.1549,0.2610,0.2695,0.2695,0.1690
1654153200.0,0.2667,0.2754,0.2430,0.1250,0.2709,0.2681,0.1988,0.1549,0.2598,0.2695,0.2681,0.1684
1654156800.0,0.2654,0.2739,0.2430,0.1246,0.2709,0.2667,0.1982,0.1547,0.2610,0.2695,0.2681,0.1674
1654160400.0,0.2639,0.2724,0.2430,0.1238,0.2709,0.2667,0.1971,0.1539,0.2610,0.2709,0.2681,0.1654
1654164000.0,0.2639,0.2724,0.2420,0.1228,0.2709,0.2667,0.1965,0.1529,0.2610,0.2709,0.2681,0.1629
1654167600.0,0.2639,0.2724,0.2420,0.1218,0.2709,0.2654,0.1960,0.1520,0.2610,0.2709,0.2681,0.1602
1654171200.0,0.2639,0.2724,0.2420,0.1207,0.2709,0.2667,0.1949,0.1506,0.2610,0.2695,0.2681,0.1578
1654174800.0,0.2639,0.2709,0.2408,0.1196,0.2709,0.2654,0.1938,0.1493,0.2610,0.2709,0.2681,0.1552
1654178400.0,0.2639,0.2709,0.2408,0.1188,0.2709,0.2654,0.1933,0.1480,0.2610,0.2695,0.2681,0.1527
1654182000.0,0.2639,0.2695,0.2408,0.1181,0.2709,0.2654,0.1922,0.1467,0.2610,0.2709,0.2681,0.1508
1654185600.0,0.2654,0.2709,0.2408,0.1177,0.2709,0.2654,0.1917,0.1459,0.2625,0.2709,0.2667,0.1497
1654189200.0,0.2654,0.2709,0.2399,0.1176,0.2724,0.2654,0.1907,0.1453,0.2610,0.2709,0.2667,0.1493
1654192800.0,0.2654,0.2724,0.2399,0.1176,0.2724,0.2654,0.1902,0.1449,0.2625,0.2709,0.2681,0.1499
1654196400.0,0.2667,0.2709,0.2408,0.1180,0.2724,0.2667,0.1902,0.1449,0.2625,0.2724,0.2681,0.1510
1654200000.0,0.2667,0.2724,0.2408,0.1184,0.2724,0.2654,0.1897,0.1451,0.2625,0.2724,0.2681,0.1522
1654203600.0,0.2667,0.2724,0.2399,0.1189,0.2739,0.2667,0.1892,0.1453,0.2625,0.2724,0.2681,0.1534
1654207200.0,0.2681,0.2724,0.2399,0.1192,0.2739,0.2667,0.1887,0.1457,0.2625,0.2724,0.2695,0.1549
1654210800.0,0.2681,0.2709,0.2399,0.1195,0.2739,0.2667,0.1883,0.1459,0.2639,0.2724,0.2681,0.1559
1654214400.0,0.2681,0.2724,0.2399,0.1198,0.2739,0.2667,0.1878,0.1463,0.2625,0.2724,0.2695,0.1570
1654218000.0,0.2681,0.2739,0.2399,0.1200,0.2739,0.2667,0.1869,0.1467,0.2625,0.2724,0.2695,0.1578
1654221600.0,0.2681,0.2739,0.2399,0.1201,0.2739,0.2654,0.1869,0.1469,0.2625,0.2724,0.2681,0.1586
1654225200.0,nan,nan,0.2389,nan,0.2739,0.2667,nan,0.1473,0.2639,0.2724,0.2695,0.1591
