timestamp,x,y,z,Se,H
1588899600.0,0.950000,0.510000,-0.016000,0.636881,-3.129898
1588899600.0,0.970000,0.510000,-0.016000,0.636880,-3.129918
1588899600.0,0.990000,0.510000,-0.016000,0.636879,-3.129930
1588899600.0,0.010000,0.510000,-0.029200,0.637450,-3.131099
1588899600.0,0.030000,0.510000,-0.029200,0.637450,-3.131099
1588899600.0,0.050000,0.510000,-0.029200,0.637450,-3.131099
1588899600.0,0.070000,0.510000,-0.029200,0.637450,-3.131100
1588899600.0,0.090000,0.510000,-0.029200,0.637450,-3.131100
1588899600.0,0.110000,0.510000,-0.029200,0.637450,-3.131100
1588899600.0,0.130000,0.510000,-0.029200,0.637450,-3.131100
1588899600.0,0.150000,0.510000,-0.029200,0.637450,-3.131100
1588899600.0,0.170000,0.510000,-0.029200,0.637450,-3.131100
1588899600.0,0.190000,0.510000,-0.029200,0.637450,-3.131101
1588899600.0,0.210000,0.510000,-0.029200,0.637450,-3.131101
1588899600.0,0.230000,0.510000,-0.029200,0.637450,-3.131101
1588899600.0,0.250000,0.510000,-0.029200,0.637450,-3.131102
1588899600.0,0.270000,0.510000,-0.029200,0.637450,-3.131102
1588899600.0,0.290000,0.510000,-0.029200,0.637450,-3.131103
1588899600.0,0.310000,0.510000,-0.029200,0.637449,-3.131104
1588899600.0,0.330000,0.510000,-0.029200,0.637449,-3.131105
1588899600.0,0.350000,0.510000,-0.029200,0.637449,-3.131106
1588899600.0,0.370000,0.510000,-0.029200,0.637449,-3.131107
1588899600.0,0.390000,0.510000,-0.029200,0.637449,-3.131108
1588899600.0,0.410000,0.510000,-0.029200,0.637449,-3.131110
1588899600.0,0.430000,0.510000,-0.029200,0.637449,-3.131112
1588899600.0,0.450000,0.510000,-0.029200,0.637449,-3.131114
1588899600.0,0.470000,0.510000,-0.029200,0.637449,-3.131117
1588899600.0,0.490000,0.510000,-0.029200,0.637449,-3.131120
1588899600.0,0.510000,0.510000,-0.029200,0.637449,-3.131123
1588899600.0,0.530000,0.510000,-0.029200,0.637448,-3.131127
1588899600.0,0.550000,0.510000,-0.029200,0.637448,-3.131131
1588899600.0,0.570000,0.510000,-0.029200,0.637448,-3.131136
1588899600.0,0.590000,0.510000,-0.029200,0.637448,-3.131141
1588899600.0,0.610000,0.510000,-0.029200,0.637447,-3.131147
1588899600.0,0.630000,0.510000,-0.029200,0.637447,-3.131154
1588899600.0,0.650000,0.510000,-0.029200,0.637447,-3.131162
1588899600.0,0.670000,0.510000,-0.029200,0.637446,-3.131171
1588899600.0,0.690000,0.510000,-0.029200,0.637446,-3.131180
1588899600.0,0.710000,0.510000,-0.029200,0.637445,-3.131191
1588899600.0,0.730000,0.510000,-0.029200,0.637445,-3.131204
1588899600.0,0.750000,0.510000,-0.029200,0.637444,-3.131217
1588899600.0,0.770000,0.510000,-0.029200,0.637443,-3.131233
1588899600.0,0.790000,0.510000,-0.029200,0.637443,-3.131250
1588899600.0,0.810000,0.510000,-0.029200,0.637442,-3.131268
1588899600.0,0.830000,0.510000,-0.029200,0.637441,-3.131289
1588899600.0,0.850000,0.510000,-0.029200,0.637440,-3.131311
1588899600.0,0.870000,0.510000,-0.029200,0.637438,-3.131335
1588899600.0,0.890000,0.510000,-0.029200,0.637437,-3.131360
1588899600.0,0.910000,0.510000,-0.029200,0.637436,-3.131386
1588899600.0,0.930000,0.510000,-0.029200,0.637435,-3.131411
1588899600.0,0.950000,0.510000,-0.029200,0.637434,-3.131434
1588899600.0,0.970000,0.510000,-0.029200,0.637433,-3.131453
1588899600.0,0.990000,0.510000,-0.029200,0.637432,-3.131464
1588899600.0,0.010000,0.510000,-0.045040,0.638061,-3.134109
1588899600.0,0.030000,0.510000,-0.045040,0.638061,-3.134109
1588899600.0,0.050000,0.510000,-0.045040,0.638061,-3.134109
1588899600.0,0.070000,0.510000,-0.045040,0.638061,-3.134109
1588899600.0,0.090000,0.510000,-0.045040,0.638061,-3.134110
1588899600.0,0.110000,0.510000,-0.045040,0.638061,-3.134110
1588899600.0,0.130000,0.510000,-0.045040,0.638061,-3.134110
1588899600.0,0.150000,0.510000,-0.045040,0.638061,-3.134110
1588899600.0,0.170000,0.510000,-0.045040,0.638061,-3.134110
1588899600.0,0.190000,0.510000,-0.045040,0.638061,-3.134111
1588899600.0,0.210000,0.510000,-0.045040,0.638061,-3.134111
1588899600.0,0.230000,0.510000,-0.045040,0.638061,-3.134111
1588899600.0,0.250000,0.510000,-0.045040,0.638061,-3.134112
1588899600.0,0.270000,0.510000,-0.045040,0.638061,-3.134112
1588899600.0,0.290000,0.510000,-0.045040,0.638061,-3.134113
1588899600.0,0.310000,0.510000,-0.045040,0.638061,-3.134114
1588899600.0,0.330000,0.510000,-0.045040,0.638060,-3.134115
1588899600.0,0.350000,0.510000,-0.045040,0.638060,-3.134116
1588899600.0,0.370000,0.510000,-0.045040,0.638060,-3.134117
1588899600.0,0.390000,0.510000,-0.045040,0.638060,-3.134118
1588899600.0,0.410000,0.510000,-0.045040,0.638060,-3.134120
1588899600.0,0.430000,0.510000,-0.045040,0.638060,-3.134122
1588899600.0,0.450000,0.510000,-0.045040,0.638060,-3.134124
1588899600.0,0.470000,0.510000,-0.045040,0.638060,-3.134126
1588899600.0,0.490000,0.510000,-0.045040,0.638060,-3.134129
1588899600.0,0.510000,0.510000,-0.045040,0.638060,-3.134132
1588899600.0,0.530000,0.510000,-0.045040,0.638059,-3.134136
1588899600.0,0.550000,0.510000,-0.045040,0.638059,-3.134140
1588899600.0,0.570000,0.510000,-0.045040,0.638059,-3.134145
1588899600.0,0.590000,0.510000,-0.045040,0.638059,-3.134150
1588899600.0,0.610000,0.510000,-0.045040,0.638058,-3.134156
1588899600.0,0.630000,0.510000,-0.045040,0.638058,-3.134163
1588899600.0,0.650000,0.510000,-0.045040,0.638058,-3.134170
1588899600.0,0.670000,0.510000,-0.045040,0.638057,-3.134179
1588899600.0,0.690000,0.510000,-0.045040,0.638057,-3.134189
1588899600.0,0.710000,0.510000,-0.045040,0.638056,-3.134199
1588899600.0,0.730000,0.510000,-0.045040,0.638056,-3.134211
1588899600.0,0.750000,0.510000,-0.045040,0.638055,-3.134225
1588899600.0,0.770000,0.510000,-0.045040,0.638055,-3.134240
1588899600.0,0.790000,0.510000,-0.045040,0.638054,-3.134256
1588899600.0,0.810000,0.510000,-0.045040,0.638053,-3.134274
1588899600.0,0.830000,0.510000,-0.045040,0.638052,-3.134294
1588899600.0,0.850000,0.510000,-0.045040,0.638051,-3.134316
1588899600.0,0.870000,0.510000,-0.045040,0.638050,-3.134339
1588899600.0,0.890000,0.510000,-0.045040,0.638049,-3.134363
1588899600.0,0.910000,0.510000,-0.045040,0.638047,-3.134387
1588899600.0,0.930000,0.510000,-0.045040,0.638046,-3.134411
1588899600.0,0.950000,0.510000,-0.045040,0.638045,-3.134433
1588899600.0,0.970000,0.510000,-0.045040,0.638044,-3.134450
1588899600.0,0.990000,0.510000,-0.045040,0.638044,-3.134461
1588899600.0,0.010000,0.510000,-0.064048,0.638721,-3.139318
1588899600.0,0.030000,0.510000,-0.064048,0.638721,-3.139318
1588899600.0,0.050000,0.510000,-0.064048,0.638721,-3.139318
1588899600.0,0.070000,0.510000,-0.064048,0.638721,-3.139318
1588899600.0,0.090000,0.510000,-0.064048,0.638721,-3.139318
1588899600.0,0.110000,0.510000,-0.064048,0.638721,-3.139318
1588899600.0,0.130000,0.510000,-0.064048,0.638721,-3.139318
1588899600.0,0.150000,0.510000,-0.064048,0.638721,-3.139318
1588899600.0,0.170000,0.510000,-0.064048,0.638721,-3.139318
1588899600.0,0.190000,0.510000,-0.064048,0.638721,-3.139319
1588899600.0,0.210000,0.510000,-0.064048,0.638721,-3.139319
1588899600.0,0.230000,0.510000,-0.064048,0.638721,-3.139319
1588899600.0,0.250000,0.510000,-0.064048,0.638721,-3.139320
1588899600.0,0.270000,0.510000,-0.064048,0.638721,-3.139320
1588899600.0,0.290000,0.510000,-0.064048,0.638721,-3.139321
1588899600.0,0.310000,0.510000,-0.064048,0.638721,-3.139322
1588899600.0,0.330000,0.510000,-0.064048,0.638721,-3.139323
1588899600.0,0.350000,0.510000,-0.064048,0.638721,-3.139324
1588899600.0,0.370000,0.510000,-0.064048,0.638721,-3.139325
1588899600.0,0.390000,0.510000,-0.064048,0.638721,-3.139326
1588899600.0,0.410000,0.510000,-0.064048,0.638721,-3.139328
1588899600.0,0.430000,0.510000,-0.064048,0.638721,-3.139329
1588899600.0,0.450000,0.510000,-0.064048,0.638720,-3.139332
1588899600.0,0.470000,0.510000,-0.064048,0.638720,-3.139334
1588899600.0,0.490000,0.510000,-0.064048,0.638720,-3.139337
1588899600.0,0.510000,0.510000,-0.064048,0.638720,-3.139340
1588899600.0,0.530000,0.510000,-0.064048,0.638720,-3.139343
1588899600.0,0.550000,0.510000,-0.064048,0.638720,-3.139347
1588899600.0,0.570000,0.510000,-0.064048,0.638720,-3.139352
1588899600.0,0.590000,0.510000,-0.064048,0.638719,-3.139357
1588899600.0,0.610000,0.510000,-0.064048,0.638719,-3.139363
1588899600.0,0.630000,0.510000,-0.064048,0.638719,-3.139369
1588899600.0,0.650000,0.510000,-0.064048,0.638718,-3.139376
1588899600.0,0.670000,0.510000,-0.064048,0.638718,-3.139385
1588899600.0,0.690000,0.510000,-0.064048,0.638717,-3.139394
1588899600.0,0.710000,0.510000,-0.064048,0.638717,-3.139404
1588899600.0,0.730000,0.510000,-0.064048,0.638716,-3.139416
1588899600.0,0.750000,0.510000,-0.064048,0.638716,-3.139429
1588899600.0,0.770000,0.510000,-0.064048,0.638715,-3.139443
1588899600.0,0.790000,0.510000,-0.064048,0.638714,-3.139459
1588899600.0,0.810000,0.510000,-0.064048,0.638714,-3.139476
1588899600.0,0.830000,0.510000,-0.064048,0.638713,-3.139495
1588899600.0,0.850000,0.510000,-0.064048,0.638712,-3.139515
1588899600.0,0.870000,0.510000,-0.064048,0.638711,-3.139537
1588899600.0,0.890000,0.510000,-0.064048,0.638710,-3.139560
1588899600.0,0.910000,0.510000,-0.064048,0.638708,-3.139582
1588899600.0,0.930000,0.510000,-0.064048,0.638707,-3.139604
1588899600.0,0.950000,0.510000,-0.064048,0.638706,-3.139624
1588899600.0,0.970000,0.510000,-0.064048,0.638706,-3.139640
1588899600.0,0.990000,0.510000,-0.064048,0.638705,-3.139650
1588899600.0,0.010000,0.510000,-0.086858,0.639414,-3.147730
1588899600.0,0.030000,0.510000,-0.086858,0.639414,-3.147730
1588899600.0,0.050000,0.510000,-0.086858,0.639414,-3.147730
1588899600.0,0.070000,0.510000,-0.086858,0.639414,-3.147730
1588899600.0,0.090000,0.510000,-0.086858,0.639414,-3.147730
1588899600.0,0.110000,0.510000,-0.086858,0.639414,-3.147730
1588899600.0,0.130000,0.510000,-0.086858,0.639414,-3.147731
1588899600.0,0.150000,0.510000,-0.086858,0.639414,-3.147731
1588899600.0,0.170000,0.510000,-0.086858,0.639414,-3.147731
1588899600.0,0.190000,0.510000,-0.086858,0.639414,-3.147731
1588899600.0,0.210000,0.510000,-0.086858,0.639414,-3.147732
1588899600.0,0.230000,0.510000,-0.086858,0.639414,-3.147732
1588899600.0,0.250000,0.510000,-0.086858,0.639414,-3.147732
1588899600.0,0.270000,0.510000,-0.086858,0.639414,-3.147733
1588899600.0,0.290000,0.510000,-0.086858,0.639414,-3.147733
1588899600.0,0.310000,0.510000,-0.086858,0.639414,-3.147734
1588899600.0,0.330000,0.510000,-0.086858,0.639414,-3.147735
1588899600.0,0.350000,0.510000,-0.086858,0.639413,-3.147736
1588899600.0,0.370000,0.510000,-0.086858,0.639413,-3.147737
1588899600.0,0.390000,0.510000,-0.086858,0.639413,-3.147738
1588899600.0,0.410000,0.510000,-0.086858,0.639413,-3.147740
1588899600.0,0.430000,0.510000,-0.086858,0.639413,-3.147741
1588899600.0,0.450000,0.510000,-0.086858,0.639413,-3.147743
1588899600.0,0.470000,0.510000,-0.086858,0.639413,-3.147746
1588899600.0,0.490000,0.510000,-0.086858,0.639413,-3.147748
1588899600.0,0.510000,0.510000,-0.086858,0.639413,-3.147751
1588899600.0,0.530000,0.510000,-0.086858,0.639413,-3.147754
1588899600.0,0.550000,0.510000,-0.086858,0.639412,-3.147758
1588899600.0,0.570000,0.510000,-0.086858,0.639412,-3.147762
1588899600.0,0.590000,0.510000,-0.086858,0.639412,-3.147767
1588899600.0,0.610000,0.510000,-0.086858,0.639412,-3.147773
1588899600.0,0.630000,0.510000,-0.086858,0.639411,-3.147779
1588899600.0,0.650000,0.510000,-0.086858,0.639411,-3.147786
1588899600.0,0.670000,0.510000,-0.086858,0.639411,-3.147793
1588899600.0,0.690000,0.510000,-0.086858,0.639410,-3.147802
1588899600.0,0.710000,0.510000,-0.086858,0.639410,-3.147812
1588899600.0,0.730000,0.510000,-0.086858,0.639409,-3.147822
1588899600.0,0.750000,0.510000,-0.086858,0.639409,-3.147834
1588899600.0,0.770000,0.510000,-0.086858,0.639408,-3.147848
1588899600.0,0.790000,0.510000,-0.086858,0.639407,-3.147862
1588899600.0,0.810000,0.510000,-0.086858,0.639407,-3.147878
1588899600.0,0.830000,0.510000,-0.086858,0.639406,-3.147896
1588899600.0,0.850000,0.510000,-0.086858,0.639405,-3.147915
1588899600.0,0.870000,0.510000,-0.086858,0.639404,-3.147935
1588899600.0,0.890000,0.510000,-0.086858,0.639403,-3.147955
1588899600.0,0.910000,0.510000,-0.086858,0.639402,-3.147976
1588899600.0,0.930000,0.510000,-0.086858,0.639401,-3.147996
1588899600.0,0.950000,0.510000,-0.086858,0.639400,-3.148014
1588899600.0,0.970000,0.510000,-0.086858,0.639399,-3.148028
1588899600.0,0.990000,0.510000,-0.086858,0.639399,-3.148036
1588899600.0,0.010000,0.510000,-0.114229,0.640111,-3.160689
1588899600.0,0.030000,0.510000,-0.114229,0.640111,-3.160689
1588899600.0,0.050000,0.510000,-0.114229,0.640111,-3.160689
1588899600.0,0.070000,0.510000,-0.114229,0.640111,-3.160689
1588899600.0,0.090000,0.510000,-0.114229,0.640111,-3.160689
1588899600.0,0.110000,0.510000,-0.114229,0.640111,-3.160689
1588899600.0,0.130000,0.510000,-0.114229,0.640111,-3.160689
1588899600.0,0.150000,0.510000,-0.114229,0.640111,-3.160689
1588899600.0,0.170000,0.510000,-0.114229,0.640111,-3.160690
1588899600.0,0.190000,0.510000,-0.114229,0.640111,-3.160690
1588899600.0,0.210000,0.510000,-0.114229,0.640111,-3.160690
1588899600.0,0.230000,0.510000,-0.114229,0.640111,-3.160690
1588899600.0,0.250000,0.510000,-0.114229,0.640111,-3.160691
1588899600.0,0.270000,0.510000,-0.114229,0.640111,-3.160691
1588899600.0,0.290000,0.510000,-0.114229,0.640111,-3.160692
1588899600.0,0.310000,0.510000,-0.114229,0.640111,-3.160692
1588899600.0,0.330000,0.510000,-0.114229,0.640111,-3.160693
1588899600.0,0.350000,0.510000,-0.114229,0.640111,-3.160694
1588899600.0,0.370000,0.510000,-0.114229,0.640111,-3.160695
1588899600.0,0.390000,0.510000,-0.114229,0.640110,-3.160696
1588899600.0,0.410000,0.510000,-0.114229,0.640110,-3.160698
1588899600.0,0.430000,0.510000,-0.114229,0.640110,-3.160699
1588899600.0,0.450000,0.510000,-0.114229,0.640110,-3.160701
1588899600.0,0.470000,0.510000,-0.114229,0.640110,-3.160703
1588899600.0,0.490000,0.510000,-0.114229,0.640110,-3.160705
1588899600.0,0.510000,0.510000,-0.114229,0.640110,-3.160708
1588899600.0,0.530000,0.510000,-0.114229,0.640110,-3.160711
1588899600.0,0.550000,0.510000,-0.114229,0.640110,-3.160714
1588899600.0,0.570000,0.510000,-0.114229,0.640109,-3.160718
1588899600.0,0.590000,0.510000,-0.114229,0.640109,-3.160722
1588899600.0,0.610000,0.510000,-0.114229,0.640109,-3.160727
1588899600.0,0.630000,0.510000,-0.114229,0.640109,-3.160733
1588899600.0,0.650000,0.510000,-0.114229,0.640108,-3.160739
1588899600.0,0.670000,0.510000,-0.114229,0.640108,-3.160746
1588899600.0,0.690000,0.510000,-0.114229,0.640108,-3.160754
1588899600.0,0.710000,0.510000,-0.114229,0.640107,-3.160762
1588899600.0,0.730000,0.510000,-0.114229,0.640107,-3.160772
1588899600.0,0.750000,0.510000,-0.114229,0.640106,-3.160783
1588899600.0,0.770000,0.510000,-0.114229,0.640106,-3.160795
1588899600.0,0.790000,0.510000,-0.114229,0.640105,-3.160808
1588899600.0,0.810000,0.510000,-0.114229,0.640104,-3.160822
1588899600.0,0.830000,0.510000,-0.114229,0.640104,-3.160838
1588899600.0,0.850000,0.510000,-0.114229,0.640103,-3.160855
1588899600.0,0.870000,0.510000,-0.114229,0.640102,-3.160872
1588899600.0,0.890000,0.510000,-0.114229,0.640101,-3.160890
1588899600.0,0.910000,0.510000,-0.114229,0.640100,-3.160909
1588899600.0,0.930000,0.510000,-0.114229,0.640099,-3.160926
1588899600.0,0.950000,0.510000,-0.114229,0.640099,-3.160941
1588899600.0,0.970000,0.510000,-0.114229,0.640098,-3.160954
1588899600.0,0.990000,0.510000,-0.114229,0.640098,-3.160961
1588899600.0,0.010000,0.510000,-0.147075,0.640774,-3.179900
1588899600.0,0.030000,0.510000,-0.147075,0.640774,-3.179900
1588899600.0,0.050000,0.510000,-0.147075,0.640774,-3.179900
1588899600.0,0.070000,0.510000,-0.147075,0.640774,-3.179900
1588899600.0,0.090000,0.510000,-0.147075,0.640774,-3.179900
1588899600.0,0.110000,0.510000,-0.147075,0.640774,-3.179900
1588899600.0,0.130000,0.510000,-0.147075,0.640774,-3.179900
1588899600.0,0.150000,0.510000,-0.147075,0.640774,-3.179900
1588899600.0,0.170000,0.510000,-0.147075,0.640774,-3.179901
1588899600.0,0.190000,0.510000,-0.147075,0.640774,-3.179901
1588899600.0,0.210000,0.510000,-0.147075,0.640774,-3.179901
1588899600.0,0.230000,0.510000,-0.147075,0.640774,-3.179901
1588899600.0,0.250000,0.510000,-0.147075,0.640774,-3.179902
1588899600.0,0.270000,0.510000,-0.147075,0.640774,-3.179902
1588899600.0,0.290000,0.510000,-0.147075,0.640774,-3.179903
1588899600.0,0.310000,0.510000,-0.147075,0.640774,-3.179903
1588899600.0,0.330000,0.510000,-0.147075,0.640774,-3.179904
1588899600.0,0.350000,0.510000,-0.147075,0.640774,-3.179904
1588899600.0,0.370000,0.510000,-0.147075,0.640773,-3.179905
1588899600.0,0.390000,0.510000,-0.147075,0.640773,-3.179906
1588899600.0,0.410000,0.510000,-0.147075,0.640773,-3.179908
1588899600.0,0.430000,0.510000,-0.147075,0.640773,-3.179909
1588899600.0,0.450000,0.510000,-0.147075,0.640773,-3.179910
1588899600.0,0.470000,0.510000,-0.147075,0.640773,-3.179912
1588899600.0,0.490000,0.510000,-0.147075,0.640773,-3.179914
1588899600.0,0.510000,0.510000,-0.147075,0.640773,-3.179916
1588899600.0,0.530000,0.510000,-0.147075,0.640773,-3.179919
1588899600.0,0.550000,0.510000,-0.147075,0.640773,-3.179922
1588899600.0,0.570000,0.510000,-0.147075,0.640773,-3.179925
1588899600.0,0.590000,0.510000,-0.147075,0.640772,-3.179929
1588899600.0,0.610000,0.510000,-0.147075,0.640772,-3.179933
1588899600.0,0.630000,0.510000,-0.147075,0.640772,-3.179938
1588899600.0,0.650000,0.510000,-0.147075,0.640772,-3.179943
1588899600.0,0.670000,0.510000,-0.147075,0.640771,-3.179949
1588899600.0,0.690000,0.510000,-0.147075,0.640771,-3.179956
1588899600.0,0.710000,0.510000,-0.147075,0.640771,-3.179963
1588899600.0,0.730000,0.510000,-0.147075,0.640770,-3.179971
1588899600.0,0.750000,0.510000,-0.147075,0.640770,-3.179980
1588899600.0,0.770000,0.510000,-0.147075,0.640769,-3.179990
1588899600.0,0.790000,0.510000,-0.147075,0.640769,-3.180001
1588899600.0,0.810000,0.510000,-0.147075,0.640768,-3.180014
1588899600.0,0.830000,0.510000,-0.147075,0.640768,-3.180027
1588899600.0,0.850000,0.510000,-0.147075,0.640767,-3.180041
1588899600.0,0.870000,0.510000,-0.147075,0.640766,-3.180056
1588899600.0,0.890000,0.510000,-0.147075,0.640765,-3.180071
1588899600.0,0.910000,0.510000,-0.147075,0.640765,-3.180086
1588899600.0,0.930000,0.510000,-0.147075,0.640764,-3.180101
1588899600.0,0.950000,0.510000,-0.147075,0.640763,-3.180114
1588899600.0,0.970000,0.510000,-0.147075,0.640763,-3.180124
1588899600.0,0.990000,0.510000,-0.147075,0.640763,-3.180130
1588899600.0,0.010000,0.510000,-0.186490,0.641356,-3.207393
1588899600.0,0.030000,0.510000,-0.186490,0.641356,-3.207393
1588899600.0,0.050000,0.510000,-0.186490,0.641356,-3.207393
1588899600.0,0.070000,0.510000,-0.186490,0.641356,-3.207393
1588899600.0,0.090000,0.510000,-0.186490,0.641356,-3.207393
1588899600.0,0.110000,0.510000,-0.186490,0.641356,-3.207393
1588899600.0,0.130000,0.510000,-0.186490,0.641356,-3.207393
1588899600.0,0.150000,0.510000,-0.186490,0.641356,-3.207393
1588899600.0,0.170000,0.510000,-0.186490,0.641356,-3.207393
1588899600.0,0.190000,0.510000,-0.186490,0.641356,-3.207394
1588899600.0,0.210000,0.510000,-0.186490,0.641356,-3.207394
1588899600.0,0.230000,0.510000,-0.186490,0.641356,-3.207394
1588899600.0,0.250000,0.510000,-0.186490,0.641356,-3.207394
1588899600.0,0.270000,0.510000,-0.186490,0.641356,-3.207395
1588899600.0,0.290000,0.510000,-0.186490,0.641356,-3.207395
1588899600.0,0.310000,0.510000,-0.186490,0.641356,-3.207395
1588899600.0,0.330000,0.510000,-0.186490,0.641356,-3.207396
1588899600.0,0.350000,0.510000,-0.186490,0.641356,-3.207397
1588899600.0,0.370000,0.510000,-0.186490,0.641356,-3.207397
1588899600.0,0.390000,0.510000,-0.186490,0.641356,-3.207398
1588899600.0,0.410000,0.510000,-0.186490,0.641356,-3.207399
1588899600.0,0.430000,0.510000,-0.186490,0.641356,-3.207400
1588899600.0,0.450000,0.510000,-0.186490,0.641356,-3.207401
1588899600.0,0.470000,0.510000,-0.186490,0.641356,-3.207403
1588899600.0,0.490000,0.510000,-0.186490,0.641356,-3.207404
1588899600.0,0.510000,0.510000,-0.186490,0.641356,-3.207406
1588899600.0,0.530000,0.510000,-0.186490,0.641355,-3.207408
1588899600.0,0.550000,0.510000,-0.186490,0.641355,-3.207410
1588899600.0,0.570000,0.510000,-0.186490,0.641355,-3.207413
1588899600.0,0.590000,0.510000,-0.186490,0.641355,-3.207416
1588899600.0,0.610000,0.510000,-0.186490,0.641355,-3.207419
1588899600.0,0.630000,0.510000,-0.186490,0.641355,-3.207423
1588899600.0,0.650000,0.510000,-0.186490,0.641355,-3.207427
1588899600.0,0.670000,0.510000,-0.186490,0.641354,-3.207432
1588899600.0,0.690000,0.510000,-0.186490,0.641354,-3.207437
1588899600.0,0.710000,0.510000,-0.186490,0.641354,-3.207443
1588899600.0,0.730000,0.510000,-0.186490,0.641353,-3.207449
1588899600.0,0.750000,0.510000,-0.186490,0.641353,-3.207456
1588899600.0,0.770000,0.510000,-0.186490,0.641353,-3.207464
1588899600.0,0.790000,0.510000,-0.186490,0.641352,-3.207473
1588899600.0,0.810000,0.510000,-0.186490,0.641352,-3.207482
1588899600.0,0.830000,0.510000,-0.186490,0.641351,-3.207492
1588899600.0,0.850000,0.510000,-0.186490,0.641351,-3.207504
1588899600.0,0.870000,0.510000,-0.186490,0.641350,-3.207515
1588899600.0,0.890000,0.510000,-0.186490,0.641350,-3.207527
1588899600.0,0.910000,0.510000,-0.186490,0.641349,-3.207539
1588899600.0,0.930000,0.510000,-0.186490,0.641348,-3.207550
1588899600.0,0.950000,0.510000,-0.186490,0.641348,-3.207560
1588899600.0,0.970000,0.510000,-0.186490,0.641348,-3.207568
1588899600.0,0.990000,0.510000,-0.186490,0.641347,-3.207573
1588899600.0,0.010000,0.510000,-0.233788,0.641814,-3.245355
1588899600.0,0.030000,0.510000,-0.233788,0.641814,-3.245355
1588899600.0,0.050000,0.510000,-0.233788,0.641814,-3.245355
1588899600.0,0.070000,0.510000,-0.233788,0.641814,-3.245355
1588899600.0,0.090000,0.510000,-0.233788,0.641814,-3.245355
1588899600.0,0.110000,0.510000,-0.233788,0.641814,-3.245355
1588899600.0,0.130000,0.510000,-0.233788,0.641814,-3.245355
1588899600.0,0.150000,0.510000,-0.233788,0.641814,-3.245355
1588899600.0,0.170000,0.510000,-0.233788,0.641814,-3.245355
1588899600.0,0.190000,0.510000,-0.233788,0.641814,-3.245355
1588899600.0,0.210000,0.510000,-0.233788,0.641814,-3.245355
1588899600.0,0.230000,0.510000,-0.233788,0.641814,-3.245356
1588899600.0,0.250000,0.510000,-0.233788,0.641814,-3.245356
1588899600.0,0.270000,0.510000,-0.233788,0.641814,-3.245356
1588899600.0,0.290000,0.510000,-0.233788,0.641814,-3.245356
1588899600.0,0.310000,0.510000,-0.233788,0.641814,-3.245357
1588899600.0,0.330000,0.510000,-0.233788,0.641814,-3.245357
1588899600.0,0.350000,0.510000,-0.233788,0.641814,-3.245357
1588899600.0,0.370000,0.510000,-0.233788,0.641814,-3.245358
1588899600.0,0.390000,0.510000,-0.233788,0.641814,-3.245358
1588899600.0,0.410000,0.510000,-0.233788,0.641814,-3.245359
1588899600.0,0.430000,0.510000,-0.233788,0.641814,-3.245360
1588899600.0,0.450000,0.510000,-0.233788,0.641814,-3.245361
1588899600.0,0.470000,0.510000,-0.233788,0.641814,-3.245362
1588899600.0,0.490000,0.510000,-0.233788,0.641814,-3.245363
1588899600.0,0.510000,0.510000,-0.233788,0.641814,-3.245364
1588899600.0,0.530000,0.510000,-0.233788,0.641814,-3.245365
1588899600.0,0.550000,0.510000,-0.233788,0.641813,-3.245367
1588899600.0,0.570000,0.510000,-0.233788,0.641813,-3.245369
1588899600.0,0.590000,0.510000,-0.233788,0.641813,-3.245371
1588899600.0,0.610000,0.510000,-0.233788,0.641813,-3.245373
1588899600.0,0.630000,0.510000,-0.233788,0.641813,-3.245376
1588899600.0,0.650000,0.510000,-0.233788,0.641813,-3.245379
1588899600.0,0.670000,0.510000,-0.233788,0.641813,-3.245382
1588899600.0,0.690000,0.510000,-0.233788,0.641813,-3.245385
1588899600.0,0.710000,0.510000,-0.233788,0.641812,-3.245389
1588899600.0,0.730000,0.510000,-0.233788,0.641812,-3.245394
1588899600.0,0.750000,0.510000,-0.233788,0.641812,-3.245399
1588899600.0,0.770000,0.510000,-0.233788,0.641812,-3.245404
1588899600.0,0.790000,0.510000,-0.233788,0.641811,-3.245410
1588899600.0,0.810000,0.510000,-0.233788,0.641811,-3.245417
1588899600.0,0.830000,0.510000,-0.233788,0.641811,-3.245424
1588899600.0,0.850000,0.510000,-0.233788,0.641810,-3.245432
1588899600.0,0.870000,0.510000,-0.233788,0.641810,-3.245440
1588899600.0,0.890000,0.510000,-0.233788,0.641809,-3.245448
1588899600.0,0.910000,0.510000,-0.233788,0.641809,-3.245457
1588899600.0,0.930000,0.510000,-0.233788,0.641809,-3.245465
1588899600.0,0.950000,0.510000,-0.233788,0.641808,-3.245472
1588899600.0,0.970000,0.510000,-0.233788,0.641808,-3.245477
1588899600.0,0.990000,0.510000,-0.233788,0.641808,-3.245481
1588899600.0,0.010000,0.510000,-0.290546,0.642122,-3.295847
1588899600.0,0.030000,0.510000,-0.290546,0.642122,-3.295847
1588899600.0,0.050000,0.510000,-0.290546,0.642122,-3.295847
1588899600.0,0.070000,0.510000,-0.290546,0.642122,-3.295847
1588899600.0,0.090000,0.510000,-0.290546,0.642122,-3.295847
1588899600.0,0.110000,0.510000,-0.290546,0.642122,-3.295847
1588899600.0,0.130000,0.510000,-0.290546,0.642122,-3.295847
1588899600.0,0.150000,0.510000,-0.290546,0.642122,-3.295847
